nameKor,﻿Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Miles Price,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,Body Customize,Pattern Customize,Outdoor
반지,1889,ring,https://acnhcdn.com/latest/FtrIcon/FtrRing_Remake_7_0.png,69000,17250,너굴 상점,증축 후 너굴상점의 세 번째 가구 영역,분홍색,하늘색,구매가능,No,1x1,NA,7_0,Pink,NA,NA,NA,NA,No,No,No
고리 던지기,88,ringtoss,https://acnhcdn.com/latest/FtrIcon/FtrQuoits_Remake_0_0.png,NFS,480,제작,,주황색,베이지색,비매품,Yes,1x1,NA,0_0,Natural,Paint color,NA,NA,1,Yes,No,No
고리 던지기,88,ringtoss,https://acnhcdn.com/latest/FtrIcon/FtrQuoits_Remake_1_0.png,NFS,480,제작,,빨간색,컬러풀,비매품,Yes,1x1,NA,1_0,Colorful,Paint color,NA,NA,1,Yes,No,No
고리 던지기,88,ringtoss,https://acnhcdn.com/latest/FtrIcon/FtrQuoits_Remake_2_0.png,NFS,480,제작,,분홍색,컬러풀,비매품,Yes,1x1,NA,2_0,Pastel,Paint color,NA,NA,1,Yes,No,No
고리 던지기,88,ringtoss,https://acnhcdn.com/latest/FtrIcon/FtrQuoits_Remake_3_0.png,NFS,480,제작,,파란색,컬러풀,비매품,Yes,1x1,NA,3_0,Cool,Paint color,NA,NA,1,Yes,No,No
참매미 모형,7081,robust cicada model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMinminzemiToy.png,NFS,900,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,검정색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
루리하늘소 모형,7119,rosalia batesi beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectRuriboshikamikiriToy.png,NFS,9000,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,파란색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
다이얼 전화기,4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_0_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,검정색,구매가능,No,1x1,NA,0_0,Black,NA,NA,NA,NA,No,No,No
다이얼 전화기,4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_1_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,베이지색,베이지색,구매가능,No,1x1,NA,1_0,White,NA,NA,NA,NA,No,No,No
다이얼 전화기,4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_2_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,초록색,구매가능,No,1x1,NA,2_0,Green,NA,NA,NA,NA,No,No,No
다이얼 전화기,4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_3_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,파란색,파란색,구매가능,No,1x1,NA,3_0,Blue,NA,NA,NA,NA,No,No,No
다이얼 전화기,4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_4_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,빨간색,구매가능,No,1x1,NA,4_0,Red,NA,NA,NA,NA,No,No,No
다이얼 전화기,4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_5_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,검정색,구매가능,No,1x1,NA,5_0,Yellow,NA,NA,NA,NA,No,No,No
다이얼 전화기,4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_6_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,주황색,검정색,구매가능,No,1x1,NA,6_0,Orange,NA,NA,NA,NA,No,No,No
다이얼 전화기,4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_7_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,하얀색,구매가능,No,1x1,NA,7_0,Silver,NA,NA,NA,NA,No,No,No
낯선고양이 가방,12472,Rover's briefcase,https://acnhcdn.com/1.2.0/FtrIcon/FtrTrunkXct.png,NFS,2000,낯선고양이,근로자의 날에 미로 찾기 성공 후 보상,갈색,컬러풀,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
엔드리케리 모형,6950,saddled bichir model,https://acnhcdn.com/latest/FtrIcon/FtrFishEndorikeriiToy.png,NFS,12000,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,갈색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
연어 모형,7012,salmon model,https://acnhcdn.com/latest/FtrIcon/FtrFishSakeToy.png,NFS,2100,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,갈색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
톱상어 모형,7002,saw shark model,https://acnhcdn.com/latest/FtrIcon/FtrFishNokogirizameToy.png,NFS,36000,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,갈색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
톱사슴벌레 모형,5922,saw stag model,https://acnhcdn.com/latest/FtrIcon/FtrInsectNokogirikuwagataToy.png,NFS,6000,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,갈색,갈색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
보석풍뎅이 모형,5929,scarab beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectPurachinakoganeToy.png,NFS,30000,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,베이지색,베이지색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
전갈자리 램프,5962,Scorpio lamp,https://acnhcdn.com/latest/FtrIcon/FtrZodiacScorpio.png,NFS,22125,제작,,노란색,하얀색,비매품,Yes,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
전갈 모형,7094,scorpion model,https://acnhcdn.com/latest/FtrIcon/FtrInsectSasoriToy.png,NFS,24000,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,검정색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
농어 모형,7018,sea bass model,https://acnhcdn.com/latest/FtrIcon/FtrFishSuzukiToy.png,NFS,1200,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,회색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
클리오네 모형,6982,sea butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrFishKurioneToy.png,NFS,3000,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,하얀색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
해저볼,1124,sea globe,https://acnhcdn.com/latest/FtrIcon/FtrSeaglobe.png,1200,300,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,컬러풀,구매가능,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
해마 모형,7021,sea horse model,https://acnhcdn.com/latest/FtrIcon/FtrFishTatsunootoshigoToy.png,NFS,3300,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,주황색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
재봉틀,1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_0_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,회색,구매가능,No,1x1,NA,0_0,White,NA,NA,NA,NA,No,No,No
재봉틀,1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_1_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,파란색,구매가능,No,1x1,NA,1_0,Blue,NA,NA,NA,NA,No,No,No
재봉틀,1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_2_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,하얀색,구매가능,No,1x1,NA,2_0,Red,NA,NA,NA,NA,No,No,No
재봉틀,1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_3_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,분홍색,하얀색,구매가능,No,1x1,NA,3_0,Pink,NA,NA,NA,NA,No,No,No
재봉틀,1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_4_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,하얀색,구매가능,No,1x1,NA,4_0,Yellow,NA,NA,NA,NA,No,No,No
재봉틀,1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_5_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,하얀색,구매가능,No,1x1,NA,5_0,Green,NA,NA,NA,NA,No,No,No
재봉틀,1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_6_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,회색,구매가능,No,1x1,NA,6_0,Black,NA,NA,NA,NA,No,No,No
바느질 세트,3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_0_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,하늘색,구매가능,No,1x1,NA,0_0,Yellow,NA,NA,NA,NA,No,No,No
바느질 세트,3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_1_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,노란색,구매가능,No,1x1,NA,1_0,Green,NA,NA,NA,NA,No,No,No
바느질 세트,3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_2_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,파란색,구매가능,No,1x1,NA,2_0,Blue,NA,NA,NA,NA,No,No,No
바느질 세트,3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_3_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,갈색,구매가능,No,1x1,NA,3_0,Ivory,NA,NA,NA,NA,No,No,No
바느질 세트,3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_4_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,분홍색,하늘색,구매가능,No,1x1,NA,4_0,Pink,NA,NA,NA,NA,No,No,No
바느질 세트,3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_5_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,하얀색,구매가능,No,1x1,NA,5_0,Black,NA,NA,NA,NA,No,No,No
팥빙수 기계,667,shaved-ice maker,https://acnhcdn.com/latest/FtrIcon/FtrIcemachine_Remake_0_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,파란색,구매가능,No,1x1,NA,0_0,Green,NA,NA,NA,NA,No,No,No
팥빙수 기계,667,shaved-ice maker,https://acnhcdn.com/latest/FtrIcon/FtrIcemachine_Remake_1_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,파란색,구매가능,No,1x1,NA,1_0,Silver,NA,NA,NA,NA,No,No,No
조개 램프,3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_0_0.png,NFS,4200,제작,,하얀색,하얀색,비매품,Yes,1x1,NA,0_0,White,Shell color,NA,NA,6,Yes,No,Yes
조개 램프,3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_1_0.png,NFS,4200,제작,,갈색,갈색,비매품,Yes,1x1,NA,1_0,Brown,Shell color,NA,NA,6,Yes,No,Yes
조개 램프,3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_2_0.png,NFS,4200,제작,,분홍색,분홍색,비매품,Yes,1x1,NA,2_0,Pink,Shell color,NA,NA,6,Yes,No,Yes
조개 램프,3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_3_0.png,NFS,4200,제작,,노란색,노란색,비매품,Yes,1x1,NA,3_0,Yellow,Shell color,NA,NA,6,Yes,No,Yes
조개 램프,3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_4_0.png,NFS,4200,제작,,보라색,보라색,비매품,Yes,1x1,NA,4_0,Purple,Shell color,NA,NA,6,Yes,No,Yes
조개 램프,3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_5_0.png,NFS,4200,제작,,하얀색,하얀색,비매품,Yes,1x1,NA,5_0,Pearl,Shell color,NA,NA,6,Yes,No,Yes
조개 스피커,5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_0_0.png,NFS,5700,제작,,하얀색,하얀색,비매품,Yes,1x1,NA,0_0,White,Shell color,NA,NA,7,Yes,No,Yes
조개 스피커,5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_1_0.png,NFS,5700,제작,,갈색,갈색,비매품,Yes,1x1,NA,1_0,Brown,Shell color,NA,NA,7,Yes,No,Yes
조개 스피커,5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_2_0.png,NFS,5700,제작,,분홍색,분홍색,비매품,Yes,1x1,NA,2_0,Pink,Shell color,NA,NA,7,Yes,No,Yes
조개 스피커,5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_3_0.png,NFS,5700,제작,,노란색,노란색,비매품,Yes,1x1,NA,3_0,Yellow,Shell color,NA,NA,7,Yes,No,Yes
조개 스피커,5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_4_0.png,NFS,5700,제작,,보라색,보라색,비매품,Yes,1x1,NA,4_0,Purple,Shell color,NA,NA,7,Yes,No,Yes
조개 스피커,5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_5_0.png,NFS,5700,제작,,하얀색,하얀색,비매품,Yes,1x1,NA,5_0,Pearl,Shell color,NA,NA,7,Yes,No,Yes
은 곤충 트로피,1204,silver bug trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyInsectSilver.png,NFS,425,곤충채집대회,,회색,갈색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
은 물고기 트로피,1201,silver fish trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyFishSilver.png,NFS,425,낚시대회,,회색,갈색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
집 모양 은 트로피,7100,silver HHA trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyHhaSilver.png,NFS,425,해피 홈 아카데미,,회색,갈색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
심플 주전자,1845,simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_0_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,주황색,구매가능,No,1x1,NA,0_0,Red,NA,NA,NA,NA,No,No,No
심플 주전자,1845,simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_1_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,주황색,구매가능,No,1x1,NA,1_0,Yellow,NA,NA,NA,NA,No,No,No
심플 주전자,1845,simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_2_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,주황색,구매가능,No,1x1,NA,2_0,Green,NA,NA,NA,NA,No,No,No
심플 주전자,1845,simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_3_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,갈색,구매가능,No,1x1,NA,3_0,Blue,NA,NA,NA,NA,No,No,No
심플 주전자,1845,simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_4_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,갈색,구매가능,No,1x1,NA,4_0,Black,NA,NA,NA,NA,No,No,No
심플 주전자,1845,simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_5_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,파란색,갈색,구매가능,No,1x1,NA,5_0,Navy blue,NA,NA,NA,NA,No,No,No
심플 주전자,1845,simple kettle,https://acnhcdn.com/latest/FtrIcon/FtrKettle_Remake_6_0.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,빨간색,구매가능,No,1x1,NA,6_0,White,NA,NA,NA,NA,No,No,No
달팽이 모형,7072,snail model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKatatsumuriToy.png,NFS,750,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,베이지색,베이지색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
늑대거북 모형,6964,snapping turtle model,https://acnhcdn.com/latest/FtrIcon/FtrFishKamitsukigameToy.png,NFS,15000,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,갈색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
스노글로브,1145,snow globe,https://acnhcdn.com/latest/FtrIcon/FtrSnowglobe.png,1300,325,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,컬러풀,구매가능,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
자라 모형,7017,soft-shelled turtle model,https://acnhcdn.com/latest/FtrIcon/FtrFishSupponToy.png,NFS,11250,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,초록색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
수프 워머,3619,soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_0_0.png,3300,825,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,검정색,구매가능,No,1x1,NA,0_0,Corn soup,NA,NA,NA,NA,No,No,No
수프 워머,3619,soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_1_0.png,3300,825,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,검정색,구매가능,No,1x1,NA,1_0,Cream stew,NA,NA,NA,NA,No,No,No
수프 워머,3619,soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_2_0.png,3300,825,너굴 상점,너굴상점의 구매 제한 없는 상품,갈색,검정색,구매가능,No,1x1,NA,2_0,Curry,NA,NA,NA,NA,No,No,No
수프 워머,3619,soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_3_0.png,3300,825,너굴 상점,너굴상점의 구매 제한 없는 상품,주황색,검정색,구매가능,No,1x1,NA,3_0,Minestrone,NA,NA,NA,NA,No,No,No
수프 워머,3619,soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_4_0.png,3300,825,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,검정색,구매가능,No,1x1,NA,4_0,Borscht,NA,NA,NA,NA,No,No,No
수프 워머,3619,soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_5_0.png,3300,825,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,검정색,구매가능,No,1x1,NA,5_0,Green curry,NA,NA,NA,NA,No,No,No
수프 워머,3619,soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_6_0.png,3300,825,너굴 상점,너굴상점의 구매 제한 없는 상품,주황색,검정색,구매가능,No,1x1,NA,6_0,Hot-and-sour soup,NA,NA,NA,NA,No,No,No
수프 워머,3619,soup kettle,https://acnhcdn.com/latest/FtrIcon/FtrSoupjar_Remake_7_0.png,3300,825,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,검정색,구매가능,No,1x1,NA,7_0,Congee,NA,NA,NA,NA,No,No,No
거미 모형,7079,spider model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKumoToy.png,NFS,1800,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,검정색,노란색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
오징어 모형,6958,squid model,https://acnhcdn.com/latest/FtrIcon/FtrFishIkaToy.png,NFS,1500,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,베이지색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
쌓인 책,1759,stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_0_0.png,NFS,725,제작,,컬러풀,하얀색,비매품,Yes,1x1,NA,0_0,Literature,Genre,NA,NA,1,Yes,No,No
쌓인 책,1759,stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_1_0.png,NFS,725,제작,,컬러풀,하얀색,비매품,Yes,1x1,NA,1_0,Comics,Genre,NA,NA,1,Yes,No,No
쌓인 책,1759,stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_2_0.png,NFS,725,제작,,컬러풀,하얀색,비매품,Yes,1x1,NA,2_0,Reference,Genre,NA,NA,1,Yes,No,No
쌓인 책,1759,stack of books,https://acnhcdn.com/latest/FtrIcon/FtrBooks_Remake_3_0.png,NFS,725,제작,,베이지색,노란색,비매품,Yes,1x1,NA,3_0,Old,Genre,NA,NA,1,Yes,No,No
쌓인 잡지,1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_0.png,NFS,630,제작,,컬러풀,초록색,비매품,Yes,1x1,NA,0_0,NA,NA,Gardening,Covers,2,No,Yes,No
쌓인 잡지,1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_1.png,NFS,630,제작,,컬러풀,빨간색,비매품,Yes,1x1,NA,0_1,NA,NA,Travel,Covers,2,No,Yes,No
쌓인 잡지,1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_2.png,NFS,630,제작,,컬러풀,회색,비매품,Yes,1x1,NA,0_2,NA,NA,Fashion,Covers,2,No,Yes,No
쌓인 잡지,1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_3.png,NFS,630,제작,,컬러풀,컬러풀,비매품,Yes,1x1,NA,0_3,NA,NA,Sports,Covers,2,No,Yes,No
쌓인 잡지,1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_4.png,NFS,630,제작,,컬러풀,컬러풀,비매품,Yes,1x1,NA,0_4,NA,NA,Comics,Covers,2,No,Yes,No
쌓인 잡지,1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_5.png,NFS,630,제작,,컬러풀,분홍색,비매품,Yes,1x1,NA,0_5,NA,NA,Kids,Covers,2,No,Yes,No
쌓인 잡지,1861,stacked magazines,https://acnhcdn.com/latest/FtrIcon/FtrMagagine_Remake_0_6.png,NFS,630,제작,,컬러풀,컬러풀,비매품,Yes,1x1,NA,0_6,NA,NA,Weekly news,Covers,2,No,Yes,No
스탠드 믹서,4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_0_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,회색,검정색,구매가능,No,1x1,NA,0_0,Gray,NA,NA,NA,NA,No,No,No
스탠드 믹서,4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_1_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,검정색,구매가능,No,1x1,NA,1_0,Red,NA,NA,NA,NA,No,No,No
스탠드 믹서,4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_2_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,분홍색,검정색,구매가능,No,1x1,NA,2_0,Pink,NA,NA,NA,NA,No,No,No
스탠드 믹서,4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_3_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,검정색,구매가능,No,1x1,NA,3_0,Light blue,NA,NA,NA,NA,No,No,No
스탠드 믹서,4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_4_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,검정색,구매가능,No,1x1,NA,4_0,Yellow,NA,NA,NA,NA,No,No,No
스탠드 믹서,4019,stand mixer,https://acnhcdn.com/latest/FtrIcon/FtrStandmixer_Remake_5_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,검정색,구매가능,No,1x1,NA,5_0,Black,NA,NA,NA,NA,No,No,No
별 시계,7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_0_0.png,NFS,2250,제작,,노란색,노란색,비매품,Yes,1x1,NA,0_0,Yellow,Color,NA,NA,3,Yes,No,No
별 시계,7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_1_0.png,NFS,2250,제작,,초록색,초록색,비매품,Yes,1x1,NA,1_0,Green,Color,NA,NA,3,Yes,No,No
별 시계,7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_2_0.png,NFS,2250,제작,,하늘색,하늘색,비매품,Yes,1x1,NA,2_0,Blue,Color,NA,NA,3,Yes,No,No
별 시계,7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_3_0.png,NFS,2250,제작,,보라색,보라색,비매품,Yes,1x1,NA,3_0,Purple,Color,NA,NA,3,Yes,No,No
별 시계,7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_4_0.png,NFS,2250,제작,,분홍색,분홍색,비매품,Yes,1x1,NA,4_0,Pink,Color,NA,NA,3,Yes,No,No
별 시계,7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_5_0.png,NFS,2250,제작,,주황색,주황색,비매품,Yes,1x1,NA,5_0,Orange,Color,NA,NA,3,Yes,No,No
별 시계,7253,star clock,https://acnhcdn.com/latest/FtrIcon/FtrStarClock_Remake_6_0.png,NFS,2250,제작,,하얀색,하얀색,비매품,Yes,1x1,NA,6_0,White,Color,NA,NA,3,Yes,No,No
나무 찜통,3344,steamer-basket set,https://acnhcdn.com/latest/FtrIcon/FtrBasketsteamer.png,NFS,2400,제작,,베이지색,베이지색,비매품,Yes,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
노린재 모형,7069,stinkbug model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKamemushiToy.png,NFS,360,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,초록색,초록색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,NA,No,No,No
에스프레소 메이커,8297,stovetop espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspressomaker_Remake_0_0.png,1700,425,너굴 상점,너굴상점의 구매 제한 없는 상품,회색,검정색,구매가능,No,1x1,NA,0_0,Silver,NA,NA,NA,NA,No,No,No
에스프레소 메이커,8297,stovetop espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspressomaker_Remake_1_0.png,1700,425,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,회색,구매가능,No,1x1,NA,1_0,Black,NA,NA,NA,NA,No,No,No
에스프레소 메이커,8297,stovetop espresso maker,https://acnhcdn.com/latest/FtrIcon/FtrEspressomaker_Remake_2_0.png,1700,425,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,검정색,구매가능,No,1x1,NA,2_0,Red,NA,NA,NA,NA,No,No,No
