nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Miles Price,Villager Equippable
축구 유니폼,9385,soccer-uniform top,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHSoccer7.png,1330,332,에이블 시스터즈,에이블 시스터즈에만,하얀색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHSoccer7.png,일 년 내내,활동적인,스포츠#비즈니스,White,NA,Yes
우주 파카,4418,space parka,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSpaceparker0.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSpaceparker0.png,일 년 내내,쿨한,파티#릴렉스#스포츠#스테이지,Blue,NA,Yes
우주 파카,7605,space parka,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSpaceparker1.png,1680,420,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSpaceparker1.png,일 년 내내,쿨한,파티#릴렉스#스포츠#스테이지,Purple,NA,Yes
반짝이 자수 민소매 원피스,4560,sparkly embroidered tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatNSequins0.png,960,240,에이블 시스터즈,에이블 시스터즈에만,하얀색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatNSequins0.png,여름,귀여운,파티#바캉스,Red,NA,Yes
반짝이 자수 민소매 원피스,8388,sparkly embroidered tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatNSequins1.png,960,240,에이블 시스터즈,에이블 시스터즈에만,하얀색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatNSequins1.png,여름,귀여운,파티#바캉스,Yellow,NA,Yes
반짝이 자수 민소매 원피스,8389,sparkly embroidered tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatNSequins2.png,960,240,에이블 시스터즈,에이블 시스터즈에만,하얀색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatNSequins2.png,여름,귀여운,파티#바캉스,Blue,NA,Yes
스파이더 티셔츠,8207,spider-web tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHSpider0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHSpider0.png,여름,쿨한,호러#릴렉스,NA,NA,Yes
연습복,4673,sports tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBibs0.png,640,160,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBibs0.png,일 년 내내,심플한,스포츠#비즈니스,1,NA,Yes
연습복,8061,sports tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBibs1.png,640,160,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBibs1.png,일 년 내내,심플한,스포츠#비즈니스,2,NA,Yes
연습복,8062,sports tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBibs2.png,640,160,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBibs2.png,일 년 내내,심플한,스포츠#비즈니스,3,NA,Yes
연습복,8063,sports tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBibs3.png,640,160,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBibs3.png,일 년 내내,심플한,스포츠#비즈니스,4,NA,Yes
연습복,8064,sports tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBibs4.png,640,160,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBibs4.png,일 년 내내,심플한,스포츠#비즈니스,5,NA,Yes
연습복,8065,sports tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBibs5.png,640,160,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBibs5.png,일 년 내내,심플한,스포츠#비즈니스,6,NA,Yes
연습복,8066,sports tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBibs6.png,640,160,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBibs6.png,일 년 내내,심플한,스포츠#비즈니스,7,NA,Yes
연습복,8067,sports tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBibs7.png,640,160,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBibs7.png,일 년 내내,심플한,스포츠#비즈니스,8,NA,Yes
스태프 옷,5841,staff uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHStaff0.png,800,200,에이블 시스터즈,에이블 시스터즈에만,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHStaff0.png,일 년 내내,심플한,비즈니스,Blue,NA,Yes
스태프 옷,8413,staff uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHStaff1.png,800,200,에이블 시스터즈,에이블 시스터즈에만,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHStaff1.png,일 년 내내,심플한,비즈니스,Yellow,NA,Yes
스태프 옷,8414,staff uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHStaff2.png,800,200,에이블 시스터즈,에이블 시스터즈에만,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHStaff2.png,일 년 내내,심플한,비즈니스,Pink,NA,Yes
별무늬 탱크톱,9535,starry tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNStar0.png,800,200,너굴 쇼핑 카탈로그,,하얀색,컬러풀,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNStar0.png,여름,활동적인,데일리#릴렉스#바캉스,NA,NA,Yes
줄무늬 티셔츠,2655,striped shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLBorder0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하늘색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLBorder0.png,일 년 내내,심플한,데일리#릴렉스,Blue,NA,Yes
줄무늬 티셔츠,4145,striped shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLBorder1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLBorder1.png,일 년 내내,심플한,데일리#릴렉스,Red,NA,Yes
줄무늬 티셔츠,4146,striped shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLBorder2.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLBorder2.png,일 년 내내,심플한,데일리#릴렉스,Green,NA,Yes
줄무늬 티셔츠,4147,striped shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLBorder3.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLBorder3.png,일 년 내내,심플한,데일리#릴렉스,Yellow,NA,Yes
줄무늬 티셔츠,4148,striped shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLBorder4.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLBorder4.png,일 년 내내,심플한,데일리#릴렉스,Purple,NA,Yes
줄무늬 티셔츠,4149,striped shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLBorder5.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsLBorder5.png,일 년 내내,심플한,데일리#릴렉스,Navy blue,NA,Yes
줄무늬 탱크톱,3383,striped tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBorder0.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBorder0.png,여름,심플한,릴렉스#바캉스,Green,NA,Yes
줄무늬 탱크톱,7762,striped tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBorder1.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBorder1.png,여름,심플한,릴렉스#바캉스,Orange,NA,Yes
줄무늬 탱크톱,7763,striped tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBorder2.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBorder2.png,여름,심플한,릴렉스#바캉스,Blue,NA,Yes
줄무늬 탱크톱,7764,striped tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBorder3.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBorder3.png,여름,심플한,릴렉스#바캉스,Yellow,NA,Yes
줄무늬 탱크톱,7765,striped tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBorder4.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBorder4.png,여름,심플한,릴렉스#바캉스,Red,NA,Yes
줄무늬 탱크톱,7766,striped tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBorder5.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBorder5.png,여름,심플한,릴렉스#바캉스,Gray,NA,Yes
줄무늬 탱크톱,7767,striped tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBorder6.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBorder6.png,여름,심플한,릴렉스#바캉스,Black,NA,Yes
줄무늬 탱크톱,7768,striped tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNBorder7.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNBorder7.png,여름,심플한,릴렉스#바캉스,Pink,NA,Yes
반팔 줄무늬 티셔츠,4275,striped tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBorder0.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBorder0.png,여름,심플한,데일리#릴렉스,Navy blue,NA,Yes
반팔 줄무늬 티셔츠,7757,striped tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBorder1.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBorder1.png,여름,심플한,데일리#릴렉스,Red,NA,Yes
반팔 줄무늬 티셔츠,7758,striped tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBorder2.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBorder2.png,여름,심플한,데일리#릴렉스,Camel,NA,Yes
반팔 줄무늬 티셔츠,7759,striped tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBorder3.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBorder3.png,여름,심플한,데일리#릴렉스,Green,NA,Yes
반팔 줄무늬 티셔츠,7760,striped tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBorder4.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBorder4.png,여름,심플한,데일리#릴렉스,Purple,NA,Yes
반팔 줄무늬 티셔츠,7761,striped tee,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsHBorder5.png,800,200,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsHBorder5.png,여름,심플한,데일리#릴렉스,White,NA,Yes
일식 주방장 옷,3268,sushi chef's outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatHItamae0.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,하얀색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatHItamae0.png,일 년 내내,심플한,비즈니스,White,NA,Yes
일식 주방장 옷,9204,sushi chef's outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatHItamae1.png,1800,450,에이블 시스터즈,에이블 시스터즈에만,검정색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatHItamae1.png,일 년 내내,심플한,비즈니스,Dark blue,NA,Yes
트렌디 옷,3328,sweater on shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTiedsweater0.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,분홍색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTiedsweater0.png,일 년 내내,우아한,릴렉스#비즈니스,Pink,NA,Yes
트렌디 옷,8494,sweater on shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTiedsweater1.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTiedsweater1.png,일 년 내내,우아한,릴렉스#비즈니스,Blue,NA,Yes
트렌디 옷,8495,sweater on shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTiedsweater2.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTiedsweater2.png,일 년 내내,우아한,릴렉스#비즈니스,Yellow,NA,Yes
트렌디 옷,8496,sweater on shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTiedsweater3.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTiedsweater3.png,일 년 내내,우아한,릴렉스#비즈니스,Green,NA,Yes
트렌디 옷,8497,sweater on shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTiedsweater4.png,960,240,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTiedsweater4.png,일 년 내내,우아한,릴렉스#비즈니스,Gray,NA,Yes
조끼&와이셔츠,3489,sweater-vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLVest0.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLVest0.png,일 년 내내,심플한,데일리#포멀#비즈니스,Beige,NA,Yes
조끼&와이셔츠,8116,sweater-vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLVest1.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLVest1.png,일 년 내내,심플한,데일리#포멀#비즈니스,Navy blue,NA,Yes
조끼&와이셔츠,8117,sweater-vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLVest2.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLVest2.png,일 년 내내,심플한,데일리#포멀#비즈니스,Gray,NA,Yes
조끼&와이셔츠,8118,sweater-vest,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLVest3.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLVest3.png,일 년 내내,심플한,데일리#포멀#비즈니스,White,NA,Yes
심플한 운동복,3671,sweatshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSweat0.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSweat0.png,일 년 내내,심플한,데일리#릴렉스,Gray,NA,Yes
심플한 운동복,7976,sweatshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSweat1.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSweat1.png,일 년 내내,심플한,데일리#릴렉스,Green,NA,Yes
심플한 운동복,7977,sweatshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSweat2.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,노란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSweat2.png,일 년 내내,심플한,데일리#릴렉스,Yellow,NA,Yes
심플한 운동복,7978,sweatshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSweat3.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,보라색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSweat3.png,일 년 내내,심플한,데일리#릴렉스,Purple,NA,Yes
심플한 운동복,7979,sweatshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSweat4.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSweat4.png,일 년 내내,심플한,데일리#릴렉스,Red,NA,Yes
심플한 운동복,7980,sweatshirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLSweat5.png,700,175,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopOuterLSweat5.png,일 년 내내,심플한,데일리#릴렉스,Blue,NA,Yes
뷔스티에,4578,sweetheart tank and shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBustier0.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBustier0.png,일 년 내내,우아한,데일리#릴렉스,Gray,NA,Yes
뷔스티에,9032,sweetheart tank and shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBustier1.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,주황색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBustier1.png,일 년 내내,우아한,데일리#릴렉스,Beige,NA,Yes
뷔스티에,9033,sweetheart tank and shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBustier2.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBustier2.png,일 년 내내,우아한,데일리#릴렉스,Green,NA,Yes
뷔스티에,9034,sweetheart tank and shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBustier3.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,분홍색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBustier3.png,일 년 내내,우아한,데일리#릴렉스,Pink,NA,Yes
뷔스티에,9035,sweetheart tank and shirt,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLBustier4.png,1200,300,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLBustier4.png,일 년 내내,우아한,데일리#릴렉스,Blue,NA,Yes
연미복,4440,tailcoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLTailcoat0.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,검정색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLTailcoat0.png,일 년 내내,우아한,포멀#파티#스테이지,Black,NA,Yes
연미복,8284,tailcoat,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLTailcoat1.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,하얀색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopCoatLTailcoat1.png,일 년 내내,우아한,포멀#파티#스테이지,White,NA,Yes
테일러드 재킷,3474,tailored jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTailored0.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,회색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTailored0.png,일 년 내내,심플한,포멀#비즈니스,Gray,NA,Yes
테일러드 재킷,8272,tailored jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTailored1.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTailored1.png,일 년 내내,심플한,포멀#비즈니스,Black,NA,Yes
테일러드 재킷,8273,tailored jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTailored2.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTailored2.png,일 년 내내,심플한,포멀#비즈니스,Navy blue,NA,Yes
테일러드 재킷,8274,tailored jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTailored3.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,베이지색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTailored3.png,일 년 내내,심플한,포멀#비즈니스,Beige,NA,Yes
테일러드 재킷,8275,tailored jacket,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLTailored4.png,1400,350,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,초록색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopYshirtsLTailored4.png,일 년 내내,심플한,포멀#비즈니스,Green,NA,Yes
탱크톱,3192,tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTanktop0.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTanktop0.png,여름,심플한,데일리#아웃도어#릴렉스#스포츠#바캉스,Black,NA,Yes
탱크톱,8373,tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTanktop1.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTanktop1.png,여름,심플한,데일리#아웃도어#릴렉스#스포츠#바캉스,White,NA,Yes
탱크톱,8374,tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTanktop2.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTanktop2.png,여름,심플한,데일리#아웃도어#릴렉스#스포츠#바캉스,Brown,NA,Yes
탱크톱,8375,tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTanktop3.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTanktop3.png,여름,심플한,데일리#아웃도어#릴렉스#스포츠#바캉스,Red,NA,Yes
탱크톱,8376,tank,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTanktop4.png,350,87,에이블 시스터즈,고순이 임시 상점 또는 에이블 시스터즈,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexTopTshirtsNTanktop4.png,여름,심플한,데일리#아웃도어#릴렉스#스포츠#바캉스,Navy blue,NA,Yes
