nameKor	Internal ID	Name	Image	Buy	Sell	Source	Source Notes	Color 1	Color 2	Catalog	DIY	Size	Variant ID	Variation	Body Title	Pattern	Pattern Title	Kit Cost	Body Customize	Pattern Customize	Door Deco	Outdoor
샤워 세트	4017	shower set	https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_1_0.png	1800	450	너굴 상점	증축 후 너굴상점의 일반 가구 영역	노란색	노란색	구매가능	No	1x1.5 	1_0	Gold					No	No	No	No
샤워 세트	4017	shower set	https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_2_0.png	1800	450	너굴 상점	증축 후 너굴상점의 일반 가구 영역	갈색	갈색	구매가능	No	1x1.5 	2_0	Copper					No	No	No	No
샤워 세트	4017	shower set	https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_3_0.png	1800	450	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	검정색	구매가능	No	1x1.5 	3_0	Black					No	No	No	No
아카데미 은 상패	7036	silver HHA plaque	https://acnhcdn.com/latest/FtrIcon/FtrShieldHhaSilver.png	NFS	425	해피 홈 아카데미		갈색	회색	비매품	No	1x1 							No	No	No	No
해골 문패	4738	skull doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorPlateSkull_Remake_0_0.png	540	135	너굴 상점	증축 전, 후 너굴상점의 가구 영역	베이지색	갈색	구매가능	No	1x1 	0_0	Brown					No	No	Yes	No
해골 문패	4738	skull doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorPlateSkull_Remake_1_0.png	540	135	너굴 상점	증축 전, 후 너굴상점의 가구 영역	하얀색	빨간색	구매가능	No	1x1 	1_0	White					No	No	Yes	No
팝 팬지 리스	5748	snazzy pansy wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansyMix.png	NFS	1200	제작		빨간색	파란색	비매품	Yes	1x1 							No	No	Yes	No
눈의 결정 리스	4375	snowflake wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathIce.png	NFS	1600	제작		하늘색	하얀색	비매품	Yes	1x1 							No	No	Yes	No
거미 문패	5310	spider doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_0_0.png	360	90	곤충채집대회		검정색	초록색	비매품	No	1x1 	0_0	Black	Color				Yes	No	Yes	No
거미 문패	5310	spider doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_1_0.png	360	90	곤충채집대회		노란색	보라색	비매품	No	1x1 	1_0	Yellow	Color				Yes	No	Yes	No
거미 문패	5310	spider doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_2_0.png	360	90	곤충채집대회		초록색	빨간색	비매품	No	1x1 	2_0	Green	Color				Yes	No	Yes	No
거미 문패	5310	spider doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_3_0.png	360	90	곤충채집대회		분홍색	하늘색	비매품	No	1x1 	3_0	Pink	Color				Yes	No	Yes	No
거미 문패	5310	spider doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_4_0.png	360	90	곤충채집대회		보라색	초록색	비매품	No	1x1 	4_0	Purple	Color				Yes	No	Yes	No
거미 문패	5310	spider doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_5_0.png	360	90	곤충채집대회		빨간색	파란색	비매품	No	1x1 	5_0	Red	Color				Yes	No	Yes	No
거미 문패	5310	spider doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_6_0.png	360	90	곤충채집대회		회색	보라색	비매품	No	1x1 	6_0	Gray	Color				Yes	No	Yes	No
거미 문패	5310	spider doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_7_0.png	360	90	곤충채집대회		파란색	빨간색	비매품	No	1x1 	7_0	Blue	Color				Yes	No	Yes	No
거미줄	3817	spider web	https://acnhcdn.com/latest/FtrIcon/FtrSpiderweb.png	NFS	25	곤충채집대회		하얀색	하얀색	비매품	No	2x1 							No	No	No	No
별 모양 가랜드	6827	starry garland	https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_0_0.png	NFS	5000	제작		노란색	노란색	비매품	Yes	2x1 	0_0	Yellow	Color			7	Yes	No	No	No
별 모양 가랜드	6827	starry garland	https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_1_0.png	NFS	5000	제작		초록색	초록색	비매품	Yes	2x1 	1_0	Green	Color			7	Yes	No	No	No
별 모양 가랜드	6827	starry garland	https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_2_0.png	NFS	5000	제작		하늘색	하늘색	비매품	Yes	2x1 	2_0	Blue	Color			7	Yes	No	No	No
별 모양 가랜드	6827	starry garland	https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_3_0.png	NFS	5000	제작		보라색	보라색	비매품	Yes	2x1 	3_0	Purple	Color			7	Yes	No	No	No
별 모양 가랜드	6827	starry garland	https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_4_0.png	NFS	5000	제작		분홍색	분홍색	비매품	Yes	2x1 	4_0	Pink	Color			7	Yes	No	No	No
별 모양 가랜드	6827	starry garland	https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_5_0.png	NFS	5000	제작		주황색	주황색	비매품	Yes	2x1 	5_0	Orange	Color			7	Yes	No	No	No
별 모양 가랜드	6827	starry garland	https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_6_0.png	NFS	5000	제작		하얀색	하얀색	비매품	Yes	2x1 	6_0	White	Color			7	Yes	No	No	No
벽걸이 스포트라이트	7190	studio wall spotlight	https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_0_0.png	2300	575	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	하얀색	구매가능	No	1x1 	0_0	White					No	No	No	No
벽걸이 스포트라이트	7190	studio wall spotlight	https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_1_0.png	2300	575	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	노란색	구매가능	No	1x1 	1_0	Yellow					No	No	No	No
벽걸이 스포트라이트	7190	studio wall spotlight	https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_2_0.png	2300	575	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	주황색	구매가능	No	1x1 	2_0	Orange					No	No	No	No
벽걸이 스포트라이트	7190	studio wall spotlight	https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_3_0.png	2300	575	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	빨간색	구매가능	No	1x1 	3_0	Red					No	No	No	No
벽걸이 스포트라이트	7190	studio wall spotlight	https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_4_0.png	2300	575	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	분홍색	구매가능	No	1x1 	4_0	Pink					No	No	No	No
벽걸이 스포트라이트	7190	studio wall spotlight	https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_5_0.png	2300	575	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	보라색	구매가능	No	1x1 	5_0	Purple					No	No	No	No
벽걸이 스포트라이트	7190	studio wall spotlight	https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_6_0.png	2300	575	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	파란색	구매가능	No	1x1 	6_0	Blue					No	No	No	No
벽걸이 스포트라이트	7190	studio wall spotlight	https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_7_0.png	2300	575	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	초록색	구매가능	No	1x1 	7_0	Green					No	No	No	No
감시 카메라	1165	surveillance camera	https://acnhcdn.com/latest/FtrIcon/FtrSurveillance.png	1000	250	너굴 상점	증축 후 너굴상점의 일반 가구 영역	하얀색	회색	구매가능	No	1x1 							No	No	No	No
태피스트리	704	tapestry	https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_0_0.png	880	220	너굴 상점	증축 전, 후 너굴상점의 가구 영역	빨간색	하늘색	구매가능	No	1x1.5 	0_0	Geometric pattern					No	No	No	No
태피스트리	704	tapestry	https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_1_0.png	880	220	너굴 상점	증축 전, 후 너굴상점의 가구 영역	초록색	하얀색	구매가능	No	1x1.5 	1_0	Animal					No	No	No	No
태피스트리	704	tapestry	https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_2_0.png	880	220	너굴 상점	증축 전, 후 너굴상점의 가구 영역	빨간색	초록색	구매가능	No	1x1.5 	2_0	Floral					No	No	No	No
태피스트리	704	tapestry	https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_3_0.png	880	220	너굴 상점	증축 전, 후 너굴상점의 가구 영역	하얀색	빨간색	구매가능	No	1x1.5 	3_0	Fairy tale					No	No	No	No
태피스트리	704	tapestry	https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_4_0.png	880	220	너굴 상점	증축 전, 후 너굴상점의 가구 영역	하얀색	갈색	구매가능	No	1x1.5 	4_0	Bird					No	No	No	No
태피스트리	704	tapestry	https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_5_0.png	880	220	너굴 상점	증축 전, 후 너굴상점의 가구 영역	파란색	하늘색	구매가능	No	1x1.5 	5_0	Snow					No	No	No	No
TOY 벽시계	4756	throwback wall clock	https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_0_0.png	4200	1050	너굴 상점	증축 후 너굴상점의 일반 가구 영역	노란색	빨간색	구매가능	No	2x1.5 	0_0	Yellow					No	No	No	No
TOY 벽시계	4756	throwback wall clock	https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_1_0.png	4200	1050	너굴 상점	증축 후 너굴상점의 일반 가구 영역	빨간색	파란색	구매가능	No	2x1.5 	1_0	Red					No	No	No	No
TOY 벽시계	4756	throwback wall clock	https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_2_0.png	4200	1050	너굴 상점	증축 후 너굴상점의 일반 가구 영역	초록색	노란색	구매가능	No	2x1.5 	2_0	Green					No	No	No	No
TOY 벽시계	4756	throwback wall clock	https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_3_0.png	4200	1050	너굴 상점	증축 후 너굴상점의 일반 가구 영역	파란색	초록색	구매가능	No	2x1.5 	3_0	Blue					No	No	No	No
TOY 벽시계	4756	throwback wall clock	https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_4_0.png	4200	1050	너굴 상점	증축 후 너굴상점의 일반 가구 영역	하얀색	분홍색	구매가능	No	2x1.5 	4_0	White					No	No	No	No
TOY 벽시계	4756	throwback wall clock	https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_5_0.png	4200	1050	너굴 상점	증축 후 너굴상점의 일반 가구 영역	회색	하얀색	구매가능	No	2x1.5 	5_0	Gray					No	No	No	No
TOY 벽시계	4756	throwback wall clock	https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_6_0.png	4200	1050	너굴 상점	증축 후 너굴상점의 일반 가구 영역	보라색	검정색	구매가능	No	2x1.5 	6_0	Purple					No	No	No	No
통나무 문패	5718	timber doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_0_0.png	NFS	400	제작		베이지색	분홍색	비매품	Yes	1x1 	0_0	Natural wood	Color			1	Yes	No	Yes	No
통나무 문패	5718	timber doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_1_0.png	NFS	400	제작		갈색	분홍색	비매품	Yes	1x1 	1_0	Brown	Color			1	Yes	No	Yes	No
통나무 문패	5718	timber doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_2_0.png	NFS	400	제작		갈색	빨간색	비매품	Yes	1x1 	2_0	Dark brown	Color			1	Yes	No	Yes	No
통나무 문패	5718	timber doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_3_0.png	NFS	400	제작		베이지색	노란색	비매품	Yes	1x1 	3_0	Light brown	Color			1	Yes	No	Yes	No
통나무 문패	5718	timber doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_4_0.png	NFS	400	제작		베이지색	빨간색	비매품	Yes	1x1 	4_0	Ash brown	Color			1	Yes	No	Yes	No
통나무 문패	5718	timber doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_5_0.png	NFS	400	제작		검정색	하얀색	비매품	Yes	1x1 	5_0	Black	Color			1	Yes	No	Yes	No
통나무 문패	5718	timber doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_6_0.png	NFS	400	제작		파란색	파란색	비매품	Yes	1x1 	6_0	Blue	Color			1	Yes	No	Yes	No
통나무 문패	5718	timber doorplate	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_7_0.png	NFS	400	제작		빨간색	분홍색	비매품	Yes	1x1 	7_0	Pink	Color			1	Yes	No	Yes	No
나뭇가지 리스	4727	tree branch wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathBranch.png	NFS	100	제작		갈색	갈색	비매품	Yes	1x1 							No	No	Yes	No
나무 열매 모빌	6075	tree's bounty mobile	https://acnhcdn.com/latest/FtrIcon/FtrNutMobile_Remake_0_0.png	NFS	2030	제작		갈색	주황색	비매품	Yes	1x1.5 	0_0	Brown	Nut color			3	Yes	No	No	No
나무 열매 모빌	6075	tree's bounty mobile	https://acnhcdn.com/latest/FtrIcon/FtrNutMobile_Remake_1_0.png	NFS	2030	제작		하얀색	노란색	비매품	Yes	1x1.5 	1_0	White	Nut color			3	Yes	No	No	No
튤립 리스	5670	tulip wreath	https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathTulip.png	NFS	720	제작		빨간색	노란색	비매품	Yes	1x1 							No	No	Yes	No
환풍기	957	ventilation fan	https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_0_0.png	1200	300	너굴 상점	증축 전, 후 너굴상점의 가구 영역	하얀색	하얀색	구매가능	No	1x1 	0_0	White					No	No	No	No
환풍기	957	ventilation fan	https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_1_0.png	1200	300	너굴 상점	증축 전, 후 너굴상점의 가구 영역	분홍색	하얀색	구매가능	No	1x1 	1_0	Pink					No	No	No	No
환풍기	957	ventilation fan	https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_2_0.png	1200	300	너굴 상점	증축 전, 후 너굴상점의 가구 영역	파란색	하얀색	구매가능	No	1x1 	2_0	Blue					No	No	No	No
환풍기	957	ventilation fan	https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_3_0.png	1200	300	너굴 상점	증축 전, 후 너굴상점의 가구 영역	초록색	하얀색	구매가능	No	1x1 	3_0	Green					No	No	No	No
환풍기	957	ventilation fan	https://acnhcdn.com/latest/FtrIcon/FtrExtractorfan_Remake_4_0.png	1200	300	너굴 상점	증축 전, 후 너굴상점의 가구 영역	주황색	하얀색	구매가능	No	1x1 	4_0	Orange					No	No	No	No
벽시계	1744	wall clock	https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_0_0.png	690	172	너굴 상점	증축 전, 후 너굴상점의 가구 영역	회색	하얀색	구매가능	No	1x1 	0_0	Silver					No	No	No	No
벽시계	1744	wall clock	https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_1_0.png	690	172	너굴 상점	증축 전, 후 너굴상점의 가구 영역	하얀색	하얀색	구매가능	No	1x1 	1_0	White					No	No	No	No
벽시계	1744	wall clock	https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_2_0.png	690	172	너굴 상점	증축 전, 후 너굴상점의 가구 영역	검정색	하얀색	구매가능	No	1x1 	2_0	Black					No	No	No	No
벽시계	1744	wall clock	https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_3_0.png	690	172	너굴 상점	증축 전, 후 너굴상점의 가구 영역	빨간색	하얀색	구매가능	No	1x1 	3_0	Red					No	No	No	No
벽시계	1744	wall clock	https://acnhcdn.com/latest/FtrIcon/FtrOfficeClock_Remake_4_0.png	690	172	너굴 상점	증축 전, 후 너굴상점의 가구 영역	파란색	하얀색	구매가능	No	1x1 	4_0	Blue					No	No	No	No
벽걸이 선풍기	3431	wall fan	https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_0_0.png	1400	350	너굴 상점	증축 후 너굴상점의 일반 가구 영역	초록색	초록색	구매가능	No	1x1 	0_0	Green					No	No	No	No
벽걸이 선풍기	3431	wall fan	https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_1_0.png	1400	350	너굴 상점	증축 후 너굴상점의 일반 가구 영역	하늘색	하얀색	구매가능	No	1x1 	1_0	Blue					No	No	No	No
벽걸이 선풍기	3431	wall fan	https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_2_0.png	1400	350	너굴 상점	증축 후 너굴상점의 일반 가구 영역	빨간색	빨간색	구매가능	No	1x1 	2_0	Red					No	No	No	No
벽걸이 선풍기	3431	wall fan	https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_3_0.png	1400	350	너굴 상점	증축 후 너굴상점의 일반 가구 영역	노란색	노란색	구매가능	No	1x1 	3_0	Yellow					No	No	No	No
벽걸이 선풍기	3431	wall fan	https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_4_0.png	1400	350	너굴 상점	증축 후 너굴상점의 일반 가구 영역	하얀색	하얀색	구매가능	No	1x1 	4_0	White					No	No	No	No
벽걸이 선풍기	3431	wall fan	https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_5_0.png	1400	350	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	갈색	구매가능	No	1x1 	5_0	Black					No	No	No	No
벽걸이 선풍기	3431	wall fan	https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_6_0.png	1400	350	너굴 상점	증축 후 너굴상점의 일반 가구 영역	회색	회색	구매가능	No	1x1 	6_0	Silver					No	No	No	No
벽걸이 선풍기	3431	wall fan	https://acnhcdn.com/latest/FtrIcon/FtrFanRetroWall_Remake_7_0.png	1400	350	너굴 상점	증축 후 너굴상점의 일반 가구 영역	갈색	갈색	구매가능	No	1x1 	7_0	Brown					No	No	No	No
벽걸이 양초	5165	wall-mounted candle	https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_0_0.png	800	200	너굴 상점	증축 전, 후 너굴상점의 가구 영역	노란색	하얀색	구매가능	No	1x1 	0_0	Gold					No	No	No	No
벽걸이 양초	5165	wall-mounted candle	https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_1_0.png	800	200	너굴 상점	증축 전, 후 너굴상점의 가구 영역	회색	하얀색	구매가능	No	1x1 	1_0	Silver					No	No	No	No
벽걸이 양초	5165	wall-mounted candle	https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_2_0.png	800	200	너굴 상점	증축 전, 후 너굴상점의 가구 영역	갈색	하얀색	구매가능	No	1x1 	2_0	Copper					No	No	No	No
벽걸이 양초	5165	wall-mounted candle	https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_3_0.png	800	200	너굴 상점	증축 전, 후 너굴상점의 가구 영역	검정색	하얀색	구매가능	No	1x1 	3_0	Black					No	No	No	No
벽걸이 양초	5165	wall-mounted candle	https://acnhcdn.com/latest/FtrIcon/FtrCandleWall_Remake_4_0.png	800	200	너굴 상점	증축 전, 후 너굴상점의 가구 영역	하얀색	하얀색	구매가능	No	1x1 	4_0	White					No	No	No	No
벽걸이 전화기	3987	wall-mounted phone	https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_0_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	하얀색	하얀색	구매가능	No	1x1 	0_0	White					No	No	No	No
벽걸이 전화기	3987	wall-mounted phone	https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_1_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	검정색	검정색	구매가능	No	1x1 	1_0	Black					No	No	No	No
벽걸이 전화기	3987	wall-mounted phone	https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_2_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	회색	회색	구매가능	No	1x1 	2_0	Silver					No	No	No	No
벽걸이 전화기	3987	wall-mounted phone	https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_3_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	갈색	갈색	구매가능	No	1x1 	3_0	Gray					No	No	No	No
벽걸이 전화기	3987	wall-mounted phone	https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_4_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	빨간색	빨간색	구매가능	No	1x1 	4_0	Red					No	No	No	No
벽걸이 전화기	3987	wall-mounted phone	https://acnhcdn.com/latest/FtrIcon/FtrPhoneWall_Remake_5_0.png	1300	325	너굴 상점	증축 후 너굴상점의 일반 가구 영역	파란색	파란색	구매가능	No	1x1 	5_0	Blue					No	No	No	No
공구 걸이 판	8417	wall-mounted tool board	https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_0_0.png	1500	375	너굴 상점	증축 전, 후 너굴상점의 가구 영역	하얀색	컬러풀	구매가능	No	2x1 	0_0	White					No	No	No	No
공구 걸이 판	8417	wall-mounted tool board	https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_1_0.png	1500	375	너굴 상점	증축 전, 후 너굴상점의 가구 영역	갈색	컬러풀	구매가능	No	2x1 	1_0	Camel					No	No	No	No
공구 걸이 판	8417	wall-mounted tool board	https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_2_0.png	1500	375	너굴 상점	증축 전, 후 너굴상점의 가구 영역	노란색	컬러풀	구매가능	No	2x1 	2_0	Yellow					No	No	No	No
공구 걸이 판	8417	wall-mounted tool board	https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_3_0.png	1500	375	너굴 상점	증축 전, 후 너굴상점의 가구 영역	빨간색	컬러풀	구매가능	No	2x1 	3_0	Red					No	No	No	No
공구 걸이 판	8417	wall-mounted tool board	https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_4_0.png	1500	375	너굴 상점	증축 전, 후 너굴상점의 가구 영역	파란색	컬러풀	구매가능	No	2x1 	4_0	Blue					No	No	No	No
공구 걸이 판	8417	wall-mounted tool board	https://acnhcdn.com/latest/FtrIcon/FtrToolhanger_Remake_5_0.png	1500	375	너굴 상점	증축 전, 후 너굴상점의 가구 영역	검정색	컬러풀	구매가능	No	2x1 	5_0	Black					No	No	No	No
20인치 벽걸이 TV	3986	wall-mounted TV (20 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_0_0.png	8900	2225	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	검정색	검정색	구매가능	No	1x1 	0_0	Black					No	No	No	No
20인치 벽걸이 TV	3986	wall-mounted TV (20 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_1_0.png	8900	2225	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	하얀색	하얀색	구매가능	No	1x1 	1_0	White					No	No	No	No
20인치 벽걸이 TV	3986	wall-mounted TV (20 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_2_0.png	8900	2225	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	회색	회색	구매가능	No	1x1 	2_0	Silver					No	No	No	No
20인치 벽걸이 TV	3986	wall-mounted TV (20 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_3_0.png	8900	2225	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	빨간색	빨간색	구매가능	No	1x1 	3_0	Red					No	No	No	No
20인치 벽걸이 TV	3986	wall-mounted TV (20 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_4_0.png	8900	2225	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	노란색	노란색	구매가능	No	1x1 	4_0	Yellow					No	No	No	No
20인치 벽걸이 TV	3986	wall-mounted TV (20 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_5_0.png	8900	2225	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	파란색	파란색	구매가능	No	1x1 	5_0	Blue					No	No	No	No
20인치 벽걸이 TV	3986	wall-mounted TV (20 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_6_0.png	8900	2225	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	분홍색	분홍색	구매가능	No	1x1 	6_0	Pink					No	No	No	No
20인치 벽걸이 TV	3986	wall-mounted TV (20 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV20inchWall_Remake_7_0.png	8900	2225	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	하늘색	하늘색	구매가능	No	1x1 	7_0	Light blue					No	No	No	No
50인치 벽걸이 TV	3428	wall-mounted TV (50 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_0_0.png	22000	5500	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	검정색	검정색	구매가능	No	2x1 	0_0	Black					No	No	No	No
50인치 벽걸이 TV	3428	wall-mounted TV (50 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_1_0.png	22000	5500	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	하얀색	하얀색	구매가능	No	2x1 	1_0	White					No	No	No	No
50인치 벽걸이 TV	3428	wall-mounted TV (50 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_2_0.png	22000	5500	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	회색	회색	구매가능	No	2x1 	2_0	Silver					No	No	No	No
50인치 벽걸이 TV	3428	wall-mounted TV (50 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_3_0.png	22000	5500	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	빨간색	빨간색	구매가능	No	2x1 	3_0	Red					No	No	No	No
50인치 벽걸이 TV	3428	wall-mounted TV (50 in.)	https://acnhcdn.com/latest/FtrIcon/FtrTV50inchWall_Remake_4_0.png	22000	5500	너굴 상점	증축 후 너굴상점의 세 번째 가구 영역	파란색	파란색	구매가능	No	2x1 	4_0	Blue					No	No	No	No
벌 머리 벽장식	11100	wasp-head model	https://acnhcdn.com/latest/FtrIcon/FtrInsectHachiFace.png	2500	625	너굴 상점	증축 후 너굴상점의 일반 가구 영역	노란색	노란색	구매가능	No	1x1 							No	No	No	No
웨딩 벽장식	12407	wedding decoration	https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_0_0.png	1000	250	웨딩 이벤트		분홍색	초록색	비매품	No	1x2		Cute	Design			1	Yes	No	Yes	No
웨딩 벽장식	12407	wedding decoration	https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlowerWall_Remake_1_0.png	1000	250	웨딩 이벤트		하얀색	초록색	비매품	No	1x2		Chic	Design			1	Yes	No	Yes	No
