nameKor	Internal ID	Name	Image	Buy	Sell	Source	Source Notes	Color 1	Color 2	Catalog	DIY	Size	Variant ID	Variation	Body Title	Pattern	Pattern Title	Kit Cost	Customize
타마의 사진	6752	Purrl's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat07_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
타마의 사진	6752	Purrl's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat07_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
타마의 사진	6752	Purrl's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat07_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
타마의 사진	6752	Purrl's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat07_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
타마의 사진	6752	Purrl's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat07_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
타마의 사진	6752	Purrl's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat07_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
타마의 사진	6752	Purrl's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat07_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
타마의 사진	6752	Purrl's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat07_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
택주의 사진	6609	Queenie's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst00_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
택주의 사진	6609	Queenie's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst00_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
택주의 사진	6609	Queenie's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst00_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
택주의 사진	6609	Queenie's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst00_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
택주의 사진	6609	Queenie's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst00_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
택주의 사진	6609	Queenie's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst00_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
택주의 사진	6609	Queenie's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst00_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
택주의 사진	6609	Queenie's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst00_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
덕근의 사진	6472	Quillson's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk17_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
덕근의 사진	6472	Quillson's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk17_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
덕근의 사진	6472	Quillson's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk17_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
덕근의 사진	6472	Quillson's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk17_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
덕근의 사진	6472	Quillson's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk17_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
덕근의 사진	6472	Quillson's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk17_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
덕근의 사진	6472	Quillson's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk17_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
덕근의 사진	6472	Quillson's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlDuk17_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
개군의 사진	6498	Raddle's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg15_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
개군의 사진	6498	Raddle's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg15_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
개군의 사진	6498	Raddle's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg15_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
개군의 사진	6498	Raddle's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg15_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
개군의 사진	6498	Raddle's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg15_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
개군의 사진	6498	Raddle's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg15_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
개군의 사진	6498	Raddle's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg15_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
개군의 사진	6498	Raddle's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg15_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
글레이의 사진	6646	Rasher's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig02_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
글레이의 사진	6646	Rasher's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig02_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
글레이의 사진	6646	Rasher's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig02_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
글레이의 사진	6646	Rasher's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig02_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
글레이의 사진	6646	Rasher's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig02_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
글레이의 사진	6646	Rasher's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig02_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
글레이의 사진	6646	Rasher's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig02_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
글레이의 사진	6646	Rasher's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig02_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
잭슨의 사진	6996	Raymond's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat23_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
잭슨의 사진	6996	Raymond's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat23_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
잭슨의 사진	6996	Raymond's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat23_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
잭슨의 사진	6996	Raymond's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat23_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
잭슨의 사진	6996	Raymond's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat23_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
잭슨의 사진	6996	Raymond's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat23_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
잭슨의 사진	6996	Raymond's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat23_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
잭슨의 사진	6996	Raymond's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat23_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
뿔님이의 사진	6689	Renée's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn08_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
뿔님이의 사진	6689	Renée's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn08_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
뿔님이의 사진	6689	Renée's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn08_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
뿔님이의 사진	6689	Renée's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn08_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
뿔님이의 사진	6689	Renée's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn08_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
뿔님이의 사진	6689	Renée's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn08_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
뿔님이의 사진	6689	Renée's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn08_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
뿔님이의 사진	6689	Renée's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn08_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
리아나의 사진	6992	Reneigh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs16_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
리아나의 사진	6992	Reneigh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs16_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
리아나의 사진	6992	Reneigh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs16_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
리아나의 사진	6992	Reneigh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs16_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
리아나의 사진	6992	Reneigh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs16_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
리아나의 사진	6992	Reneigh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs16_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
리아나의 사진	6992	Reneigh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs16_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
리아나의 사진	6992	Reneigh's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHrs16_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
렉스의 사진	6575	Rex's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon02_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
렉스의 사진	6575	Rex's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon02_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
렉스의 사진	6575	Rex's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon02_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
렉스의 사진	6575	Rex's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon02_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
렉스의 사진	6575	Rex's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon02_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
렉스의 사진	6575	Rex's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon02_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
렉스의 사진	6575	Rex's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon02_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
렉스의 사진	6575	Rex's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlLon02_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
론다의 사진	6685	Rhonda's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn01_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
론다의 사진	6685	Rhonda's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn01_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
론다의 사진	6685	Rhonda's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn01_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
론다의 사진	6685	Rhonda's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn01_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
론다의 사진	6685	Rhonda's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn01_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
론다의 사진	6685	Rhonda's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn01_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
론다의 사진	6685	Rhonda's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn01_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
론다의 사진	6685	Rhonda's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn01_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
철컥의 사진	6485	Ribbot's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg01_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
철컥의 사진	6485	Ribbot's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg01_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
철컥의 사진	6485	Ribbot's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg01_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
철컥의 사진	6485	Ribbot's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg01_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
철컥의 사진	6485	Ribbot's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg01_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
철컥의 사진	6485	Ribbot's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg01_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
철컥의 사진	6485	Ribbot's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg01_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
철컥의 사진	6485	Ribbot's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlFlg01_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
갈가리의 사진	6714	Ricky's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu10_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
갈가리의 사진	6714	Ricky's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu10_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
갈가리의 사진	6714	Ricky's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu10_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
갈가리의 사진	6714	Ricky's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu10_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
갈가리의 사진	6714	Ricky's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu10_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
갈가리의 사진	6714	Ricky's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu10_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
갈가리의 사진	6714	Ricky's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu10_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
갈가리의 사진	6714	Ricky's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu10_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
조르쥐의 사진	6597	Rizzo's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus09_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
조르쥐의 사진	6597	Rizzo's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus09_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
조르쥐의 사진	6597	Rizzo's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus09_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
조르쥐의 사진	6597	Rizzo's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus09_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
조르쥐의 사진	6597	Rizzo's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus09_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
조르쥐의 사진	6597	Rizzo's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus09_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
조르쥐의 사진	6597	Rizzo's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus09_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
조르쥐의 사진	6597	Rizzo's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlMus09_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
펭수의 사진	6631	Roald's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn01_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
펭수의 사진	6631	Roald's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn01_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
펭수의 사진	6631	Roald's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn01_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
펭수의 사진	6631	Roald's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn01_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
펭수의 사진	6631	Roald's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn01_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
펭수의 사진	6631	Roald's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn01_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
펭수의 사진	6631	Roald's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn01_Remake_6_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	6_0	Silver	Frame			1	Yes
펭수의 사진	6631	Roald's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn01_Remake_7_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	7_0	Gold	Frame			1	Yes
파틱의 사진	6571	Robin's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd01_Remake_0_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	0_0	Natural wood	Frame			1	Yes
파틱의 사진	6571	Robin's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd01_Remake_1_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	1_0	Dark wood	Frame			1	Yes
파틱의 사진	6571	Robin's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd01_Remake_2_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	2_0	Pastel	Frame			1	Yes
파틱의 사진	6571	Robin's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd01_Remake_3_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	3_0	White	Frame			1	Yes
파틱의 사진	6571	Robin's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd01_Remake_4_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	4_0	Pop	Frame			1	Yes
파틱의 사진	6571	Robin's photo	https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd01_Remake_5_0.png	null	10	주민 친밀도 최대일 때				카탈로그 내 없음	No	1x1	5_0	Colorful	Frame			1	Yes
