nameKor,﻿Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,Body Customize,Pattern Customize,Miles Price,Outdoor
청소기,907,vacuum cleaner,https://acnhcdn.com/latest/FtrIcon/FtrCleaner_Remake_2_0.png,3800,950,너굴상점,증축 전#후 너굴상점의 가구 영역,초록색,초록색,구매가능,No,1x1,2_0,Green,NA,NA,NA,NA,No,No,NA,No
청소기,907,vacuum cleaner,https://acnhcdn.com/latest/FtrIcon/FtrCleaner_Remake_3_0.png,3800,950,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,회색,구매가능,No,1x1,3_0,Gray,NA,NA,NA,NA,No,No,NA,No
청소기,907,vacuum cleaner,https://acnhcdn.com/latest/FtrIcon/FtrCleaner_Remake_4_0.png,3800,950,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,검정색,구매가능,No,1x1,4_0,Black,NA,NA,NA,NA,No,No,NA,No
피아노 둥근 의자,8465,velvet stool,https://acnhcdn.com/latest/FtrIcon/FtrPianoStool.png,1000,250,너굴상점,증축 전#후 너굴상점의 가구 영역,빨간색,노란색,구매가능,No,1x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
비디오카메라,1221,video camera,https://acnhcdn.com/latest/FtrIcon/FtrVideocamera_Remake_0_0.png,32000,8000,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,검정색,검정색,구매가능,No,1x1,0_0,Black,NA,NA,NA,NA,No,No,NA,No
비디오카메라,1221,video camera,https://acnhcdn.com/latest/FtrIcon/FtrVideocamera_Remake_1_0.png,32000,8000,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,회색,하얀색,구매가능,No,1x1,1_0,Silver,NA,NA,NA,NA,No,No,NA,No
비디오카메라,1221,video camera,https://acnhcdn.com/latest/FtrIcon/FtrVideocamera_Remake_2_0.png,32000,8000,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,빨간색,빨간색,구매가능,No,1x1,2_0,Red,NA,NA,NA,NA,No,No,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_0_0.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,초록색,구매가능,No,1x1,0_0,Gold,NA,Green,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_0_1.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,검정색,구매가능,No,1x1,0_1,Gold,NA,Black,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_0_2.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,하얀색,구매가능,No,1x1,0_2,Gold,NA,White,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_0_3.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,베이지색,갈색,구매가능,No,1x1,0_3,Gold,NA,Natural wood,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_1_0.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,초록색,구매가능,No,1x1,1_0,Silver,NA,Green,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_1_1.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,검정색,구매가능,No,1x1,1_1,Silver,NA,Black,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_1_2.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,하얀색,구매가능,No,1x1,1_2,Silver,NA,White,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_1_3.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,회색,갈색,구매가능,No,1x1,1_3,Silver,NA,Natural wood,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_2_0.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,초록색,구매가능,No,1x1,2_0,Copper,NA,Green,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_2_1.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,검정색,구매가능,No,1x1,2_1,Copper,NA,Black,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_2_2.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,하얀색,구매가능,No,1x1,2_2,Copper,NA,White,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_2_3.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,갈색,갈색,구매가능,No,1x1,2_3,Copper,NA,Natural wood,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_3_0.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,초록색,구매가능,No,1x1,3_0,Black,NA,Green,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_3_1.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,검정색,구매가능,No,1x1,3_1,Black,NA,Black,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_3_2.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,하얀색,구매가능,No,1x1,3_2,Black,NA,White,Tray,1,No,Yes,NA,No
빈티지 접이식 협탁,4445,vintage TV tray,https://acnhcdn.com/latest/FtrIcon/FtrTVtray_Remake_3_3.png,1200,300,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,갈색,구매가능,No,1x1,3_3,Black,NA,Natural wood,Tray,1,No,Yes,NA,No
처녀자리 하프,5955,Virgo harp,https://acnhcdn.com/latest/FtrIcon/FtrZodiacVirgo.png,NFS,22050,제작,,하얀색,노란색,비매품,Yes,1x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
정수기,1232,water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterserver_Remake_0_0.png,3400,850,너굴상점,증축 전#후 너굴상점의 가구 영역,하얀색,파란색,구매가능,No,1x1,0_0,White,NA,NA,NA,NA,No,No,NA,No
정수기,1232,water cooler,https://acnhcdn.com/latest/FtrIcon/FtrWaterserver_Remake_1_0.png,3400,850,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,파란색,구매가능,No,1x1,1_0,Black,NA,NA,NA,NA,No,No,NA,No
수동 펌프,2326,water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_0_0.png,NFS,2700,제작,,초록색,회색,비매품,Yes,1x1,0_0,Green,Body color,NA,NA,4,Yes,No,NA,Yes
수동 펌프,2326,water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_1_0.png,NFS,2700,제작,,검정색,베이지색,비매품,Yes,1x1,1_0,Black,Body color,NA,NA,4,Yes,No,NA,Yes
수동 펌프,2326,water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_2_0.png,NFS,2700,제작,,하얀색,회색,비매품,Yes,1x1,2_0,Silver,Body color,NA,NA,4,Yes,No,NA,Yes
수동 펌프,2326,water pump,https://acnhcdn.com/latest/FtrIcon/FtrHandpump_Remake_3_0.png,NFS,2700,제작,,갈색,회색,비매품,Yes,1x1,3_0,Brown,Body color,NA,NA,4,Yes,No,NA,Yes
방파제 블록,665,wave breaker,https://acnhcdn.com/latest/FtrIcon/FtrTetrapod.png,NFS,3500,제작,,회색,회색,비매품,Yes,2x2,NA,NA,NA,NA,NA,NA,No,No,NA,Yes
웨딩 아치,12402,wedding arch,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingArch_Remake_0_0.png,20000,5000,웨딩 이벤트,,하얀색,하늘색,비매품,No,3x1,0_0,Cute,Design,NA,NA,7,Yes,No,NA,No
웨딩 아치,12402,wedding arch,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingArch_Remake_1_0.png,20000,5000,웨딩 이벤트,,하얀색,갈색,비매품,No,3x1,1_0,Chic,Design,NA,NA,7,Yes,No,NA,No
웨딩 아치,12402,wedding arch,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingArch_Remake_2_0.png,20000,5000,웨딩 이벤트,,초록색,노란색,비매품,No,3x1,2_0,Garden,Design,NA,NA,7,Yes,No,NA,No
웨딩 벤치,12401,wedding bench,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairL_Remake_0_0.png,3500,875,웨딩 이벤트,,하얀색,분홍색,비매품,No,2x1,0_0,Cute,Design,NA,NA,2,Yes,No,NA,No
웨딩 벤치,12401,wedding bench,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairL_Remake_1_0.png,3500,875,웨딩 이벤트,,갈색,갈색,비매품,No,2x1,1_0,Chic,Design,NA,NA,2,Yes,No,NA,No
웨딩 벤치,12401,wedding bench,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairL_Remake_2_0.png,3500,875,웨딩 이벤트,,노란색,노란색,비매품,No,2x1,2_0,Garden,Design,NA,NA,2,Yes,No,NA,No
웨딩 체어,12405,wedding chair,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairS_Remake_0_0.png,2000,500,웨딩 이벤트,,하얀색,분홍색,비매품,No,1x1,0_0,Cute,Design,NA,NA,2,Yes,No,NA,No
웨딩 체어,12405,wedding chair,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairS_Remake_1_0.png,2000,500,웨딩 이벤트,,갈색,베이지색,비매품,No,1x1,1_0,Chic,Design,NA,NA,2,Yes,No,NA,No
웨딩 체어,12405,wedding chair,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingChairS_Remake_2_0.png,2000,500,웨딩 이벤트,,노란색,초록색,비매품,No,1x1,2_0,Garden,Design,NA,NA,2,Yes,No,NA,No
웨딩 플라워 스탠드,12411,wedding flower stand,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlower_Remake_0_0.png,4000,1000,웨딩 이벤트,,분홍색,하얀색,비매품,No,1x1,0_0,Cute,Design,NA,NA,2,Yes,No,NA,No
웨딩 플라워 스탠드,12411,wedding flower stand,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlower_Remake_1_0.png,4000,1000,웨딩 이벤트,,하얀색,노란색,비매품,No,1x1,1_0,Chic,Design,NA,NA,2,Yes,No,NA,No
웨딩 플라워 스탠드,12411,wedding flower stand,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingFlower_Remake_2_0.png,4000,1000,웨딩 이벤트,,노란색,갈색,비매품,No,1x1,2_0,Garden,Design,NA,NA,2,Yes,No,NA,No
웨딩 메인 테이블,12404,wedding head table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableM_Remake_0_0.png,3000,750,웨딩 이벤트,,분홍색,하얀색,비매품,No,2x1,0_0,Cute,Design,NA,NA,1,Yes,No,NA,No
웨딩 메인 테이블,12404,wedding head table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableM_Remake_1_0.png,3000,750,웨딩 이벤트,,베이지색,하얀색,비매품,No,2x1,1_0,Chic,Design,NA,NA,1,Yes,No,NA,No
웨딩 메인 테이블,12404,wedding head table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableM_Remake_2_0.png,3000,750,웨딩 이벤트,,Gren,하얀색,비매품,No,2x1,2_0,Garden,Design,NA,NA,1,Yes,No,NA,No
웨딩 파이프 오르간,12409,wedding pipe organ,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingOrgan_Remake_0_0.png,100000,25000,웨딩 이벤트,,하얀색,회색,비매품,No,2x1,0_0,White,Body color,NA,NA,7,Yes,No,NA,No
웨딩 파이프 오르간,12409,wedding pipe organ,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingOrgan_Remake_1_0.png,100000,25000,웨딩 이벤트,,갈색,노란색,비매품,No,2x1,1_0,Dark brown,Body color,NA,NA,7,Yes,No,NA,No
웨딩 파이프 오르간,12409,wedding pipe organ,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingOrgan_Remake_2_0.png,100000,25000,웨딩 이벤트,,노란색,검정색,비매품,No,2x1,2_0,Natural,Body color,NA,NA,7,Yes,No,NA,No
웨딩 테이블,12406,wedding table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableL_Remake_0_0.png,6000,1500,웨딩 이벤트,,분홍색,하얀색,비매품,No,2x2,0_0,Cute,Design,NA,NA,2,Yes,No,NA,No
웨딩 테이블,12406,wedding table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableL_Remake_1_0.png,6000,1500,웨딩 이벤트,,하얀색,베이지색,비매품,No,2x2,1_0,Chic,Design,NA,NA,2,Yes,No,NA,No
웨딩 테이블,12406,wedding table,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingTableL_Remake_2_0.png,6000,1500,웨딩 이벤트,,초록색,노란색,비매품,No,2x2,2_0,Garden,Design,NA,NA,2,Yes,No,NA,No
웨딩 안내 간판,12410,wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_0_0.png,1500,375,웨딩 이벤트,,분홍색,분홍색,비매품,No,1x1,0_0,Cute,Easel,Message,Board,2,Yes,Yes,NA,No
웨딩 안내 간판,12410,wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_0_1.png,1500,375,웨딩 이벤트,,분홍색,하얀색,비매품,No,1x1,0_1,Cute,Easel,Reese & Cyrus,Board,2,Yes,Yes,NA,No
웨딩 안내 간판,12410,wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_1_0.png,1500,375,웨딩 이벤트,,갈색,분홍색,비매품,No,1x1,1_0,Chic,Easel,Message,Board,2,Yes,Yes,NA,No
웨딩 안내 간판,12410,wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_1_1.png,1500,375,웨딩 이벤트,,갈색,하얀색,비매품,No,1x1,1_1,Chic,Easel,Reese & Cyrus,Board,2,Yes,Yes,NA,No
웨딩 안내 간판,12410,wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_2_0.png,1500,375,웨딩 이벤트,,노란색,분홍색,비매품,No,1x1,2_0,Garden,Easel,Message,Board,2,Yes,Yes,NA,No
웨딩 안내 간판,12410,wedding welcome board,https://acnhcdn.com/1.2.0/FtrIcon/FtrWeddingBoard_Remake_2_1.png,1500,375,웨딩 이벤트,,노란색,하얀색,비매품,No,1x1,2_1,Garden,Easel,Reese & Cyrus,Board,2,Yes,Yes,NA,No
벤치프레스,1452,weight bench,https://acnhcdn.com/latest/FtrIcon/FtrPressbench.png,5400,1350,너굴상점,증축 후 너굴상점의 일반 가구 영역,검정색,회색,구매가능,No,2x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
서양식 묘석,3446,western-style stone,https://acnhcdn.com/latest/FtrIcon/FtrGravestoneEuropean_Remake_0_0.png,NFS,4500,제작,,하얀색,보라색,비매품,Yes,2x1,0_0,White,Stone,NA,NA,6,Yes,No,NA,Yes
서양식 묘석,3446,western-style stone,https://acnhcdn.com/latest/FtrIcon/FtrGravestoneEuropean_Remake_1_0.png,NFS,4500,제작,,회색,주황색,비매품,Yes,2x1,1_0,Gray,Stone,NA,NA,6,Yes,No,NA,Yes
서양식 묘석,3446,western-style stone,https://acnhcdn.com/latest/FtrIcon/FtrGravestoneEuropean_Remake_2_0.png,NFS,4500,제작,,검정색,빨간색,비매품,Yes,2x1,2_0,Black,Stone,NA,NA,6,Yes,No,NA,Yes
서양식 묘석,3446,western-style stone,https://acnhcdn.com/latest/FtrIcon/FtrGravestoneEuropean_Remake_3_0.png,NFS,4500,제작,,갈색,노란색,비매품,Yes,2x1,3_0,Brown,Stone,NA,NA,6,Yes,No,NA,Yes
서양식 묘석,3446,western-style stone,https://acnhcdn.com/latest/FtrIcon/FtrGravestoneEuropean_Remake_4_0.png,NFS,4500,제작,,초록색,노란색,비매품,Yes,2x1,4_0,Mossy,Stone,NA,NA,6,Yes,No,NA,Yes
휠체어,3444,wheelchair,https://acnhcdn.com/latest/FtrIcon/FtrWheelchair_Remake_0_0.png,2700,675,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,파란색,구매가능,No,1x1,0_0,NA,NA,Blue,Seat,1,No,Yes,NA,No
휠체어,3444,wheelchair,https://acnhcdn.com/latest/FtrIcon/FtrWheelchair_Remake_0_1.png,2700,675,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,빨간색,구매가능,No,1x1,0_1,NA,NA,Red plaid,Seat,1,No,Yes,NA,No
휠체어,3444,wheelchair,https://acnhcdn.com/latest/FtrIcon/FtrWheelchair_Remake_0_2.png,2700,675,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,초록색,구매가능,No,1x1,0_2,NA,NA,Green plaid,Seat,1,No,Yes,NA,No
휠체어,3444,wheelchair,https://acnhcdn.com/latest/FtrIcon/FtrWheelchair_Remake_0_3.png,2700,675,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,베이지색,구매가능,No,1x1,0_3,NA,NA,Beige,Seat,1,No,Yes,NA,No
휠체어,3444,wheelchair,https://acnhcdn.com/latest/FtrIcon/FtrWheelchair_Remake_0_4.png,2700,675,너굴상점,증축 전#후 너굴상점의 가구 영역,검정색,컬러풀,구매가능,No,1x1,0_4,NA,NA,Colorful,Seat,1,No,Yes,NA,No
자쿠지 욕조,1840,whirlpool bath,https://acnhcdn.com/latest/FtrIcon/FtrJacuzzi_Remake_0_0.png,130000,32500,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,하얀색,하얀색,구매가능,No,2x2,0_0,White,NA,NA,NA,NA,No,No,NA,No
자쿠지 욕조,1840,whirlpool bath,https://acnhcdn.com/latest/FtrIcon/FtrJacuzzi_Remake_1_0.png,130000,32500,너굴상점,증축 후 너굴상점의 세 번째 가구 영역,검정색,검정색,구매가능,No,2x2,1_0,Black,NA,NA,NA,NA,No,No,NA,No
화이트보드,4116,whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_0_0.png,2600,650,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,회색,구매가능,No,2x1,0_0,Blank,NA,NA,NA,NA,No,No,NA,No
화이트보드,4116,whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_1_0.png,2600,650,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,회색,구매가능,No,2x1,1_0,Schedule,NA,NA,NA,NA,No,No,NA,No
화이트보드,4116,whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_2_0.png,2600,650,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,회색,구매가능,No,2x1,2_0,Sales meeting,NA,NA,NA,NA,No,No,NA,No
화이트보드,4116,whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_3_0.png,2600,650,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,회색,구매가능,No,2x1,3_0,Language classroom,NA,NA,NA,NA,No,No,NA,No
화이트보드,4116,whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_4_0.png,2600,650,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,회색,구매가능,No,2x1,4_0,Strategy meeting,NA,NA,NA,NA,No,No,NA,No
화이트보드,4116,whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_5_0.png,2600,650,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,회색,구매가능,No,2x1,5_0,Brainstorming meeting,NA,NA,NA,NA,No,No,NA,No
화이트보드,4116,whiteboard,https://acnhcdn.com/latest/FtrIcon/FtrWhiteboard_Remake_6_0.png,2600,650,너굴상점,증축 후 너굴상점의 일반 가구 영역,하얀색,회색,구매가능,No,2x1,6_0,Fact-finding meeting,NA,NA,NA,NA,No,No,NA,No
와일드 통나무 벤치,5972,wild log bench,https://acnhcdn.com/latest/FtrIcon/FtrWoodBench_Remake_0_0.png,NFS,960,제작,,갈색,베이지색,비매품,Yes,2x1,0_0,Dark wood,Lumber type,NA,NA,2,Yes,No,NA,Yes
와일드 통나무 벤치,5972,wild log bench,https://acnhcdn.com/latest/FtrIcon/FtrWoodBench_Remake_1_0.png,NFS,960,제작,,주황색,베이지색,비매품,Yes,2x1,1_0,Orange wood,Lumber type,NA,NA,2,Yes,No,NA,Yes
와일드 통나무 벤치,5972,wild log bench,https://acnhcdn.com/latest/FtrIcon/FtrWoodBench_Remake_2_0.png,NFS,960,제작,,베이지색,베이지색,비매품,Yes,2x1,2_0,White wood,Lumber type,NA,NA,2,Yes,No,NA,Yes
와일드 통나무 벤치,5972,wild log bench,https://acnhcdn.com/latest/FtrIcon/FtrWoodBench_Remake_3_0.png,NFS,960,제작,,하얀색,베이지색,비매품,Yes,2x1,3_0,White birch,Lumber type,NA,NA,2,Yes,No,NA,Yes
풍력 발전기,7379,wind turbine,https://acnhcdn.com/latest/FtrIcon/FtrWindturbine_Remake_0_0.png,NFS,20000,너굴 마일 교환,,하얀색,파란색,비매품,No,2x1,0_0,Blue,NA,NA,NA,NA,No,No,4000,Yes
풍력 발전기,7379,wind turbine,https://acnhcdn.com/latest/FtrIcon/FtrWindturbine_Remake_1_0.png,NFS,20000,너굴 마일 교환,,하얀색,빨간색,비매품,No,2x1,1_0,Red,NA,NA,NA,NA,No,No,4000,Yes
장작 스토브,4117,wood-burning stove,https://acnhcdn.com/latest/FtrIcon/FtrStoveWood.png,2100,525,너굴상점,증축 후 너굴상점의 일반 가구 영역,검정색,검정색,구매가능,No,1x1,NA,NA,NA,NA,NA,NA,No,No,NA,No
목제 책장,4125,wooden bookshelf,https://acnhcdn.com/latest/FtrIcon/FtrBookshelf_Remake_0_0.png,NFS,1925,제작,,노란색,컬러풀,비매품,Yes,2x0.5,0_0,Light brown,Paint color,NA,NA,3,Yes,No,NA,No
목제 책장,4125,wooden bookshelf,https://acnhcdn.com/latest/FtrIcon/FtrBookshelf_Remake_1_0.png,NFS,1925,제작,,주황색,컬러풀,비매품,Yes,2x0.5,1_0,Brown,Paint color,NA,NA,3,Yes,No,NA,No
목제 책장,4125,wooden bookshelf,https://acnhcdn.com/latest/FtrIcon/FtrBookshelf_Remake_2_0.png,NFS,1925,제작,,갈색,컬러풀,비매품,Yes,2x0.5,2_0,Dark brown,Paint color,NA,NA,3,Yes,No,NA,No
목제 책장,4125,wooden bookshelf,https://acnhcdn.com/latest/FtrIcon/FtrBookshelf_Remake_3_0.png,NFS,1925,제작,,하얀색,컬러풀,비매품,Yes,2x0.5,3_0,White,Paint color,NA,NA,3,Yes,No,NA,No
나무 양동이,880,wooden bucket,https://acnhcdn.com/latest/FtrIcon/FtrBucketWood.png,NFS,1110,제작,,갈색,검정색,비매품,Yes,1x1,NA,NA,NA,NA,NA,NA,No,No,NA,Yes
목제 체어,1913,wooden chair,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_0_0.png,NFS,720,제작,,노란색,노란색,비매품,Yes,1x1,0_0,Light wood,Paint color,NA,NA,1,Yes,No,NA,No
목제 체어,1913,wooden chair,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_1_0.png,NFS,720,제작,,베이지색,베이지색,비매품,Yes,1x1,1_0,White wood,Paint color,NA,NA,1,Yes,No,NA,No
목제 체어,1913,wooden chair,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_2_0.png,NFS,720,제작,,주황색,주황색,비매품,Yes,1x1,2_0,Cherry wood,Paint color,NA,NA,1,Yes,No,NA,No
목제 체어,1913,wooden chair,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_3_0.png,NFS,720,제작,,갈색,갈색,비매품,Yes,1x1,3_0,Dark wood,Paint color,NA,NA,1,Yes,No,NA,No
목제 체어,1913,wooden chair,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_4_0.png,NFS,720,제작,,검정색,검정색,비매품,Yes,1x1,4_0,Black,Paint color,NA,NA,1,Yes,No,NA,No
목제 체어,1913,wooden chair,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_5_0.png,NFS,720,제작,,초록색,초록색,비매품,Yes,1x1,5_0,Green,Paint color,NA,NA,1,Yes,No,NA,No
목제 체어,1913,wooden chair,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_6_0.png,NFS,720,제작,,파란색,파란색,비매품,Yes,1x1,6_0,Blue,Paint color,NA,NA,1,Yes,No,NA,No
목제 체어,1913,wooden chair,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChairS_Remake_7_0.png,NFS,720,제작,,분홍색,분홍색,비매품,Yes,1x1,7_0,Pink wood,Paint color,NA,NA,1,Yes,No,NA,No
목제 수납장,2560,wooden chest,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChest_Remake_0_0.png,NFS,1920,제작,,노란색,노란색,비매품,Yes,2x1,0_0,Light wood,Paint color,NA,NA,3,Yes,No,NA,No
목제 수납장,2560,wooden chest,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChest_Remake_1_0.png,NFS,1920,제작,,베이지색,베이지색,비매품,Yes,2x1,1_0,White wood,Paint color,NA,NA,3,Yes,No,NA,No
목제 수납장,2560,wooden chest,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChest_Remake_2_0.png,NFS,1920,제작,,주황색,주황색,비매품,Yes,2x1,2_0,Cherry wood,Paint color,NA,NA,3,Yes,No,NA,No
목제 수납장,2560,wooden chest,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChest_Remake_3_0.png,NFS,1920,제작,,갈색,갈색,비매품,Yes,2x1,3_0,Dark wood,Paint color,NA,NA,3,Yes,No,NA,No
목제 수납장,2560,wooden chest,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChest_Remake_4_0.png,NFS,1920,제작,,검정색,검정색,비매품,Yes,2x1,4_0,Black,Paint color,NA,NA,3,Yes,No,NA,No
목제 수납장,2560,wooden chest,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChest_Remake_5_0.png,NFS,1920,제작,,초록색,초록색,비매품,Yes,2x1,5_0,Green,Paint color,NA,NA,3,Yes,No,NA,No
목제 수납장,2560,wooden chest,https://acnhcdn.com/latest/FtrIcon/FtrWoodenChest_Remake_6_0.png,NFS,1920,제작,,파란색,파란색,비매품,Yes,2x1,6_0,Blue,Paint color,NA,NA,3,Yes,No,NA,No
