Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog,Internal ID
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe5.png,Purple,No,720,180,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,9941
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe6.png,Green,No,720,180,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,9942
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe7.png,Orange,No,720,180,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,9943
tabi,https://acnhcdn.com/latest/ClosetIcon/SocksTexTabi0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTabi0.png,White,No,1200,300,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal; party,For sale,4749
tabi,https://acnhcdn.com/latest/ClosetIcon/SocksTexTabi1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTabi1.png,Black,No,1200,300,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal; party,For sale,8929
tabi,https://acnhcdn.com/latest/ClosetIcon/SocksTexTabi2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTabi2.png,Navy blue,No,1200,300,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal; party,For sale,8930
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy0.png,Pink,No,600,150,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale,5181
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy1.png,Purple,No,600,150,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale,9979
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy2.png,Blue,No,600,150,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale,9980
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy3.png,Green,No,600,150,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale,9981
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy4.png,Beige,No,600,150,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale,9982
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy5.png,Red,No,600,150,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale,9983
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy6.png,Gray,No,600,150,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy,For sale,9984
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine0.png,Blue,No,480,120,White,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,4746
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine1.png,Orange,No,480,120,White,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,9966
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine2.png,Green,No,480,120,White,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,9967
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine3.png,Red,No,480,120,White,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,9968
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine4.png,Navy blue,No,480,120,Gray,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,9969
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine5.png,Berry red,No,480,120,Gray,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,9970
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine6.png,Dark green,No,480,120,Gray,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,9971
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine7.png,Purple,No,480,120,Gray,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,9972
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover0.png,Blue,No,480,120,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,5167
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover1.png,Pink,No,480,120,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,10010
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover2.png,Brown,No,480,120,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,10011
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover3.png,Olive,No,480,120,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,10012
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover4.png,Green,No,480,120,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,10013
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover5.png,Purple,No,480,120,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,10014
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover6.png,Black,No,480,120,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,10015
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover7.png,White,No,480,120,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale,10016
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings0.png,Light blue,No,450,112,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; party; theatrical,For sale,9585
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings1.png,Purple,No,450,112,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; party; theatrical,For sale,9801
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings2.png,Red,No,450,112,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; party; theatrical,For sale,9802
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings3.png,Pink,No,450,112,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; party; theatrical,For sale,9803
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings4.png,Blue,No,450,112,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; party; theatrical,For sale,9804
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings5.png,Yellow,No,450,112,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; party; theatrical,For sale,9805
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings6.png,Green,No,450,112,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; party; theatrical,For sale,9806
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings7.png,Orange,No,450,112,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,outdoorsy; party; theatrical,For sale,9807
vivid socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexStandard1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStandard1.png,Green,No,480,120,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; party; theatrical,For sale,6898
vivid socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividsocks0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividsocks0.png,Red,No,480,120,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; party; theatrical,For sale,9643
vivid socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividsocks2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividsocks2.png,Light blue,No,480,120,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; party; theatrical,For sale,10021
vivid socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividsocks3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividsocks3.png,Blue,No,480,120,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; party; theatrical,For sale,10022
vivid socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividsocks4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividsocks4.png,Purple,No,480,120,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; party; theatrical,For sale,10023
vivid socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividsocks5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividsocks5.png,Pink,No,480,120,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; party; theatrical,For sale,10024
vivid socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividsocks6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividsocks6.png,Orange,No,480,120,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; party; theatrical,For sale,10025
vivid socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividsocks7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividsocks7.png,Yellow,No,480,120,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; party; theatrical,For sale,10026
vivid tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividtights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividtights0.png,Light blue,No,720,180,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,9582
vivid tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividtights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividtights1.png,Purple,No,720,180,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,9687
vivid tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividtights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividtights2.png,Red,No,720,180,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,9688
vivid tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividtights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividtights3.png,Pink,No,720,180,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,9689
vivid tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividtights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividtights4.png,Blue,No,720,180,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,9690
vivid tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividtights5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividtights5.png,Yellow,No,720,180,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,9691
vivid tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividtights6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividtights6.png,Green,No,720,180,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,9692
vivid tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividtights7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividtights7.png,Orange,No,720,180,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,party; theatrical,For sale,9693
wave-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexWave0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexWave0.png,Blue,No,600,150,Blue,Light blue,1x1,Kicks,,All Year,Cool,everyday,For sale,5813
wave-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexWave1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexWave1.png,Brown,No,600,150,Brown,Beige,1x1,Kicks,,All Year,Cool,everyday,For sale,9933
wave-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexWave2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexWave2.png,Purple,No,600,150,Purple,Pink,1x1,Kicks,,All Year,Cool,everyday,For sale,9934
wave-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexWave3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexWave3.png,Green,No,600,150,Green,Green,1x1,Kicks,,All Year,Cool,everyday,For sale,9935
wave-print socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexWave4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexWave4.png,Gray,No,600,150,Black,Gray,1x1,Kicks,,All Year,Cool,everyday,For sale,9936
