Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Catalog,Variant ID,Internal ID
Snooty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlAnt06_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6754
Snooty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlAnt06_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6754
Snooty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlAnt06_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6754
Snooty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlAnt06_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6754
Snooty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlAnt06_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6754
Snooty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlAnt06_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6754
Snooty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlAnt06_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6754
Snooty's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlAnt06_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6754
Soleil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6525
Soleil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6525
Soleil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6525
Soleil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6525
Soleil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6525
Soleil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6525
Soleil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6525
Soleil's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlHam04_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6525
Sparro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6693
Sparro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6693
Sparro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6693
Sparro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6693
Sparro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6693
Sparro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6693
Sparro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6693
Sparro's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBrd18_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6693
Spike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6686
Spike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6686
Spike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6686
Spike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6686
Spike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6686
Spike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6686
Spike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6686
Spike's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlRhn02_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6686
Spork's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6651
Spork's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6651
Spork's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6651
Spork's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6651
Spork's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6651
Spork's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6651
Spork's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6651
Spork's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPig05_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6651
Sprinkle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6643
Sprinkle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6643
Sprinkle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6643
Sprinkle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6643
Sprinkle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6643
Sprinkle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6643
Sprinkle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6643
Sprinkle's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPgn14_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6643
Sprocket's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6612
Sprocket's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6612
Sprocket's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6612
Sprocket's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6612
Sprocket's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6612
Sprocket's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6612
Sprocket's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6612
Sprocket's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlOst03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6612
Static's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6712
Static's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6712
Static's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6712
Static's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6712
Static's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6712
Static's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6712
Static's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6712
Static's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu08_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6712
Stella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6694
Stella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6694
Stella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6694
Stella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6694
Stella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6694
Stella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6694
Stella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6694
Stella's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlShp03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6694
Sterling's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6627
Sterling's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6627
Sterling's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6627
Sterling's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6627
Sterling's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6627
Sterling's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6627
Sterling's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6627
Sterling's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlPbr07_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6627
Stinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6759
Stinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6759
Stinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6759
Stinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6759
Stinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6759
Stinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6759
Stinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6759
Stinky's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCat13_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6759
Stitches's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6774
Stitches's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6774
Stitches's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6774
Stitches's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6774
Stitches's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6774
Stitches's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6774
Stitches's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6774
Stitches's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlCbr05_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6774
Stu's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6726
Stu's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6726
Stu's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6726
Stu's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6726
Stu's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6726
Stu's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6726
Stu's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6726
Stu's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6726
Sydney's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6557
Sydney's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6557
Sydney's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6557
Sydney's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6557
Sydney's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6557
Sydney's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6557
Sydney's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6557
Sydney's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKal03_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6557
Sylvana's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6718
Sylvana's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6718
Sylvana's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6718
Sylvana's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6718
Sylvana's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6718
Sylvana's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6718
Sylvana's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6718
Sylvana's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlSqu14_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6718
Sylvia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6568
Sylvia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6568
Sylvia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_2_0.png,Pastel,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,2_0,6568
Sylvia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_3_0.png,White,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,3_0,6568
Sylvia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_4_0.png,Pop,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,4_0,6568
Sylvia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_5_0.png,Colorful,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,5_0,6568
Sylvia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_6_0.png,Silver,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,6_0,6568
Sylvia's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlKgr06_Remake_7_0.png,Gold,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,7_0,6568
T-Bone's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul05_Remake_0_0.png,Natural wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,0_0,6737
T-Bone's photo,https://acnhcdn.com/latest/FtrIcon/BromideNpcNmlBul05_Remake_1_0.png,Dark wood,Frame,NA,NA,No,Yes,1,NFS,10,,,1x1,High Friendship,Not in catalog,1_0,6737
