Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Tag,Door Deco,Catalog,Variant ID,Internal ID
orange wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrFruitsClockW_Remake_1_0.png,Blood orange,Fruit type,NA,NA,Yes,Yes,No,3,NFS,2240,Red,Red,1x1 ,Crafting,,fancy,None,fruits,orange,Clock,No,Not for sale,1_0,3976
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_0_0.png,Colorful,Color,NA,NA,Yes,Yes,No,1,NFS,340,Colorful,Brown,1x1 ,Crafting,,party,fancy,festive,None,Seasonal Decor,No,Not for sale,0_0,6818
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_1_0.png,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,340,Blue,Gray,1x1 ,Crafting,,party,fancy,festive,None,Seasonal Decor,No,Not for sale,1_0,6818
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_2_0.png,Red,Color,NA,NA,Yes,Yes,No,1,NFS,340,Red,White,1x1 ,Crafting,,party,fancy,festive,None,Seasonal Decor,No,Not for sale,2_0,6818
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_3_0.png,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,340,Pink,Pink,1x1 ,Crafting,,party,fancy,festive,None,Seasonal Decor,No,Not for sale,3_0,6818
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_4_0.png,Gold,Color,NA,NA,Yes,Yes,No,1,NFS,340,Yellow,Brown,1x1 ,Crafting,,party,fancy,festive,None,Seasonal Decor,No,Not for sale,4_0,6818
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_5_0.png,White,Color,NA,NA,Yes,Yes,No,1,NFS,340,White,Gray,1x1 ,Crafting,,party,fancy,festive,None,Seasonal Decor,No,Not for sale,5_0,6818
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_0_0.png,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,800,Light blue,Blue,1x1 ,Crafting,,fancy,None,festive,None,House Door Decor,Yes,Not for sale,0_0,4377
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_1_0.png,Gold,Color,NA,NA,Yes,Yes,No,1,NFS,800,Yellow,Orange,1x1 ,Crafting,,fancy,None,festive,None,House Door Decor,Yes,Not for sale,1_0,4377
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_2_0.png,Silver,Color,NA,NA,Yes,Yes,No,1,NFS,800,Gray,White,1x1 ,Crafting,,fancy,None,festive,None,House Door Decor,Yes,Not for sale,2_0,4377
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_3_0.png,Green,Color,NA,NA,Yes,Yes,No,1,NFS,800,Green,Yellow,1x1 ,Crafting,,fancy,None,festive,None,House Door Decor,Yes,Not for sale,3_0,4377
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_4_0.png,Red,Color,NA,NA,Yes,Yes,No,1,NFS,800,Red,Yellow,1x1 ,Crafting,,fancy,None,festive,None,House Door Decor,Yes,Not for sale,4_0,4377
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_5_0.png,Light green,Color,NA,NA,Yes,Yes,No,1,NFS,800,Green,Gray,1x1 ,Crafting,,fancy,None,festive,None,House Door Decor,Yes,Not for sale,5_0,4377
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_6_0.png,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,800,Pink,Purple,1x1 ,Crafting,,fancy,None,festive,None,House Door Decor,Yes,Not for sale,6_0,4377
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_7_0.png,Purple,Color,NA,NA,Yes,Yes,No,1,NFS,800,Purple,Gray,1x1 ,Crafting,,fancy,None,festive,None,House Door Decor,Yes,Not for sale,7_0,4377
pansy wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansy.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,Red,Yellow,1x1 ,Crafting,,fancy,None,flowers,None,House Door Decor,Yes,Not for sale,NA,5466
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_0_0.png,Colorful,NA,NA,NA,No,No,No,NA,650,162,Colorful,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,Seasonal Decor,No,For sale,0_0,4077
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_1_0.png,Pastel,NA,NA,NA,No,No,No,NA,650,162,Colorful,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,Seasonal Decor,No,For sale,1_0,4077
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_2_0.png,Boating stripes,NA,NA,NA,No,No,No,NA,650,162,Light blue,White,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,Seasonal Decor,No,For sale,2_0,4077
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_3_0.png,Orange & black,NA,NA,NA,No,No,No,NA,650,162,Orange,Black,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,Seasonal Decor,No,For sale,3_0,4077
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_4_0.png,Pop,NA,NA,NA,No,No,No,NA,650,162,Green,Red,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,Seasonal Decor,No,For sale,4_0,4077
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_5_0.png,Gorgeous,NA,NA,NA,No,No,No,NA,650,162,Black,Brown,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,Seasonal Decor,No,For sale,5_0,4077
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_0_0.png,Light wood,Color,NA,NA,Yes,Yes,No,1,NFS,360,Beige,Brown,1x1 ,Crafting,,living room,fancy,None,None,House Door Decor,Yes,Not for sale,0_0,5716
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_1_0.png,Light blue,Color,NA,NA,Yes,Yes,No,1,NFS,360,Light blue,Orange,1x1 ,Crafting,,living room,fancy,None,None,House Door Decor,Yes,Not for sale,1_0,5716
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_2_0.png,Dark gray,Color,NA,NA,Yes,Yes,No,1,NFS,360,Black,Beige,1x1 ,Crafting,,living room,fancy,None,None,House Door Decor,Yes,Not for sale,2_0,5716
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_3_0.png,Natural wood,Color,NA,NA,Yes,Yes,No,1,NFS,360,Orange,Beige,1x1 ,Crafting,,living room,fancy,None,None,House Door Decor,Yes,Not for sale,3_0,5716
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_4_0.png,Dark brown,Color,NA,NA,Yes,Yes,No,1,NFS,360,Brown,Beige,1x1 ,Crafting,,living room,fancy,None,None,House Door Decor,Yes,Not for sale,4_0,5716
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_5_0.png,White,Color,NA,NA,Yes,Yes,No,1,NFS,360,White,Orange,1x1 ,Crafting,,living room,fancy,None,None,House Door Decor,Yes,Not for sale,5_0,5716
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_6_0.png,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,360,Light blue,Blue,1x1 ,Crafting,,living room,fancy,None,None,House Door Decor,Yes,Not for sale,6_0,5716
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_7_0.png,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,360,Pink,Brown,1x1 ,Crafting,,living room,fancy,None,None,House Door Decor,Yes,Not for sale,7_0,5716
pendulum clock,https://acnhcdn.com/latest/FtrIcon/FtrClockPendulumWall.png,NA,NA,NA,NA,No,No,No,NA,1900,475,Brown,White,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Clock,No,For sale,NA,4106
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_0_0.png,Sports,NA,NA,NA,No,No,No,NA,1300,325,Orange,Blue,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,Shop,No,For sale,0_0,3818
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_1_0.png,University,NA,NA,NA,No,No,No,NA,1300,325,Beige,Red,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,Shop,No,For sale,1_0,3818
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_2_0.png,Classic,NA,NA,NA,No,No,No,NA,1300,325,Green,White,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,Shop,No,For sale,2_0,3818
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_3_0.png,Sponsor,NA,NA,NA,No,No,No,NA,1300,325,Blue,White,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,Shop,No,For sale,3_0,3818
pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_4_0.png,Souvenir,NA,NA,NA,No,No,No,NA,1300,325,Colorful,Yellow,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,Shop,No,For sale,4_0,3818
pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_0_0.png,Wooden,NA,NA,NA,No,No,No,NA,3000,750,Brown,White,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Kitchen Things,No,For sale,0_0,928
pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_1_0.png,Stainless steel,NA,NA,NA,No,No,No,NA,3000,750,Gray,Gray,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Kitchen Things,No,For sale,1_0,928
pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_2_0.png,Pop,NA,NA,NA,No,No,No,NA,3000,750,Yellow,Orange,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,Kitchen Things,No,For sale,2_0,928
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_0_0.png,Light green,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Green,Gray,1x1 ,Crafting,,living room,None,None,None,Plants,No,Not for sale,0_0,3785
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_1_0.png,Yellow,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Yellow,Brown,1x1 ,Crafting,,living room,None,None,None,Plants,No,Not for sale,1_0,3785
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_2_0.png,Red,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Red,Black,1x1 ,Crafting,,living room,None,None,None,Plants,No,Not for sale,2_0,3785
potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_3_0.png,Green,Color,NA,NA,Yes,Yes,No,2,NFS,1100,Green,Blue,1x1 ,Crafting,,living room,None,None,None,Plants,No,Not for sale,3_0,3785
pretty cosmos wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathCosmosMix.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Pink,Orange,1x1 ,Crafting,,fancy,None,flowers,None,House Door Decor,Yes,Not for sale,NA,5745
pretty tulip wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathTulipMix.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400,Pink,Orange,1x1 ,Crafting,,fancy,None,flowers,None,House Door Decor,Yes,Not for sale,NA,5751
purple hyacinth wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathHyacinthRare.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4800,Purple,Purple,1x1 ,Crafting,,fancy,None,flowers,None,House Door Decor,Yes,Not for sale,NA,5769
retro radiator,https://acnhcdn.com/latest/FtrIcon/FtrCentralheating.png,NA,NA,NA,NA,No,No,No,NA,1300,325,White,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,school,None,None,Heating,No,For sale,NA,4028
rose wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathRose.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,Red,Yellow,1x1 ,Crafting,,fancy,None,flowers,None,House Door Decor,Yes,Not for sale,NA,5437
Sagittarius arrow,https://acnhcdn.com/latest/FtrIcon/FtrZodiacSagittarius.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,21750,Brown,Yellow,1x1 ,Crafting,,expensive,None,stars,None,Toy,No,Not for sale,NA,5958
shell wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathShell.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4720,White,Beige,1x1 ,Crafting,,ocean,None,shell,None,House Door Decor,Yes,Not for sale,NA,4376
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,1800,450,Gray,Black,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Bathtub,No,For sale,0_0,4017
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_1_0.png,Gold,NA,NA,NA,No,No,No,NA,1800,450,Yellow,Yellow,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Bathtub,No,For sale,1_0,4017
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_2_0.png,Copper,NA,NA,NA,No,No,No,NA,1800,450,Brown,Brown,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Bathtub,No,For sale,2_0,4017
shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,1800,450,Black,Black,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Bathtub,No,For sale,3_0,4017
silver HHA plaque,https://acnhcdn.com/latest/FtrIcon/FtrShieldHhaSilver.png,NA,NA,NA,NA,No,No,No,NA,NFS,425,Brown,Gray,1x1 ,HHA,,living room,expensive,None,None,Museum,No,Not for sale,NA,7036
skull doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorPlateSkull_Remake_0_0.png,Brown,NA,NA,NA,No,No,No,NA,540,135,Beige,Brown,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,House Door Decor,Yes,For sale,0_0,4738
skull doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorPlateSkull_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,540,135,White,Red,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,House Door Decor,Yes,For sale,1_0,4738
snazzy pansy wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansyMix.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,Red,Blue,1x1 ,Crafting,,fancy,None,flowers,None,House Door Decor,Yes,Not for sale,NA,5748
snowflake wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathIce.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1600,Light blue,White,1x1 ,Crafting,,freezing cold,fancy,None,None,House Door Decor,Yes,Not for sale,NA,4375
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_0_0.png,Black,Color,NA,NA,No,Yes,No,NA,360,90,Black,Green,1x1 ,Bug-Off,,child's room,horror,None,None,House Door Decor,Yes,Not for sale,0_0,5310
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_1_0.png,Yellow,Color,NA,NA,No,Yes,No,NA,360,90,Yellow,Purple,1x1 ,Bug-Off,,child's room,horror,None,None,House Door Decor,Yes,Not for sale,1_0,5310
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_2_0.png,Green,Color,NA,NA,No,Yes,No,NA,360,90,Green,Red,1x1 ,Bug-Off,,child's room,horror,None,None,House Door Decor,Yes,Not for sale,2_0,5310
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_3_0.png,Pink,Color,NA,NA,No,Yes,No,NA,360,90,Pink,Light blue,1x1 ,Bug-Off,,child's room,horror,None,None,House Door Decor,Yes,Not for sale,3_0,5310
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_4_0.png,Purple,Color,NA,NA,No,Yes,No,NA,360,90,Purple,Green,1x1 ,Bug-Off,,child's room,horror,None,None,House Door Decor,Yes,Not for sale,4_0,5310
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_5_0.png,Red,Color,NA,NA,No,Yes,No,NA,360,90,Red,Blue,1x1 ,Bug-Off,,child's room,horror,None,None,House Door Decor,Yes,Not for sale,5_0,5310
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_6_0.png,Gray,Color,NA,NA,No,Yes,No,NA,360,90,Gray,Purple,1x1 ,Bug-Off,,child's room,horror,None,None,House Door Decor,Yes,Not for sale,6_0,5310
spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_7_0.png,Blue,Color,NA,NA,No,Yes,No,NA,360,90,Blue,Red,1x1 ,Bug-Off,,child's room,horror,None,None,House Door Decor,Yes,Not for sale,7_0,5310
spider web,https://acnhcdn.com/latest/FtrIcon/FtrSpiderweb.png,NA,NA,NA,NA,No,No,No,NA,NFS,25,White,White,2x1 ,Bug-Off,,facility,horror,None,None,Ranch,No,Not for sale,NA,3817
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_0_0.png,Yellow,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Yellow,Yellow,2x1 ,Crafting,,space,fancy,stars,None,Space,No,Not for sale,0_0,6827
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_1_0.png,Green,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Green,Green,2x1 ,Crafting,,space,fancy,stars,None,Space,No,Not for sale,1_0,6827
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_2_0.png,Blue,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Light blue,Light blue,2x1 ,Crafting,,space,fancy,stars,None,Space,No,Not for sale,2_0,6827
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_3_0.png,Purple,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Purple,Purple,2x1 ,Crafting,,space,fancy,stars,None,Space,No,Not for sale,3_0,6827
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_4_0.png,Pink,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Pink,Pink,2x1 ,Crafting,,space,fancy,stars,None,Space,No,Not for sale,4_0,6827
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_5_0.png,Orange,Color,NA,NA,Yes,Yes,No,7,NFS,5000,Orange,Orange,2x1 ,Crafting,,space,fancy,stars,None,Space,No,Not for sale,5_0,6827
starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_6_0.png,White,Color,NA,NA,Yes,Yes,No,7,NFS,5000,White,White,2x1 ,Crafting,,space,fancy,stars,None,Space,No,Not for sale,6_0,6827
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,2300,575,Black,White,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Lamp,No,For sale,0_0,7190
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,2300,575,Black,Yellow,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Lamp,No,For sale,1_0,7190
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_2_0.png,Orange,NA,NA,NA,No,No,No,NA,2300,575,Black,Orange,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Lamp,No,For sale,2_0,7190
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,2300,575,Black,Red,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Lamp,No,For sale,3_0,7190
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,2300,575,Black,Pink,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Lamp,No,For sale,4_0,7190
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_5_0.png,Purple,NA,NA,NA,No,No,No,NA,2300,575,Black,Purple,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Lamp,No,For sale,5_0,7190
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_6_0.png,Blue,NA,NA,NA,No,No,No,NA,2300,575,Black,Blue,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Lamp,No,For sale,6_0,7190
studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_7_0.png,Green,NA,NA,NA,No,No,No,NA,2300,575,Black,Green,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Lamp,No,For sale,7_0,7190
surveillance camera,https://acnhcdn.com/latest/FtrIcon/FtrSurveillance.png,NA,NA,NA,NA,No,No,No,NA,1000,250,White,Gray,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,None,None,None,Facility Decor,No,For sale,NA,1165
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_0_0.png,Geometric pattern,NA,NA,NA,No,No,No,NA,880,220,Red,Light blue,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Supplies,No,For sale,0_0,704
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_1_0.png,Animal,NA,NA,NA,No,No,No,NA,880,220,Green,White,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Supplies,No,For sale,1_0,704
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_2_0.png,Floral,NA,NA,NA,No,No,No,NA,880,220,Red,Green,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Supplies,No,For sale,2_0,704
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_3_0.png,Fairy tale,NA,NA,NA,No,No,No,NA,880,220,White,Red,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Supplies,No,For sale,3_0,704
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_4_0.png,Bird,NA,NA,NA,No,No,No,NA,880,220,White,Brown,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Supplies,No,For sale,4_0,704
tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_5_0.png,Snow,NA,NA,NA,No,No,No,NA,880,220,Blue,Light blue,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Supplies,No,For sale,5_0,704
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_0_0.png,Yellow,NA,NA,NA,No,No,No,NA,4200,1050,Yellow,Red,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Clock,No,For sale,0_0,4756
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,4200,1050,Red,Blue,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Clock,No,For sale,1_0,4756
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,4200,1050,Green,Yellow,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Clock,No,For sale,2_0,4756
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_3_0.png,Blue,NA,NA,NA,No,No,No,NA,4200,1050,Blue,Green,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Clock,No,For sale,3_0,4756
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,4200,1050,White,Pink,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Clock,No,For sale,4_0,4756
throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_5_0.png,Gray,NA,NA,NA,No,No,No,NA,4200,1050,Gray,White,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Clock,No,For sale,5_0,4756
