Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog,Internal ID
school pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideGakuran3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideGakuran3.png,White,No,880,220,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale,11400
school pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideGakuran4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideGakuran4.png,Purple,No,880,220,Purple,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale,11401
school pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideGakuran5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideGakuran5.png,Gray,No,880,220,Gray,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale,11402
school pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideGakuran6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideGakuran6.png,Blue,No,880,220,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,For sale,11403
silk floral-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChinashort0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChinashort0.png,Pink,No,1440,360,Pink,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale,4329
silk floral-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChinashort1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChinashort1.png,Blue,No,1440,360,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale,11379
silk floral-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChinashort2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChinashort2.png,Mustard,No,1440,360,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale,11380
silk floral-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChinashort3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChinashort3.png,Gray,No,1440,360,Gray,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale,11381
silk floral-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChinashort4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChinashort4.png,Purple,No,1440,360,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale,11382
silk floral-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChinashort5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChinashort5.png,Green,No,1440,360,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale,11383
silk floral-print pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChinashort6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChinashort6.png,Orange,No,1440,360,Orange,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale,11384
silk pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChina0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChina0.png,Green,No,1440,360,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,4330
silk pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChina1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChina1.png,Red,No,1440,360,Red,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,11359
silk pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChina2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChina2.png,Blue,No,1440,360,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,11360
silk pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChina3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChina3.png,Yellow,No,1440,360,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,11361
silk pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalChina4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalChina4.png,Black,No,1440,360,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal,For sale,11362
ski pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSki0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSki0.png,Turquoise,No,1560,390,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy; sporty,For sale,4450
ski pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSki1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSki1.png,Red,No,1560,390,Orange,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy; sporty,For sale,11407
ski pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSki2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSki2.png,Ruby red,No,1560,390,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy; sporty,For sale,11408
ski pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSki3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSki3.png,Blue,No,1560,390,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy; sporty,For sale,11409
ski pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSki4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSki4.png,Light blue,No,1560,390,Light blue,Red,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy; sporty,For sale,11410
ski pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideSki5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideSki5.png,Yellow,No,1560,390,Yellow,Pink,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Active,outdoorsy; sporty,For sale,11411
slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacks0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacks0.png,Black,No,1300,325,Black,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; party; work,For sale,3310
slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacks1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacks1.png,Gray,No,1300,325,Gray,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; party; work,For sale,11277
slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacks2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacks2.png,Blue,No,1300,325,Light blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; party; work,For sale,11278
slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacks3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacks3.png,Red,No,1300,325,Red,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; party; work,For sale,11279
slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacks4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacks4.png,Navy blue,No,1300,325,Blue,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; party; work,For sale,11280
slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacks5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacks5.png,Beige,No,1300,325,Beige,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; party; work,For sale,11281
slacks,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSlacks6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSlacks6.png,White,No,1300,325,White,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,formal; party; work,For sale,11282
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer0.png,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,9840
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer1.png,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12071
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer2.png,Navy blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12072
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer3.png,Blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12073
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer4.png,Light blue,No,980,245,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12074
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer5.png,White,No,980,245,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12075
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer6.png,Orange,No,980,245,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12076
soccer shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSoccer7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSoccer7.png,Black,No,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,sporty; work,For sale,12077
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins0.png,Red,No,980,245,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,5723
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins1.png,Navy blue,No,980,245,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,9177
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins2.png,Gold,No,980,245,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,9178
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins3.png,Silver,No,980,245,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,9179
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins4.png,Black,No,980,245,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,9180
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins5.png,Pink,No,980,245,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,9181
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins6.png,Green,No,980,245,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,9182
spangle shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotSequins7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotSequins7.png,Purple,No,980,245,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Gorgeous,party; theatrical,For sale,9183
sporty skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxSweat0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxSweat0.png,Gray,No,800,200,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,4283
sporty skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxSweat1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxSweat1.png,Pink,No,800,200,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,9245
sporty skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxSweat2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxSweat2.png,Blue,No,800,200,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,9246
sporty skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtBoxSweat3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtBoxSweat3.png,Green,No,800,200,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy,For sale,9247
striped bell-bottoms,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideMultistripe0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideMultistripe0.png,Yellow,No,1320,330,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,party; theatrical,For sale,5724
striped bell-bottoms,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideMultistripe1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideMultistripe1.png,Red,No,1320,330,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,party; theatrical,For sale,8851
striped bell-bottoms,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideMultistripe2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideMultistripe2.png,Green,No,1320,330,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,party; theatrical,For sale,8852
striped bell-bottoms,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsWideMultistripe3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsWideMultistripe3.png,Orange,No,1320,330,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,party; theatrical,For sale,8853
striped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalBoder0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalBoder0.png,Blue,No,1100,275,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy; vacation,For sale,3312
striped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalBoder1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalBoder1.png,Orange,No,1100,275,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy; vacation,For sale,9235
striped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalBoder2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalBoder2.png,Green,No,1100,275,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy; vacation,For sale,9236
striped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalBoder3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalBoder3.png,Red,No,1100,275,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy; vacation,For sale,9237
striped pants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalBoder4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalBoder4.png,Black,No,1100,275,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; comfy; vacation,For sale,9238
striped shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotMultistripe0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotMultistripe0.png,Pink,No,1320,330,Pink,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,party; theatrical; vacation,For sale,5705
striped shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotMultistripe1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotMultistripe1.png,Blue,No,1320,330,Blue,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,party; theatrical; vacation,For sale,8845
striped shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotMultistripe2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotMultistripe2.png,Red,No,1320,330,Red,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,party; theatrical; vacation,For sale,8846
striped shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotMultistripe3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotMultistripe3.png,Yellow,No,1320,330,Yellow,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,party; theatrical; vacation,For sale,8847
surfing shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSurf0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSurf0.png,Blue,No,700,175,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,For sale,4515
surfing shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSurf1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSurf1.png,Purple,No,700,175,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,For sale,9103
surfing shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSurf2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSurf2.png,Green,No,700,175,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,For sale,9104
surfing shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSurf3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSurf3.png,Pink,No,700,175,Pink,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,For sale,9105
surfing shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHalfSurf4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHalfSurf4.png,Gray,No,700,175,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,For sale,9106
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat0.png,Gray,No,800,200,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,3296
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat1.png,Red,No,800,200,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,11270
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat2.png,Green,No,800,200,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,11271
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat3.png,Blue,No,800,200,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,11272
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat4.png,Yellow,No,800,200,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,11273
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat5.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat5.png,Pink,No,800,200,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,11274
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat6.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat6.png,Light blue,No,800,200,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,11275
sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalSweat7.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalSweat7.png,Black,No,800,200,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,everyday; comfy,For sale,11276
tennis skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTennis0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTennis0.png,White,No,1440,360,White,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,everyday; comfy,For sale,4223
tennis skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTennis1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTennis1.png,Navy blue,No,1440,360,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,For sale,8782
tennis skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTennis2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTennis2.png,Light blue,No,1440,360,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,For sale,8783
tennis skirt,https://acnhcdn.com/latest/ClosetIcon/BottomsTexSkirtAlineTennis3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexSkirtAlineTennis3.png,Pink,No,1440,360,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,outdoorsy; sporty,For sale,8784
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy0.png,Pink,No,1260,315,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy; vacation,For sale,5711
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy1.png,Blue,No,1260,315,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy; vacation,For sale,8848
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy2.png,Purple,No,1260,315,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy; vacation,For sale,8849
terry-cloth shorts,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsHotFluffy3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsHotFluffy3.png,Green,No,1260,315,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Cute,fairy tale; comfy; vacation,For sale,8850
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat0.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat0.png,Mint,No,1100,275,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,comfy; sporty,For sale,5702
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat1.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat1.png,Pink,No,1100,275,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,comfy; sporty,For sale,11365
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat2.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat2.png,Light blue,No,1100,275,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,comfy; sporty,For sale,11366
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat3.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat3.png,Orange,No,1100,275,Orange,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,comfy; sporty,For sale,11367
three-quarter sweatpants,https://acnhcdn.com/latest/ClosetIcon/BottomsTexPantsNormalCroppedsweat4.png,https://acnhcdn.com/latest/FtrIcon/BottomsTexPantsNormalCroppedsweat4.png,Black,No,1100,275,Black,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Active,comfy; sporty,For sale,11368
