Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Primary Shape,Secondary Shape,Villager Equippable
7913,retro dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNRetro2.png,2550,637,Able Sisters,Available from Able Sisters shop only,Orange,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNRetro2.png,All Year,Elegant,party,Orange,Box,N,Yes
7914,retro dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNRetro3.png,2550,637,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNRetro3.png,All Year,Elegant,party,Pink,Box,N,Yes
7915,retro dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNRetro4.png,2550,637,Able Sisters,Available from Able Sisters shop only,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNRetro4.png,All Year,Elegant,party,Yellow,Box,N,Yes
7916,retro dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNRetro5.png,2550,637,Able Sisters,Available from Able Sisters shop only,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNRetro5.png,All Year,Elegant,party,Light blue,Box,N,Yes
4300,retro sleeveless dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNModern0.png,1600,400,Able Sisters,Available from Able Sisters shop only,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNModern0.png,All Year,Elegant,party,Yellow,Box,N,Yes
7877,retro sleeveless dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNModern1.png,1600,400,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNModern1.png,All Year,Elegant,party,Green,Box,N,Yes
7878,retro sleeveless dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNModern2.png,1600,400,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNModern2.png,All Year,Elegant,party,Red,Box,N,Yes
7879,retro sleeveless dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNModern3.png,1600,400,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNModern3.png,All Year,Elegant,party,Pink,Box,N,Yes
7880,retro sleeveless dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNModern4.png,1600,400,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNModern4.png,All Year,Elegant,party,Blue,Box,N,Yes
3385,ruffled dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLCorset0.png,4240,1060,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLCorset0.png,All Year,Cute,fairy tale; formal; goth; party,Purple,Balloon,L,Yes
8684,ruffled dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLCorset1.png,4240,1060,Able Sisters,Available from Able Sisters shop only,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLCorset1.png,All Year,Cute,fairy tale; formal; goth; party,Black,Balloon,L,Yes
8685,ruffled dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLCorset2.png,4240,1060,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLCorset2.png,All Year,Cute,fairy tale; formal; goth; party,Red,Balloon,L,Yes
4586,rugby uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby0.png,1760,440,Able Sisters,Available from Able Sisters shop only,White,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHRugby0.png,All Year,Active,sporty; work,Red & white,Overall,H,Yes
7629,rugby uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby1.png,1760,440,Able Sisters,Available from Able Sisters shop only,White,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHRugby1.png,All Year,Active,sporty; work,Blue & white,Overall,H,Yes
7630,rugby uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby2.png,1760,440,Able Sisters,Available from Able Sisters shop only,White,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHRugby2.png,All Year,Active,sporty; work,Green & white,Overall,H,Yes
7631,rugby uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby3.png,1760,440,Able Sisters,Available from Able Sisters shop only,White,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHRugby3.png,All Year,Active,sporty; work,Orange & white,Overall,H,Yes
7632,rugby uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby4.png,1760,440,Able Sisters,Available from Able Sisters shop only,Black,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHRugby4.png,All Year,Active,sporty; work,Red & black,Overall,H,Yes
7633,rugby uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby5.png,1760,440,Able Sisters,Available from Able Sisters shop only,Black,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHRugby5.png,All Year,Active,sporty; work,Blue & black,Overall,H,Yes
7634,rugby uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby6.png,1760,440,Able Sisters,Available from Able Sisters shop only,Black,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHRugby6.png,All Year,Active,sporty; work,Green & black,Overall,H,Yes
7635,rugby uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHRugby7.png,1760,440,Able Sisters,Available from Able Sisters shop only,Black,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHRugby7.png,All Year,Active,sporty; work,Orange & black,Overall,H,Yes
5610,rumba costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLRumba0.png,2600,650,Able Sisters,Available from Able Sisters shop only,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLRumba0.png,All Year,Elegant,sporty; work,Red,Salopette,L,Yes
11578,rumba costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLRumba1.png,2600,650,Able Sisters,Available from Able Sisters shop only,Orange,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLRumba1.png,All Year,Elegant,party; theatrical,Orange,Salopette,L,Yes
11579,rumba costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteLRumba2.png,2600,650,Able Sisters,Available from Able Sisters shop only,Pink,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteLRumba2.png,All Year,Elegant,party; theatrical,Pink,Salopette,L,Yes
5645,rumba dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHRumba0.png,2600,650,Able Sisters,Available from Able Sisters shop only,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHRumba0.png,All Year,Elegant,party; theatrical,Red,A-long,H,Yes
9528,rumba dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHRumba1.png,2600,650,Able Sisters,Available from Able Sisters shop only,Orange,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHRumba1.png,All Year,Elegant,party; theatrical,Orange,A-long,H,Yes
9529,rumba dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongHRumba2.png,2600,650,Able Sisters,Available from Able Sisters shop only,Pink,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongHRumba2.png,All Year,Elegant,party; theatrical,Pink,A-long,H,Yes
3673,sailor-collar dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMarine0.png,1920,480,Able Sisters,Available from Able Sisters shop only,White,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMarine0.png,Summer,Cute,everyday; fairy tale; vacation,White,Balloon,H,Yes
8882,sailor-collar dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMarine1.png,1920,480,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMarine1.png,Summer,Cute,everyday; fairy tale; vacation,Navy blue,Balloon,H,Yes
8883,sailor-collar dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMarine2.png,1920,480,Able Sisters,Available from Able Sisters shop only,Light blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMarine2.png,Summer,Cute,everyday; fairy tale; vacation,Blue,Balloon,H,Yes
8884,sailor-collar dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHMarine3.png,1920,480,Able Sisters,Available from Able Sisters shop only,Pink,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHMarine3.png,Summer,Cute,everyday; fairy tale; vacation,Pink,Balloon,H,Yes
3685,sari,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHSally0.png,2520,630,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongHSally0.png,All Year,Elegant,everyday; formal,Garnet,B-long,H,Yes
9149,sari,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHSally1.png,2520,630,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongHSally1.png,All Year,Elegant,everyday; formal,Aquamarine,B-long,H,Yes
9150,sari,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHSally2.png,2520,630,Able Sisters,Available from Able Sisters shop only,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongHSally2.png,All Year,Elegant,everyday; formal,Topaz,B-long,H,Yes
9151,sari,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongHSally3.png,2520,630,Able Sisters,Available from Able Sisters shop only,Purple,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongHSally3.png,All Year,Elegant,everyday; formal,Amethyst,B-long,H,Yes
2599,satin dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSatin0.png,1600,400,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSatin0.png,All Year,Gorgeous,formal; party; theatrical,Green,Balloon,N,Yes
7942,satin dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSatin1.png,1600,400,Able Sisters,Available from Able Sisters shop only,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSatin1.png,All Year,Gorgeous,formal; party; theatrical,Blue,Balloon,N,Yes
7943,satin dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSatin2.png,1600,400,Able Sisters,Available from Able Sisters shop only,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSatin2.png,All Year,Gorgeous,formal; party; theatrical,Berry red,Balloon,N,Yes
7944,satin dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSatin3.png,1600,400,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSatin3.png,All Year,Gorgeous,formal; party; theatrical,Purple,Balloon,N,Yes
7945,satin dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNSatin4.png,1600,400,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNSatin4.png,All Year,Gorgeous,formal; party; theatrical,Pink,Balloon,N,Yes
5567,school smock,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLSchoolsmockNavy.png,2000,500,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLSchoolsmockNavy.png,All Year,Simple,formal,Blue,Box,L,Yes
3565,security uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLPoliceNavy.png,2240,560,Able Sisters,Available from Able Sisters shop only,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLPoliceNavy.png,All Year,Active,formal; work,Navy blue,Overall,L,Yes
4489,shawl-and-dress combo,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLShawl0.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLShawl0.png,Winter,Elegant,everyday; comfy,Black,Rib,L,Yes
8595,shawl-and-dress combo,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLShawl1.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLShawl1.png,Winter,Elegant,everyday; comfy,Ochre,Rib,L,Yes
8596,shawl-and-dress combo,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLShawl2.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLShawl2.png,Winter,Elegant,everyday; comfy,Green,Rib,L,Yes
8597,shawl-and-dress combo,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLShawl3.png,2000,500,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLShawl3.png,Winter,Elegant,everyday; comfy,Red,Rib,L,Yes
4431,sheep costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNSheep0.png,1700,425,Able Sisters,Available from Able Sisters shop only,White,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNSheep0.png,All Year,Cute,fairy tale; party; theatrical,White,Rib,N,Yes
9635,sheep costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNSheep1.png,1700,425,Able Sisters,Available from Able Sisters shop only,Pink,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNSheep1.png,All Year,Cute,fairy tale; party; theatrical,Pink,Rib,N,Yes
9636,sheep costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNSheep2.png,1700,425,Able Sisters,Available from Able Sisters shop only,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNSheep2.png,All Year,Cute,fairy tale; party; theatrical,Light blue,Rib,N,Yes
9637,sheep costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNSheep3.png,1700,425,Able Sisters,Available from Able Sisters shop only,Brown,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNSheep3.png,All Year,Cute,fairy tale; party; theatrical,Brown,Rib,N,Yes
4657,shell dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNMermaid0.png,3500,875,Able Sisters,Available from Able Sisters shop only,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNMermaid0.png,Summer,Gorgeous,fairy tale; party; theatrical; vacation,Pink,A-long,N,Yes
8246,shell dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNMermaid1.png,3500,875,Able Sisters,Available from Able Sisters shop only,Blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNMermaid1.png,Summer,Gorgeous,fairy tale; party; theatrical; vacation,Blue,A-long,N,Yes
8247,shell dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNMermaid2.png,3500,875,Able Sisters,Available from Able Sisters shop only,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNMermaid2.png,Summer,Gorgeous,fairy tale; party; theatrical; vacation,Yellow,A-long,N,Yes
8248,shell dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNMermaid3.png,3500,875,Able Sisters,Available from Able Sisters shop only,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNMermaid3.png,Summer,Gorgeous,fairy tale; party; theatrical; vacation,Mint,A-long,N,Yes
8249,shell dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNMermaid4.png,3500,875,Able Sisters,Available from Able Sisters shop only,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNMermaid4.png,Summer,Gorgeous,fairy tale; party; theatrical; vacation,Red,A-long,N,Yes
8250,shell dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongNMermaid5.png,3500,875,Able Sisters,Available from Able Sisters shop only,Purple,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongNMermaid5.png,Summer,Gorgeous,fairy tale; party; theatrical; vacation,Purple,A-long,N,Yes
3386,shirtdress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLShirt0.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLShirt0.png,All Year,Simple,everyday; comfy,Navy blue,Box,L,Yes
8949,shirtdress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLShirt1.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLShirt1.png,All Year,Simple,everyday; comfy,Beige,Box,L,Yes
8950,shirtdress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLShirt2.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLShirt2.png,All Year,Simple,everyday; comfy,Olive,Box,L,Yes
4617,shorts outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteNCombinaison0.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteNCombinaison0.png,Summer,Elegant,everyday; vacation,Brown,Salopette,N,Yes
8022,shorts outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteNCombinaison1.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteNCombinaison1.png,Summer,Elegant,everyday; vacation,Light blue,Salopette,N,Yes
8023,shorts outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteNCombinaison2.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteNCombinaison2.png,Summer,Elegant,everyday; vacation,Blue,Salopette,N,Yes
8024,shorts outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteNCombinaison3.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteNCombinaison3.png,Summer,Elegant,everyday; vacation,Pink,Salopette,N,Yes
8025,shorts outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceSalopetteNCombinaison4.png,1680,420,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceSalopetteNCombinaison4.png,Summer,Elegant,everyday; vacation,Black,Salopette,N,Yes
8509,simple checkered dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPlaid0.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPlaid0.png,Summer,Simple,everyday; fairy tale; vacation,Pink,A-line,N,Yes
12096,simple checkered dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPlaid1.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPlaid1.png,Summer,Simple,everyday; fairy tale; vacation,Green,A-line,N,Yes
12097,simple checkered dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPlaid2.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPlaid2.png,Summer,Simple,everyday; fairy tale; vacation,Beige,A-line,N,Yes
6026,simple visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi0.png,2480,620,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi0.png,All Year,Elegant,formal; party,Pale green,Kimono,L,Yes
9004,simple visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi1.png,2480,620,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi1.png,All Year,Elegant,formal; party,Wisteria,Kimono,L,Yes
9005,simple visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi2.png,2480,620,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi2.png,All Year,Elegant,formal; party,Pink,Kimono,L,Yes
9006,simple visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi3.png,2480,620,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi3.png,All Year,Elegant,formal; party,Indigo blue,Kimono,L,Yes
9007,simple visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi4.png,2480,620,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi4.png,All Year,Elegant,formal; party,Orange,Kimono,L,Yes
9008,simple visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi5.png,2480,620,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi5.png,All Year,Elegant,formal; party,Aqua,Kimono,L,Yes
9009,simple visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi6.png,2480,620,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi6.png,All Year,Elegant,formal; party,Yellow,Kimono,L,Yes
9010,simple visiting kimono,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLHomongi7.png,2480,620,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Gray,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLHomongi7.png,All Year,Elegant,formal; party,Gray,Kimono,L,Yes
8188,simple-dots dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSimpledot0.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSimpledot0.png,Summer,Simple,everyday; vacation,Red,A-line,N,Yes
12106,simple-dots dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSimpledot1.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSimpledot1.png,Summer,Simple,everyday; vacation,Yellow,A-line,N,Yes
12107,simple-dots dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSimpledot2.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSimpledot2.png,Summer,Simple,everyday; vacation,Light blue,A-line,N,Yes
12108,simple-dots dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSimpledot3.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSimpledot3.png,Summer,Simple,everyday; vacation,Green,A-line,N,Yes
12109,simple-dots dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSimpledot4.png,1200,300,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSimpledot4.png,Summer,Simple,everyday; vacation,Black,A-line,N,Yes
