nameKor,Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Door Deco,Catalog
오너먼트 리스,ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_0_0.png,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,800,1x1 ,Crafting,,fancy,None,festive,None,No,House Door Decor,Yes,Not for sale
오너먼트 리스,ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_1_0.png,Gold,Color,NA,NA,Yes,Yes,No,1,NFS,800,1x1 ,Crafting,,fancy,None,festive,None,No,House Door Decor,Yes,Not for sale
오너먼트 리스,ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_2_0.png,Silver,Color,NA,NA,Yes,Yes,No,1,NFS,800,1x1 ,Crafting,,fancy,None,festive,None,No,House Door Decor,Yes,Not for sale
오너먼트 리스,ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_3_0.png,Green,Color,NA,NA,Yes,Yes,No,1,NFS,800,1x1 ,Crafting,,fancy,None,festive,None,No,House Door Decor,Yes,Not for sale
오너먼트 리스,ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_4_0.png,Red,Color,NA,NA,Yes,Yes,No,1,NFS,800,1x1 ,Crafting,,fancy,None,festive,None,No,House Door Decor,Yes,Not for sale
오너먼트 리스,ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_5_0.png,Light green,Color,NA,NA,Yes,Yes,No,1,NFS,800,1x1 ,Crafting,,fancy,None,festive,None,No,House Door Decor,Yes,Not for sale
오너먼트 리스,ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_6_0.png,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,800,1x1 ,Crafting,,fancy,None,festive,None,No,House Door Decor,Yes,Not for sale
오너먼트 리스,ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_7_0.png,Purple,Color,NA,NA,Yes,Yes,No,1,NFS,800,1x1 ,Crafting,,fancy,None,festive,None,No,House Door Decor,Yes,Not for sale
팬지 리스,pansy wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansy.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,1x1 ,Crafting,,fancy,None,flowers,None,No,House Door Decor,Yes,Not for sale
파티 가랜드,party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_0_0.png,Colorful,NA,NA,NA,No,No,No,NA,650,162,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,Seasonal Decor,No,For sale
파티 가랜드,party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_1_0.png,Pastel,NA,NA,NA,No,No,No,NA,650,162,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,Seasonal Decor,No,For sale
파티 가랜드,party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_2_0.png,Boating stripes,NA,NA,NA,No,No,No,NA,650,162,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,Seasonal Decor,No,For sale
파티 가랜드,party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_3_0.png,Orange & black,NA,NA,NA,No,No,No,NA,650,162,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,Seasonal Decor,No,For sale
파티 가랜드,party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_4_0.png,Pop,NA,NA,NA,No,No,No,NA,650,162,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,Seasonal Decor,No,For sale
파티 가랜드,party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_5_0.png,Gorgeous,NA,NA,NA,No,No,No,NA,650,162,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,party,fancy,None,None,No,Seasonal Decor,No,For sale
발바닥 문패,paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_0_0.png,Light wood,Color,NA,NA,Yes,Yes,No,1,NFS,360,1x1 ,Crafting,,living room,fancy,None,None,No,House Door Decor,Yes,Not for sale
발바닥 문패,paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_1_0.png,Light blue,Color,NA,NA,Yes,Yes,No,1,NFS,360,1x1 ,Crafting,,living room,fancy,None,None,No,House Door Decor,Yes,Not for sale
발바닥 문패,paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_2_0.png,Dark gray,Color,NA,NA,Yes,Yes,No,1,NFS,360,1x1 ,Crafting,,living room,fancy,None,None,No,House Door Decor,Yes,Not for sale
발바닥 문패,paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_3_0.png,Natural wood,Color,NA,NA,Yes,Yes,No,1,NFS,360,1x1 ,Crafting,,living room,fancy,None,None,No,House Door Decor,Yes,Not for sale
발바닥 문패,paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_4_0.png,Dark brown,Color,NA,NA,Yes,Yes,No,1,NFS,360,1x1 ,Crafting,,living room,fancy,None,None,No,House Door Decor,Yes,Not for sale
발바닥 문패,paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_5_0.png,White,Color,NA,NA,Yes,Yes,No,1,NFS,360,1x1 ,Crafting,,living room,fancy,None,None,No,House Door Decor,Yes,Not for sale
발바닥 문패,paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_6_0.png,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,360,1x1 ,Crafting,,living room,fancy,None,None,No,House Door Decor,Yes,Not for sale
발바닥 문패,paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_7_0.png,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,360,1x1 ,Crafting,,living room,fancy,None,None,No,House Door Decor,Yes,Not for sale
괘종시계,pendulum clock,https://acnhcdn.com/latest/FtrIcon/FtrClockPendulumWall.png,NA,NA,NA,NA,No,No,No,NA,1900,475,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Yes,Clock,No,For sale
페넌트,pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_0_0.png,Sports,NA,NA,NA,No,No,No,NA,1300,325,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,No,Shop,No,For sale
페넌트,pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_1_0.png,University,NA,NA,NA,No,No,No,NA,1300,325,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,No,Shop,No,For sale
페넌트,pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_2_0.png,Classic,NA,NA,NA,No,No,No,NA,1300,325,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,No,Shop,No,For sale
페넌트,pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_3_0.png,Sponsor,NA,NA,NA,No,No,No,NA,1300,325,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,No,Shop,No,For sale
페넌트,pennant,https://acnhcdn.com/latest/FtrIcon/FtrPennant_Remake_4_0.png,Souvenir,NA,NA,NA,No,No,No,NA,1300,325,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,child's room,None,None,No,Shop,No,For sale
주방 도구 걸이,pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_0_0.png,Wooden,NA,NA,NA,No,No,No,NA,3000,750,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,No,Kitchen Things,No,For sale
주방 도구 걸이,pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_1_0.png,Stainless steel,NA,NA,NA,No,No,No,NA,3000,750,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,No,Kitchen Things,No,For sale
주방 도구 걸이,pot rack,https://acnhcdn.com/latest/FtrIcon/FtrPotrack_Remake_2_0.png,Pop,NA,NA,NA,No,No,No,NA,3000,750,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,shop,None,None,No,Kitchen Things,No,For sale
벽걸이 식물,potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_0_0.png,Light green,Color,NA,NA,Yes,Yes,No,2,NFS,1100,1x1 ,Crafting,,living room,None,None,None,No,Plants,No,Not for sale
벽걸이 식물,potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_1_0.png,Yellow,Color,NA,NA,Yes,Yes,No,2,NFS,1100,1x1 ,Crafting,,living room,None,None,None,No,Plants,No,Not for sale
벽걸이 식물,potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_2_0.png,Red,Color,NA,NA,Yes,Yes,No,2,NFS,1100,1x1 ,Crafting,,living room,None,None,None,No,Plants,No,Not for sale
벽걸이 식물,potted ivy,https://acnhcdn.com/latest/FtrIcon/FtrLeafWall_Remake_3_0.png,Green,Color,NA,NA,Yes,Yes,No,2,NFS,1100,1x1 ,Crafting,,living room,None,None,None,No,Plants,No,Not for sale
큐트 코스모스 리스,pretty cosmos wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathCosmosMix.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,1x1 ,Crafting,,fancy,None,flowers,None,No,House Door Decor,Yes,Not for sale
큐트 튤립 리스,pretty tulip wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathTulipMix.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400,1x1 ,Crafting,,fancy,None,flowers,None,No,House Door Decor,Yes,Not for sale
보라색 히아신스 리스,purple hyacinth wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathHyacinthRare.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4800,1x1 ,Crafting,,fancy,None,flowers,None,No,House Door Decor,Yes,Not for sale
라디에이터,retro radiator,https://acnhcdn.com/latest/FtrIcon/FtrCentralheating.png,NA,NA,NA,NA,No,No,No,NA,1300,325,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",living room,school,None,None,No,Heating,No,For sale
장미 리스,rose wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathRose.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720,1x1 ,Crafting,,fancy,None,flowers,None,No,House Door Decor,Yes,Not for sale
사수자리 활,Sagittarius arrow,https://acnhcdn.com/latest/FtrIcon/FtrZodiacSagittarius.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,21750,1x1 ,Crafting,,expensive,None,stars,None,No,Toy,No,Not for sale
조개껍데기 리스,shell wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathShell.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4720,1x1 ,Crafting,,ocean,None,shell,None,No,House Door Decor,Yes,Not for sale
샤워 세트,shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,1800,450,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Bathtub,No,For sale
샤워 세트,shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_1_0.png,Gold,NA,NA,NA,No,No,No,NA,1800,450,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Bathtub,No,For sale
샤워 세트,shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_2_0.png,Copper,NA,NA,NA,No,No,No,NA,1800,450,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Bathtub,No,For sale
샤워 세트,shower set,https://acnhcdn.com/latest/FtrIcon/FtrShowerWall_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,1800,450,1x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",bathroom,None,None,None,Yes,Bathtub,No,For sale
아카데미 은 상패,silver HHA plaque,https://acnhcdn.com/latest/FtrIcon/FtrShieldHhaSilver.png,NA,NA,NA,NA,No,No,No,NA,NFS,425,1x1 ,HHA,,living room,expensive,None,None,No,Museum,No,Not for sale
해골 문패,skull doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorPlateSkull_Remake_0_0.png,Brown,NA,NA,NA,No,No,No,NA,540,135,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,No,House Door Decor,Yes,For sale
해골 문패,skull doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorPlateSkull_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,540,135,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,horror,None,None,None,No,House Door Decor,Yes,For sale
팝 팬지 리스,snazzy pansy wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansyMix.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1200,1x1 ,Crafting,,fancy,None,flowers,None,No,House Door Decor,Yes,Not for sale
눈의 결정 리스,snowflake wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathIce.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1600,1x1 ,Crafting,,freezing cold,fancy,None,None,No,House Door Decor,Yes,Not for sale
거미 문패,spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_0_0.png,Black,Color,NA,NA,No,Yes,No,NA,360,90,1x1 ,Bug-Off,,child's room,horror,None,None,No,House Door Decor,Yes,Not for sale
거미 문패,spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_1_0.png,Yellow,Color,NA,NA,No,Yes,No,NA,360,90,1x1 ,Bug-Off,,child's room,horror,None,None,No,House Door Decor,Yes,Not for sale
거미 문패,spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_2_0.png,Green,Color,NA,NA,No,Yes,No,NA,360,90,1x1 ,Bug-Off,,child's room,horror,None,None,No,House Door Decor,Yes,Not for sale
거미 문패,spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_3_0.png,Pink,Color,NA,NA,No,Yes,No,NA,360,90,1x1 ,Bug-Off,,child's room,horror,None,None,No,House Door Decor,Yes,Not for sale
거미 문패,spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_4_0.png,Purple,Color,NA,NA,No,Yes,No,NA,360,90,1x1 ,Bug-Off,,child's room,horror,None,None,No,House Door Decor,Yes,Not for sale
거미 문패,spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_5_0.png,Red,Color,NA,NA,No,Yes,No,NA,360,90,1x1 ,Bug-Off,,child's room,horror,None,None,No,House Door Decor,Yes,Not for sale
거미 문패,spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_6_0.png,Gray,Color,NA,NA,No,Yes,No,NA,360,90,1x1 ,Bug-Off,,child's room,horror,None,None,No,House Door Decor,Yes,Not for sale
거미 문패,spider doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPlateInsect_Remake_7_0.png,Blue,Color,NA,NA,No,Yes,No,NA,360,90,1x1 ,Bug-Off,,child's room,horror,None,None,No,House Door Decor,Yes,Not for sale
거미줄,spider web,https://acnhcdn.com/latest/FtrIcon/FtrSpiderweb.png,NA,NA,NA,NA,No,No,No,NA,NFS,25,2x1 ,Bug-Off,,facility,horror,None,None,No,Ranch,No,Not for sale
별 모양 가랜드,starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_0_0.png,Yellow,Color,NA,NA,Yes,Yes,No,7,NFS,5000,2x1 ,Crafting,,space,fancy,stars,None,Yes,Space,No,Not for sale
별 모양 가랜드,starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_1_0.png,Green,Color,NA,NA,Yes,Yes,No,7,NFS,5000,2x1 ,Crafting,,space,fancy,stars,None,Yes,Space,No,Not for sale
별 모양 가랜드,starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_2_0.png,Blue,Color,NA,NA,Yes,Yes,No,7,NFS,5000,2x1 ,Crafting,,space,fancy,stars,None,Yes,Space,No,Not for sale
별 모양 가랜드,starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_3_0.png,Purple,Color,NA,NA,Yes,Yes,No,7,NFS,5000,2x1 ,Crafting,,space,fancy,stars,None,Yes,Space,No,Not for sale
별 모양 가랜드,starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_4_0.png,Pink,Color,NA,NA,Yes,Yes,No,7,NFS,5000,2x1 ,Crafting,,space,fancy,stars,None,Yes,Space,No,Not for sale
별 모양 가랜드,starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_5_0.png,Orange,Color,NA,NA,Yes,Yes,No,7,NFS,5000,2x1 ,Crafting,,space,fancy,stars,None,Yes,Space,No,Not for sale
별 모양 가랜드,starry garland,https://acnhcdn.com/latest/FtrIcon/FtrStarDecorationWall_Remake_6_0.png,White,Color,NA,NA,Yes,Yes,No,7,NFS,5000,2x1 ,Crafting,,space,fancy,stars,None,Yes,Space,No,Not for sale
벽걸이 스포트라이트,studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,2300,575,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,Lamp,No,For sale
벽걸이 스포트라이트,studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,2300,575,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,Lamp,No,For sale
벽걸이 스포트라이트,studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_2_0.png,Orange,NA,NA,NA,No,No,No,NA,2300,575,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,Lamp,No,For sale
벽걸이 스포트라이트,studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_3_0.png,Red,NA,NA,NA,No,No,No,NA,2300,575,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,Lamp,No,For sale
벽걸이 스포트라이트,studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_4_0.png,Pink,NA,NA,NA,No,No,No,NA,2300,575,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,Lamp,No,For sale
벽걸이 스포트라이트,studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_5_0.png,Purple,NA,NA,NA,No,No,No,NA,2300,575,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,Lamp,No,For sale
벽걸이 스포트라이트,studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_6_0.png,Blue,NA,NA,NA,No,No,No,NA,2300,575,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,Lamp,No,For sale
벽걸이 스포트라이트,studio wall spotlight,https://acnhcdn.com/latest/FtrIcon/FtrLampSpotWall_Remake_7_0.png,Green,NA,NA,NA,No,No,No,NA,2300,575,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,concert,None,None,Yes,Lamp,No,For sale
감시 카메라,surveillance camera,https://acnhcdn.com/latest/FtrIcon/FtrSurveillance.png,NA,NA,NA,NA,No,No,No,NA,1000,250,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",facility,None,None,None,Yes,Facility Decor,No,For sale
태피스트리,tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_0_0.png,Geometric pattern,NA,NA,NA,No,No,No,NA,880,220,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,Supplies,No,For sale
태피스트리,tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_1_0.png,Animal,NA,NA,NA,No,No,No,NA,880,220,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,Supplies,No,For sale
태피스트리,tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_2_0.png,Floral,NA,NA,NA,No,No,No,NA,880,220,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,Supplies,No,For sale
태피스트리,tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_3_0.png,Fairy tale,NA,NA,NA,No,No,No,NA,880,220,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,Supplies,No,For sale
태피스트리,tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_4_0.png,Bird,NA,NA,NA,No,No,No,NA,880,220,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,Supplies,No,For sale
태피스트리,tapestry,https://acnhcdn.com/latest/FtrIcon/FtrTapestry_Remake_5_0.png,Snow,NA,NA,NA,No,No,No,NA,880,220,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,No,Supplies,No,For sale
TOY 벽시계,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_0_0.png,Yellow,NA,NA,NA,No,No,No,NA,4200,1050,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Clock,No,For sale
TOY 벽시계,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,4200,1050,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Clock,No,For sale
TOY 벽시계,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,4200,1050,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Clock,No,For sale
TOY 벽시계,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_3_0.png,Blue,NA,NA,NA,No,No,No,NA,4200,1050,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Clock,No,For sale
TOY 벽시계,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_4_0.png,White,NA,NA,NA,No,No,No,NA,4200,1050,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Clock,No,For sale
TOY 벽시계,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_5_0.png,Gray,NA,NA,NA,No,No,No,NA,4200,1050,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Clock,No,For sale
TOY 벽시계,throwback wall clock,https://acnhcdn.com/latest/FtrIcon/FtrBoyClockWall_Remake_6_0.png,Purple,NA,NA,NA,No,No,No,NA,4200,1050,2x1.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,Yes,Clock,No,For sale
통나무 문패,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_0_0.png,Natural wood,Color,NA,NA,Yes,Yes,No,1,NFS,400,1x1 ,Crafting,,living room,child's room,None,None,No,House Door Decor,Yes,Not for sale
통나무 문패,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_1_0.png,Brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,1x1 ,Crafting,,living room,child's room,None,None,No,House Door Decor,Yes,Not for sale
통나무 문패,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_2_0.png,Dark brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,1x1 ,Crafting,,living room,child's room,None,None,No,House Door Decor,Yes,Not for sale
통나무 문패,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_3_0.png,Light brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,1x1 ,Crafting,,living room,child's room,None,None,No,House Door Decor,Yes,Not for sale
통나무 문패,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_4_0.png,Ash brown,Color,NA,NA,Yes,Yes,No,1,NFS,400,1x1 ,Crafting,,living room,child's room,None,None,No,House Door Decor,Yes,Not for sale
통나무 문패,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_5_0.png,Black,Color,NA,NA,Yes,Yes,No,1,NFS,400,1x1 ,Crafting,,living room,child's room,None,None,No,House Door Decor,Yes,Not for sale
통나무 문패,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_6_0.png,Blue,Color,NA,NA,Yes,Yes,No,1,NFS,400,1x1 ,Crafting,,living room,child's room,None,None,No,House Door Decor,Yes,Not for sale
통나무 문패,timber doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentLog_Remake_7_0.png,Pink,Color,NA,NA,Yes,Yes,No,1,NFS,400,1x1 ,Crafting,,living room,child's room,None,None,No,House Door Decor,Yes,Not for sale
