nameKor,Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Type,Catalog
해골 모자,skeleton hood,https://acnhcdn.com/latest/ClosetIcon/CapCostumeSkullWhite.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeSkullWhite.png,White,No,1400,350,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,fairy tale; goth; theatrical,Headgear_NoEarNoJaw,For sale
복면 마스크,ski mask,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFaceknit0.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFaceknit0.png,Green,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth,HeadFullFace,For sale
복면 마스크,ski mask,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFaceknit1.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFaceknit1.png,Black,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth,HeadFullFace,For sale
복면 마스크,ski mask,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFaceknit2.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFaceknit2.png,Lime,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth,HeadFullFace,For sale
복면 마스크,ski mask,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFaceknit3.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFaceknit3.png,Red,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth,HeadFullFace,For sale
복면 마스크,ski mask,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceFaceknit4.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceFaceknit4.png,Blue,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cool,goth,HeadFullFace,For sale
하늘을 나는 달걀 껍질,sky-egg shell,https://acnhcdn.com/latest/ClosetIcon/CapHatEggsky0.png,https://acnhcdn.com/latest/FtrIcon/CapHatEggsky0.png,None,Yes,NFS,800,1x1,Crafting,,All Year,Active,fairy tale; party; theatrical,HeadCap,Not for sale
작은 실크해트,small silk hat,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLMinisilkhat0.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLMinisilkhat0.png,Purple,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,formal; party; theatrical,HeadHairOrnament_Left,For sale
작은 실크해트,small silk hat,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLMinisilkhat1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLMinisilkhat1.png,Black,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,formal; party; theatrical,HeadHairOrnament_Left,For sale
작은 실크해트,small silk hat,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLMinisilkhat2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLMinisilkhat2.png,Red,No,1820,455,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,formal; party; theatrical,HeadHairOrnament_Left,For sale
눈사람 모자,snowperson head,https://acnhcdn.com/latest/ClosetIcon/CapCostumeSnowball0.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeSnowball0.png,White,Yes,NFS,7000,1x1,Crafting,,Winter,Cute,everyday; outdoorsy,Headgear_NoEarNoJaw,Not for sale
스노 털모자,snowy knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSnowknit0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSnowknit0.png,Blue,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,HeadCap,For sale
스노 털모자,snowy knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSnowknit1.png,https://acnhcdn.com/latest/FtrIcon/CapHatSnowknit1.png,Black,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,HeadCap,For sale
스노 털모자,snowy knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSnowknit2.png,https://acnhcdn.com/latest/FtrIcon/CapHatSnowknit2.png,Brown,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,HeadCap,For sale
스노 털모자,snowy knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSnowknit3.png,https://acnhcdn.com/latest/FtrIcon/CapHatSnowknit3.png,Pink,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,HeadCap,For sale
스노 털모자,snowy knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSnowknit4.png,https://acnhcdn.com/latest/FtrIcon/CapHatSnowknit4.png,Green,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,HeadCap,For sale
스노 털모자,snowy knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSnowknit5.png,https://acnhcdn.com/latest/FtrIcon/CapHatSnowknit5.png,Orange,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,HeadCap,For sale
스노 털모자,snowy knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSnowknit6.png,https://acnhcdn.com/latest/FtrIcon/CapHatSnowknit6.png,Red,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,HeadCap,For sale
스노 털모자,snowy knit cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSnowknit7.png,https://acnhcdn.com/latest/FtrIcon/CapHatSnowknit7.png,White,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,Simple,everyday; outdoorsy,HeadCap,For sale
소프트아이스크림 모자,soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream0.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream0.png,Vanilla,No,630,157,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,HeadCap,For sale
소프트아이스크림 모자,soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream1.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream1.png,Chocolate,No,630,157,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,HeadCap,For sale
소프트아이스크림 모자,soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream2.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream2.png,Gold leaf,No,630,157,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,HeadCap,For sale
소프트아이스크림 모자,soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream3.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream3.png,Strawberry,No,630,157,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,HeadCap,For sale
소프트아이스크림 모자,soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream4.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream4.png,Green tea,No,630,157,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,HeadCap,For sale
소프트아이스크림 모자,soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream5.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream5.png,Pale sky,No,630,157,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,HeadCap,For sale
소프트아이스크림 모자,soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream6.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream6.png,Purple sweet potato,No,630,157,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,HeadCap,For sale
소프트아이스크림 모자,soft-serve hat,https://acnhcdn.com/latest/ClosetIcon/CapHatIcecream7.png,https://acnhcdn.com/latest/FtrIcon/CapHatIcecream7.png,Black sesame,No,630,157,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; party; theatrical,HeadCap,For sale
솜브레로,sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero0.png,Natural & red,No,NFS,500,1x1,Gulliver,,All Year,Active,formal; party; theatrical,HeadCap,Not for sale
솜브레로,sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero1.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero1.png,Natural & green,No,NFS,500,1x1,Gulliver,,All Year,Active,formal; party; theatrical,HeadCap,Not for sale
솜브레로,sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero2.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero2.png,Navy blue,No,NFS,500,1x1,Gulliver,,All Year,Active,formal; party; theatrical,HeadCap,Not for sale
솜브레로,sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero3.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero3.png,Green,No,NFS,500,1x1,Gulliver,,All Year,Active,formal; party; theatrical,HeadCap,Not for sale
솜브레로,sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero4.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero4.png,White,No,NFS,500,1x1,Gulliver,,All Year,Active,formal; party; theatrical,HeadCap,Not for sale
솜브레로,sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero5.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero5.png,Red,No,NFS,500,1x1,Gulliver,,All Year,Active,formal; party; theatrical,HeadCap,Not for sale
솜브레로,sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero6.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero6.png,Blue,No,NFS,500,1x1,Gulliver,,All Year,Active,formal; party; theatrical,HeadCap,Not for sale
솜브레로,sombrero,https://acnhcdn.com/latest/ClosetIcon/CapHatSombrero7.png,https://acnhcdn.com/latest/FtrIcon/CapHatSombrero7.png,Orange,No,NFS,500,1x1,Gulliver,,All Year,Active,formal; party; theatrical,HeadCap,Not for sale
아스트로 헬멧,space helmet,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceAstronautWhite.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceAstronautWhite.png,White,No,4300,1075,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Active,work,HeadFullFace,For sale
운동 모자,sports cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSports0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSports0.png,Red,No,560,140,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,sporty,HeadCap,For sale
운동 모자,sports cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSports1.png,https://acnhcdn.com/latest/FtrIcon/CapHatSports1.png,White & red,No,560,140,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,sporty,HeadCap,For sale
운동 모자,sports cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSports2.png,https://acnhcdn.com/latest/FtrIcon/CapHatSports2.png,Blue,No,560,140,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,sporty,HeadCap,For sale
운동 모자,sports cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSports3.png,https://acnhcdn.com/latest/FtrIcon/CapHatSports3.png,White & blue,No,560,140,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,sporty,HeadCap,For sale
검은 복면,stagehand hat,https://acnhcdn.com/latest/ClosetIcon/CapFullfaceKurokoBlack.png,https://acnhcdn.com/latest/FtrIcon/CapFullfaceKurokoBlack.png,Black,No,980,245,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cool,theatrical; work,HeadFullFace,For sale
별 머리핀,star hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLStarhairpin0.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLStarhairpin0.png,Yellow,No,350,87,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; fairy tale,HeadHairOrnament_Left,For sale
별 머리핀,star hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLStarhairpin1.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLStarhairpin1.png,Pink,No,350,87,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; fairy tale,HeadHairOrnament_Left,For sale
별 머리핀,star hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLStarhairpin2.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLStarhairpin2.png,Purple,No,350,87,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; fairy tale,HeadHairOrnament_Left,For sale
별 머리핀,star hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLStarhairpin3.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLStarhairpin3.png,Mint,No,350,87,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; fairy tale,HeadHairOrnament_Left,For sale
별 머리핀,star hairpin,https://acnhcdn.com/latest/ClosetIcon/CapOrnamentLStarhairpin4.png,https://acnhcdn.com/latest/FtrIcon/CapOrnamentLStarhairpin4.png,Black,No,350,87,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,everyday; fairy tale,HeadHairOrnament_Left,For sale
별님 머리,star head,https://acnhcdn.com/latest/ClosetIcon/CapCostumeStar0.png,https://acnhcdn.com/latest/FtrIcon/CapCostumeStar0.png,Yellow,Yes,NFS,2500,1x1,Crafting,,All Year,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,Not for sale
바위 달걀 껍질,stone-egg shell,https://acnhcdn.com/latest/ClosetIcon/CapHatEggrock0.png,https://acnhcdn.com/latest/FtrIcon/CapHatEggrock0.png,None,Yes,NFS,800,1x1,Crafting,,All Year,Active,fairy tale; party; theatrical,HeadCap,Not for sale
캉캉 모자,straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo0.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo0.png,Cream,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; fairy tale; vacation,HeadCap,For sale
캉캉 모자,straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo1.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo1.png,Beige,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; fairy tale; vacation,HeadCap,For sale
캉캉 모자,straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo2.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo2.png,Light brown,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; fairy tale; vacation,HeadCap,For sale
캉캉 모자,straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo3.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo3.png,Brown,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; fairy tale; vacation,HeadCap,For sale
캉캉 모자,straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo4.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo4.png,Dark brown,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; fairy tale; vacation,HeadCap,For sale
캉캉 모자,straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo5.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo5.png,Monotone,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; fairy tale; vacation,HeadCap,For sale
캉캉 모자,straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo6.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo6.png,Light blue,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; fairy tale; vacation,HeadCap,For sale
캉캉 모자,straw boater,https://acnhcdn.com/latest/ClosetIcon/CapHatKankanbo7.png,https://acnhcdn.com/latest/FtrIcon/CapHatKankanbo7.png,Pink,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; fairy tale; vacation,HeadCap,For sale
밀짚모자,straw hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStrawhat0.png,https://acnhcdn.com/latest/FtrIcon/CapHatStrawhat0.png,Brown,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; comfy; vacation,HeadCap,For sale
밀짚모자,straw hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStrawhat1.png,https://acnhcdn.com/latest/FtrIcon/CapHatStrawhat1.png,Blue,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; comfy; vacation,HeadCap,For sale
밀짚모자,straw hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStrawhat2.png,https://acnhcdn.com/latest/FtrIcon/CapHatStrawhat2.png,Red,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Simple,everyday; comfy; vacation,HeadCap,For sale
삿갓,straw umbrella hat,https://acnhcdn.com/latest/ClosetIcon/CapHatSandogasa0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSandogasa0.png,Brown,Yes,NFS,200,1x1,Crafting,,All Year,Cool,fairy tale; outdoorsy,HeadCap,Not for sale
딸기 모자,strawberry hat,https://acnhcdn.com/latest/ClosetIcon/CapHatStrawberry.png,https://acnhcdn.com/latest/FtrIcon/CapHatStrawberry.png,Red,No,700,175,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Cute,fairy tale; party; theatrical,HeadCap,For sale
학생모,student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent0.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent0.png,Black,No,1040,260,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,HeadCap,For sale
학생모,student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent1.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent1.png,Berry red,No,1040,260,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,HeadCap,For sale
학생모,student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent2.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent2.png,Green,No,1040,260,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,HeadCap,For sale
학생모,student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent3.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent3.png,White,No,1040,260,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,HeadCap,For sale
학생모,student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent4.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent4.png,Purple,No,1040,260,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,HeadCap,For sale
학생모,student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent5.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent5.png,Gray,No,1040,260,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,HeadCap,For sale
학생모,student cap,https://acnhcdn.com/latest/ClosetIcon/CapHatStudent6.png,https://acnhcdn.com/latest/FtrIcon/CapHatStudent6.png,Blue,No,1040,260,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,everyday; formal,HeadCap,For sale
하지 화관,summer-solstice crown,https://acnhcdn.com/latest/ClosetIcon/CapHatSummer0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSummer0.png,NA,No,1560,390,1x1,Summer Solstice Festival,,All Year,Active,fairy tale; party; vacation,HeadCap,Not in catalog
일식 요리사 모자,sushi chef hat,https://acnhcdn.com/latest/ClosetIcon/CapHatItamae0.png,https://acnhcdn.com/latest/FtrIcon/CapHatItamae0.png,White,No,880,220,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,work,HeadCap,For sale
일식 요리사 모자,sushi chef hat,https://acnhcdn.com/latest/ClosetIcon/CapHatItamae1.png,https://acnhcdn.com/latest/FtrIcon/CapHatItamae1.png,Dark blue,No,880,220,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Simple,work,HeadCap,For sale
수영 모자,swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim0.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim0.png,Yellow,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,HeadCap,For sale
수영 모자,swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim1.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim1.png,Light blue,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,HeadCap,For sale
수영 모자,swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim2.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim2.png,Red,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,HeadCap,For sale
수영 모자,swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim3.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim3.png,White,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,HeadCap,For sale
수영 모자,swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim4.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim4.png,Black,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,HeadCap,For sale
수영 모자,swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim5.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim5.png,Blue,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,HeadCap,For sale
수영 모자,swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim6.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim6.png,Pink,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,HeadCap,For sale
수영 모자,swimming cap,https://acnhcdn.com/latest/ClosetIcon/CapHatSwim7.png,https://acnhcdn.com/latest/FtrIcon/CapHatSwim7.png,Green,No,560,140,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Active,outdoorsy; sporty; vacation,HeadCap,For sale
스코틀랜드 모자,tam-o'-shanter,https://acnhcdn.com/latest/ClosetIcon/CapHatScotland0.png,https://acnhcdn.com/latest/FtrIcon/CapHatScotland0.png,Red,No,NFS,500,1x1,Gulliver,,All Year,Elegant,formal; work,HeadCap,Not for sale
스코틀랜드 모자,tam-o'-shanter,https://acnhcdn.com/latest/ClosetIcon/CapHatScotland1.png,https://acnhcdn.com/latest/FtrIcon/CapHatScotland1.png,Gray,No,NFS,500,1x1,Gulliver,,All Year,Elegant,formal; work,HeadCap,Not for sale
스코틀랜드 모자,tam-o'-shanter,https://acnhcdn.com/latest/ClosetIcon/CapHatScotland2.png,https://acnhcdn.com/latest/FtrIcon/CapHatScotland2.png,Blue,No,NFS,500,1x1,Gulliver,,All Year,Elegant,formal; work,HeadCap,Not for sale
스코틀랜드 모자,tam-o'-shanter,https://acnhcdn.com/latest/ClosetIcon/CapHatScotland3.png,https://acnhcdn.com/latest/FtrIcon/CapHatScotland3.png,Green,No,NFS,500,1x1,Gulliver,,All Year,Elegant,formal; work,HeadCap,Not for sale
수건,terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel0.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel0.png,White,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,outdoorsy; comfy; sporty; work,HeadCap,For sale
수건,terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel1.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel1.png,Black,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,outdoorsy; comfy; sporty; work,HeadCap,For sale
수건,terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel2.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel2.png,Blue,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,outdoorsy; comfy; sporty; work,HeadCap,For sale
수건,terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel3.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel3.png,Brown,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,outdoorsy; comfy; sporty; work,HeadCap,For sale
수건,terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel4.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel4.png,Yellow,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,outdoorsy; comfy; sporty; work,HeadCap,For sale
수건,terry-cloth do-rag,https://acnhcdn.com/latest/ClosetIcon/CapHatTowel5.png,https://acnhcdn.com/latest/FtrIcon/CapHatTowel5.png,Berry red,No,490,122,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,outdoorsy; comfy; sporty; work,HeadCap,For sale
복슬복슬 나이트캡,terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap0.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap0.png,Light blue,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; comfy,HeadCap,For sale
복슬복슬 나이트캡,terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap1.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap1.png,Blue,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; comfy,HeadCap,For sale
복슬복슬 나이트캡,terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap2.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap2.png,Green,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; comfy,HeadCap,For sale
복슬복슬 나이트캡,terry-cloth nightcap,https://acnhcdn.com/latest/ClosetIcon/CapHatNightcap3.png,https://acnhcdn.com/latest/FtrIcon/CapHatNightcap3.png,Orange,No,840,210,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,fairy tale; comfy,HeadCap,For sale
