nameKor,Name,Image,Buy,Sell,Size,Source,Source Notes,Catalog
주디의 포스터,Pompom's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlDuk05.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
폼폼푸린 포스터,Pompompurin poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCbr18.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
봉추의 포스터,Poncho's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCbr02.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
다람의 포스터,Poppy's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlSqu15.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
역무원의 포스터,Porter's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpMnk.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting to Photopia with an amiibo ",For sale
블랜더의 포스터,Portia's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlDog05.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
카일의 포스터,Prince's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlFlg12.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
하키의 포스터,Puck's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlPgn06.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
가위의 포스터,Puddles's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlFlg06.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
우띠의 포스터,Pudge's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCbr03.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
빙티의 포스터,Punchy's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCat06.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
타마의 포스터,Purrl's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCat07.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
택주의 포스터,Queenie's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlOst00.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
덕근의 포스터,Quillson's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlDuk17.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
개군의 포스터,Raddle's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlFlg15.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
글레이의 포스터,Rasher's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlPig02.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
잭슨의 포스터,Raymond's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCat23.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
여욱의 포스터,Redd's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpFox.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting to Photopia with an amiibo ",For sale
리사의 포스터,Reese's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpAlw.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting to Photopia with an amiibo ",For sale
뿔님이의 포스터,Renée's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlRhn08.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
리아나의 포스터,Reneigh's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlHrs16.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
도루묵씨의 포스터,Resetti's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpMol.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting to Photopia with an amiibo ",For sale
렉스의 포스터,Rex's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlLon02.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
론다의 포스터,Rhonda's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlRhn01.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
철컥의 포스터,Ribbot's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlFlg01.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
갈가리의 포스터,Ricky's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlSqu10.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
조르쥐의 포스터,Rizzo's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlMus09.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
펭수의 포스터,Roald's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlPgn01.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
파틱의 포스터,Robin's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlBrd01.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
곤잘레스의 포스터,Rocco's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlHip00.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
4호의 포스터,Rocket's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlGor09.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
쟝의 포스터,Rod's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlMus05.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
로데오의 포스터,Rodeo's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlBul01.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
지미의 포스터,Rodney's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlHam03.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
호랭이의 포스터,Rolf's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlTig00.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
마이크의 포스터,Rooney's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlKgr09.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
아더의 포스터,Rory's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlLon07.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
슈베르트의 포스터,Roscoe's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlHrs04.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
부케의 포스터,Rosie's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCat02.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
낯선고양이의 포스터,Rover's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpXct.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting to Photopia with an amiibo ",For sale
고메스의 포스터,Rowan's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlTig01.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
루나의 포스터,Ruby's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlRbt09.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
찰스의 포스터,Rudy's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCat20.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
고옥이의 포스터,Sable's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpHgs.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
사하라의 포스터,Saharah's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpCml.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
라라미의 포스터,Sally's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlSqu07.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
피스의 포스터,Samson's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlMus04.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
샌디의 포스터,Sandy's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlOst02.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
사반나의 포스터,Savannah's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlHrs02.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
지키미의 포스터,Scoot's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlDuk10.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
젤리의 포스터,Shari's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlMnk07.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
크리스의 포스터,Sheldon's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlSqu16.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
밥의 포스터,Shep's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlDog18.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
래미의 포스터,Sherb's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlGoa09.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
스승의 포스터,Shrunk's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpUpa.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting to Photopia with an amiibo ",For sale
시몬의 포스터,Simon's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlMnk02.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
릴리의 포스터,Skye's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlWol09.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
하이드의 포스터,Sly's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCrd06.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
닌토의 포스터,Snake's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlRbt03.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
스누티의 포스터,Snooty's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlAnt06.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
샨티의 포스터,Soleil's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlHam04.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
춘섭의 포스터,Sparro's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlBrd18.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
스쿼트의 포스터,Spike's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlRhn02.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
포크의 포스터,Spork's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlPig05.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
크리미의 포스터,Sprinkle's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlPgn14.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
헤르츠의 포스터,Sprocket's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlOst03.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
스파크의 포스터,Static's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlSqu08.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
아크릴의 포스터,Stella's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlShp03.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
은수리의 포스터,Sterling's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlPbr07.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
땀띠의 포스터,Stinky's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCat13.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
패치의 포스터,Stitches's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCbr05.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
모리스의 포스터,Stu's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlBul03.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
시드니의 포스터,Sydney's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlKal03.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
실바나의 포스터,Sylvana's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlSqu14.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
실비아의 포스터,Sylvia's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlKgr06.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
티본의 포스터,T-Bone's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlBul05.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
호냥이의 포스터,Tabby's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCat12.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
텀보의 포스터,Tad's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlFlg09.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
에이프릴의 포스터,Tammi's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlMnk03.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
아네사의 포스터,Tammy's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCbr17.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
백프로의 포스터,Tangy's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCat05.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
탱크의 포스터,Tank's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlRhn00.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
나타샤의 포스터,Tasha's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlSqu13.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
병태의 포스터,Teddy's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlBea00.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
볼트의 포스터,Tex's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlPgn12.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
티나의 포스터,Tia's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlElp10.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
바슬레의 포스터,Tiffany's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlRbt07.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
잔디의 포스터,Timbra's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlShp10.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
콩돌이의 포스터,Timmy's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpRcm.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
마틸다의 포스터,Tipper's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCow01.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
너굴의 포스터,Tom Nook's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpRco.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
밴덤의 포스터,Tom's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCat15.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
밤돌이의 포스터,Tommy's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpRct.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
고북의 포스터,Tortimer's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcSpTtlA.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting to Photopia with an amiibo ",For sale
탱고의 포스터,Truffles's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlPig01.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
맘모의 포스터,Tucker's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlElp09.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
연유의 포스터,Tutu's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlBea07.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
핀틱의 포스터,Twiggy's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlBrd03.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
티볼트의 포스터,Tybalt's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlTig02.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
네이아의 포스터,Ursala's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlBea08.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
벨마의 포스터,Velma's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlGoa06.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
메리어스의 포스터,Vesta's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlShp00.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
노르망의 포스터,Vic's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlBul08.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
센트엘로의 포스터,Victoria's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlHrs01.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
마을 주민의 포스터,Villager's poster,https://acnhcdn.com/latest/FtrIcon/PosterVillager.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting to Photopia with an amiibo ",For sale
줌마의 포스터,Violet's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlGor07.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
바네사의 포스터,Vivian's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlWol08.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
곰비의 포스터,Vladimir's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlCbr06.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
호떡의 포스터,Wade's poster,https://acnhcdn.com/latest/FtrIcon/PosterNpcNmlPgn09.png,1000,250,1x1,Nook's Shopping - Posters,"In the Special Items section in Nook Shopping, after inviting the villager to Photopia (either through amiibo, or if the villager lives in your town)",For sale
