nameKor,Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Size,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_0.png,Pink,NA,White,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_1.png,Pink,NA,Navy blue,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_2.png,Pink,NA,Pink,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_3.png,Pink,NA,Orange,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_1_4.png,Pink,NA,Green,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_0.png,Yellow,NA,White,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_1.png,Yellow,NA,Navy blue,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_2.png,Yellow,NA,Pink,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_3.png,Yellow,NA,Orange,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_2_4.png,Yellow,NA,Green,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_0.png,Light blue,NA,White,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_1.png,Light blue,NA,Navy blue,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_2.png,Light blue,NA,Pink,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_3.png,Light blue,NA,Orange,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_3_4.png,Light blue,NA,Green,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_0.png,Black,NA,White,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_1.png,Black,NA,Navy blue,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_2.png,Black,NA,Pink,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_3.png,Black,NA,Orange,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
테이블 세팅,table setting,https://acnhcdn.com/latest/FtrIcon/FtrTablesetting_Remake_4_4.png,Black,NA,Green,Placemat,No,No,Yes,1,720,180,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,expensive,None,None,No,Dining,Does not play music,No lighting,For sale
탁상 크리스마스트리,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_0_0.png,Colorful,Design,NA,NA,Yes,Yes,No,2,NFS,930,1x1,Crafting,,party,fancy,festive,None,Yes,Seasonal Decor,Does not play music,No lighting,Not for sale
탁상 크리스마스트리,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_1_0.png,Blue,Design,NA,NA,Yes,Yes,No,2,NFS,930,1x1,Crafting,,party,fancy,festive,None,Yes,Seasonal Decor,Does not play music,No lighting,Not for sale
탁상 크리스마스트리,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_2_0.png,Red,Design,NA,NA,Yes,Yes,No,2,NFS,930,1x1,Crafting,,party,fancy,festive,None,Yes,Seasonal Decor,Does not play music,No lighting,Not for sale
탁상 크리스마스트리,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_3_0.png,Pink,Design,NA,NA,Yes,Yes,No,2,NFS,930,1x1,Crafting,,party,fancy,festive,None,Yes,Seasonal Decor,Does not play music,No lighting,Not for sale
탁상 크리스마스트리,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_4_0.png,Gold,Design,NA,NA,Yes,Yes,No,2,NFS,930,1x1,Crafting,,party,fancy,festive,None,Yes,Seasonal Decor,Does not play music,No lighting,Not for sale
탁상 크리스마스트리,tabletop festive tree,https://acnhcdn.com/latest/FtrIcon/FtrTreeXmasMini_Remake_5_0.png,White,Design,NA,NA,Yes,Yes,No,2,NFS,930,1x1,Crafting,,party,fancy,festive,None,Yes,Seasonal Decor,Does not play music,No lighting,Not for sale
올챙이 모형,tadpole model,https://acnhcdn.com/latest/FtrIcon/FtrFishOtamajakusiToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,300,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
카세트라디오,tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_0_0.png,Silver,NA,NA,NA,No,No,No,NA,2900,725,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
카세트라디오,tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_1_0.png,Orange,NA,NA,NA,No,No,No,NA,2900,725,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
카세트라디오,tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_2_0.png,White,NA,NA,NA,No,No,No,NA,2900,725,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
카세트라디오,tape deck,https://acnhcdn.com/latest/FtrIcon/FtrRadicase_Remake_3_0.png,Black,NA,NA,NA,No,No,No,NA,2900,725,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,living room,None,None,None,Yes,Audio,Cheap,No lighting,For sale
타란툴라 모형,tarantula model,https://acnhcdn.com/latest/FtrIcon/FtrInsectTaranchuraToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,24000,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_0.png,Green,NA,Yellow,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_1.png,Green,NA,Blue,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_2.png,Green,NA,Red,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_0_3.png,Green,NA,Gray,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_1_0.png,Blue,NA,Yellow,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_1_1.png,Blue,NA,Blue,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_1_2.png,Blue,NA,Red,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_1_3.png,Blue,NA,Gray,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_2_0.png,Red,NA,Yellow,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_2_1.png,Red,NA,Blue,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_2_2.png,Red,NA,Red,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_2_3.png,Red,NA,Gray,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_3_0.png,White,NA,Yellow,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_3_1.png,White,NA,Blue,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_3_2.png,White,NA,Red,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
티 세트,tea set,https://acnhcdn.com/latest/FtrIcon/FtrTeaset_Remake_3_3.png,White,NA,Gray,Mat,No,No,Yes,1,1000,250,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,kitchen,shop,None,None,No,Dining,Does not play music,No lighting,For sale
테라리움,terrarium,https://acnhcdn.com/latest/FtrIcon/FtrTerrarium_Remake_0_0.png,Black,Frame,NA,NA,Yes,Yes,No,3,NFS,1740,1x1,Crafting,,living room,None,None,None,No,Plants,Does not play music,No lighting,Not for sale
테라리움,terrarium,https://acnhcdn.com/latest/FtrIcon/FtrTerrarium_Remake_1_0.png,Gold,Frame,NA,NA,Yes,Yes,No,3,NFS,1740,1x1,Crafting,,living room,None,None,None,No,Plants,Does not play music,No lighting,Not for sale
테라리움,terrarium,https://acnhcdn.com/latest/FtrIcon/FtrTerrarium_Remake_2_0.png,Brown,Frame,NA,NA,Yes,Yes,No,3,NFS,1740,1x1,Crafting,,living room,None,None,None,No,Plants,Does not play music,No lighting,Not for sale
아버지날 감사 머그컵,thank-you Dad mug,https://acnhcdn.com/latest/FtrIcon/FtrThankyouMugF.png,NA,NA,NA,NA,No,No,No,NA,600,150,1x1,Father's Day,,living room,den,None,None,No,Dining,Does not play music,No lighting,Not in catalog
어머니날 감사 머그컵,thank-you Mom mug,https://acnhcdn.com/latest/FtrIcon/FtrThankyouMugM.png,NA,NA,NA,NA,No,No,No,NA,600,150,1x1,Mother's Day,,living room,fancy,None,None,No,Dining,Does not play music,No lighting,Not in catalog
TOY 철제 박스,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,No,Toy,Does not play music,No lighting,For sale
TOY 철제 박스,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,No,Toy,Does not play music,No lighting,For sale
TOY 철제 박스,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,No,Toy,Does not play music,No lighting,For sale
TOY 철제 박스,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_3_0.png,Yellow,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,No,Toy,Does not play music,No lighting,For sale
TOY 철제 박스,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_4_0.png,Light blue,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,No,Toy,Does not play music,No lighting,For sale
TOY 철제 박스,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_5_0.png,White,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,No,Toy,Does not play music,No lighting,For sale
TOY 철제 박스,throwback container,https://acnhcdn.com/latest/FtrIcon/FtrBoyBox_Remake_6_0.png,Black,NA,NA,NA,No,No,No,NA,2000,500,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",child's room,None,throwback,None,No,Toy,Does not play music,No lighting,For sale
TOY 거울,throwback gothic mirror,https://acnhcdn.com/latest/FtrIcon/FtrBoyMirror_Remake_0_0.png,Black,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,throwback,None,Yes,Dresser,Does not play music,No lighting,For sale
TOY 거울,throwback gothic mirror,https://acnhcdn.com/latest/FtrIcon/FtrBoyMirror_Remake_1_0.png,White,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,throwback,None,Yes,Dresser,Does not play music,No lighting,For sale
TOY 거울,throwback gothic mirror,https://acnhcdn.com/latest/FtrIcon/FtrBoyMirror_Remake_2_0.png,Red,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,throwback,None,Yes,Dresser,Does not play music,No lighting,For sale
TOY 오디오,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,3200,800,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,throwback,None,Yes,Audio,Cheap,No lighting,For sale
TOY 오디오,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_1_0.png,Red,NA,NA,NA,No,No,No,NA,3200,800,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,throwback,None,Yes,Audio,Cheap,No lighting,For sale
TOY 오디오,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_2_0.png,Black,NA,NA,NA,No,No,No,NA,3200,800,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,throwback,None,Yes,Audio,Cheap,No lighting,For sale
TOY 오디오,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_3_0.png,Ash,NA,NA,NA,No,No,No,NA,3200,800,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,throwback,None,Yes,Audio,Cheap,No lighting,For sale
TOY 오디오,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_4_0.png,Green,NA,NA,NA,No,No,No,NA,3200,800,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,throwback,None,Yes,Audio,Cheap,No lighting,For sale
TOY 오디오,throwback skull radio,https://acnhcdn.com/latest/FtrIcon/FtrBoyAudio_Remake_5_0.png,Gray,NA,NA,NA,No,No,No,NA,3200,800,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,horror,throwback,None,Yes,Audio,Cheap,No lighting,For sale
TOY 피규어,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,throwback,None,Yes,Toy,Does not play music,No lighting,For sale
TOY 피규어,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_1_0.png,Blue,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,throwback,None,Yes,Toy,Does not play music,No lighting,For sale
TOY 피규어,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_2_0.png,Green,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,throwback,None,Yes,Toy,Does not play music,No lighting,For sale
TOY 피규어,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_3_0.png,Pink,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,throwback,None,Yes,Toy,Does not play music,No lighting,For sale
TOY 피규어,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_4_0.png,Black,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,throwback,None,Yes,Toy,Does not play music,No lighting,For sale
TOY 피규어,throwback wrestling figure,https://acnhcdn.com/latest/FtrIcon/FtrBoyFigure_Remake_5_0.png,Gold,NA,NA,NA,No,No,No,NA,1400,350,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,None,throwback,None,Yes,Toy,Does not play music,No lighting,For sale
길앞잡이 모형,tiger beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectHanmyouToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,4500,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
호랑나비 모형,tiger butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectAgehachoToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,720,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,None,None,None,None,No,Insect,Does not play music,No lighting,Not for sale
틸라피아 모형,tilapia model,https://acnhcdn.com/latest/FtrIcon/FtrFishThirapiaToy.png,NA,NA,NA,NA,No,No,No,NA,NFS,2400,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,None,None,None,None,No,Fish,Does not play music,No lighting,Not for sale
양철 양동이,tin bucket,https://acnhcdn.com/latest/FtrIcon/FtrBucket.png,NA,NA,NA,NA,No,No,No,NA,1000,250,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,None,None,No,Garden,Does not play music,No lighting,For sale
갑 티슈,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,180,45,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",living room,office,None,None,No,Supplies,Does not play music,No lighting,For sale
갑 티슈,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_1_0.png,Yellow,NA,NA,NA,No,No,No,NA,180,45,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",living room,office,None,None,No,Supplies,Does not play music,No lighting,For sale
갑 티슈,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,180,45,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",living room,office,None,None,No,Supplies,Does not play music,No lighting,For sale
갑 티슈,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_3_0.png,White,NA,NA,NA,No,No,No,NA,180,45,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",living room,office,None,None,No,Supplies,Does not play music,No lighting,For sale
갑 티슈,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_4_0.png,Natural wood,NA,NA,NA,No,No,No,NA,180,45,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",living room,office,None,None,No,Supplies,Does not play music,No lighting,For sale
갑 티슈,tissue box,https://acnhcdn.com/latest/FtrIcon/FtrTissuebox_Remake_5_0.png,Rattan,NA,NA,NA,No,No,No,NA,180,45,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",living room,office,None,None,No,Supplies,Does not play music,No lighting,For sale
공구 상자,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,None,None,Yes,Supplies,Does not play music,No lighting,For sale
공구 상자,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_1_0.png,Green,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,None,None,Yes,Supplies,Does not play music,No lighting,For sale
공구 상자,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,None,None,Yes,Supplies,Does not play music,No lighting,For sale
공구 상자,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_3_0.png,Orange,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,None,None,Yes,Supplies,Does not play music,No lighting,For sale
공구 상자,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_4_0.png,Turquoise,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,None,None,Yes,Supplies,Does not play music,No lighting,For sale
공구 상자,toolbox,https://acnhcdn.com/latest/FtrIcon/FtrToolbox_Remake_5_0.png,Pink,NA,NA,NA,No,No,No,NA,1800,450,1x1,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",garage,None,None,None,Yes,Supplies,Does not play music,No lighting,For sale
장난감 상자,toy box,https://acnhcdn.com/latest/FtrIcon/FtrToybox_Remake_0_0.png,Green,NA,NA,NA,No,No,No,NA,2500,625,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,fancy,None,None,No,Toy,Does not play music,No lighting,For sale
장난감 상자,toy box,https://acnhcdn.com/latest/FtrIcon/FtrToybox_Remake_1_0.png,Pink,NA,NA,NA,No,No,No,NA,2500,625,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,child's room,fancy,None,None,No,Toy,Does not play music,No lighting,For sale
