Internal ID,Name,Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Variant ID,Variation,Body Title,Pattern,Pattern Title,Kit Cost,Body Customize,Pattern Customize,Outdoor
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_0_2.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,보라색,구매가능,No,1x1,0_2,Black,NA,Sunset,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_0_3.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,컬러풀,구매가능,No,1x1,0_3,Black,NA,Various,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_1_0.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,하얀색,구매가능,No,1x1,1_0,White,NA,None,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_1_1.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,주황색,구매가능,No,1x1,1_1,White,NA,Logo,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_1_2.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,보라색,구매가능,No,1x1,1_2,White,NA,Sunset,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_1_3.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,컬러풀,구매가능,No,1x1,1_3,White,NA,Various,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_2_0.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,빨간색,구매가능,No,1x1,2_0,Red,NA,None,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_2_1.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,주황색,구매가능,No,1x1,2_1,Red,NA,Logo,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_2_2.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,보라색,구매가능,No,1x1,2_2,Red,NA,Sunset,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_2_3.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,컬러풀,구매가능,No,1x1,2_3,Red,NA,Various,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_3_0.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,노란색,구매가능,No,1x1,3_0,Yellow,NA,None,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_3_1.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,주황색,구매가능,No,1x1,3_1,Yellow,NA,Logo,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_3_2.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,보라색,구매가능,No,1x1,3_2,Yellow,NA,Sunset,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_3_3.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,컬러풀,구매가능,No,1x1,3_3,Yellow,NA,Various,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_4_0.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,초록색,구매가능,No,1x1,4_0,Green,NA,None,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_4_1.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,주황색,구매가능,No,1x1,4_1,Green,NA,Logo,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_4_2.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,보라색,구매가능,No,1x1,4_2,Green,NA,Sunset,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_4_3.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,컬러풀,구매가능,No,1x1,4_3,Green,NA,Various,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_5_0.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,파란색,파란색,구매가능,No,1x1,5_0,Blue,NA,None,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_5_1.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,파란색,주황색,구매가능,No,1x1,5_1,Blue,NA,Logo,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_5_2.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,파란색,보라색,구매가능,No,1x1,5_2,Blue,NA,Sunset,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_5_3.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,파란색,컬러풀,구매가능,No,1x1,5_3,Blue,NA,Various,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_6_0.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,회색,회색,구매가능,No,1x1,6_0,Gray,NA,None,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_6_1.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,회색,주황색,구매가능,No,1x1,6_1,Gray,NA,Logo,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_6_2.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,회색,보라색,구매가능,No,1x1,6_2,Gray,NA,Sunset,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_6_3.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,회색,컬러풀,구매가능,No,1x1,6_3,Gray,NA,Various,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_7_0.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,분홍색,분홍색,구매가능,No,1x1,7_0,Pink,NA,None,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_7_1.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,분홍색,주황색,구매가능,No,1x1,7_1,Pink,NA,Logo,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_7_2.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,분홍색,보라색,구매가능,No,1x1,7_2,Pink,NA,Sunset,Sticker,1,No,Yes,No
8096,record box,https://acnhcdn.com/latest/FtrIcon/FtrRecordbox_Remake_7_3.png,2600,650,너굴 상점,너굴상점의 구매 제한 없는 상품,분홍색,컬러풀,구매가능,No,1x1,7_3,Pink,NA,Various,Sticker,1,No,Yes,No
7045,recycled-can thumb piano,https://acnhcdn.com/latest/FtrIcon/FtrKalimbaCan_Remake_0_0.png,NFS,890,제작,,회색,노란색,비매품,Yes,1x1,0_0,Unlabeled can,Can,NA,NA,2,Yes,No,No
7045,recycled-can thumb piano,https://acnhcdn.com/latest/FtrIcon/FtrKalimbaCan_Remake_1_0.png,NFS,890,제작,,노란색,초록색,비매품,Yes,1x1,1_0,Canned olives,Can,NA,NA,2,Yes,No,No
7045,recycled-can thumb piano,https://acnhcdn.com/latest/FtrIcon/FtrKalimbaCan_Remake_2_0.png,NFS,890,제작,,초록색,주황색,비매품,Yes,1x1,2_0,Canned fruit,Can,NA,NA,2,Yes,No,No
7045,recycled-can thumb piano,https://acnhcdn.com/latest/FtrIcon/FtrKalimbaCan_Remake_3_0.png,NFS,890,제작,,파란색,주황색,비매품,Yes,1x1,3_0,Canned fish,Can,NA,NA,2,Yes,No,No
7045,recycled-can thumb piano,https://acnhcdn.com/latest/FtrIcon/FtrKalimbaCan_Remake_4_0.png,NFS,890,제작,,빨간색,갈색,비매품,Yes,1x1,4_0,Canned pasta sauce,Can,NA,NA,2,Yes,No,No
7045,recycled-can thumb piano,https://acnhcdn.com/latest/FtrIcon/FtrKalimbaCan_Remake_5_0.png,NFS,890,제작,,검정색,갈색,비매품,Yes,1x1,5_0,Canned pet food,Can,NA,NA,2,Yes,No,No
7050,red dragonfly model,https://acnhcdn.com/latest/FtrIcon/FtrInsectAkiakaneToy.png,NFS,540,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,빨간색,빨간색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
7020,red snapper model,https://acnhcdn.com/latest/FtrIcon/FtrFishTaiToy.png,NFS,9000,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,빨간색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
12565,Reese & Cyrus photo plate,https://acnhcdn.com/latest/FtrIcon/FtrWeddingDish.png,400,100,웨딩 이벤트,,분홍색,하늘색,비매품,No,1x1,,,,,,,,,No
1125,revolving spice rack,https://acnhcdn.com/latest/FtrIcon/FtrSeasoning_Remake_0_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,베이지색,하얀색,구매가능,No,1x1,0_0,Brown,NA,NA,NA,NA,No,No,No
1125,revolving spice rack,https://acnhcdn.com/latest/FtrIcon/FtrSeasoning_Remake_1_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,주황색,컬러풀,구매가능,No,1x1,1_0,Orange,NA,NA,NA,NA,No,No,No
1125,revolving spice rack,https://acnhcdn.com/latest/FtrIcon/FtrSeasoning_Remake_2_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,검정색,구매가능,No,1x1,2_0,White,NA,NA,NA,NA,No,No,No
6955,ribbon eel model,https://acnhcdn.com/latest/FtrIcon/FtrFishHanahigeutuboToy.png,NFS,1800,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,파란색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
1888,rice cooker,https://acnhcdn.com/latest/FtrIcon/FtrRiceCooker_Remake_0_0.png,2500,625,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,회색,구매가능,No,1x1,0_0,White,NA,NA,NA,NA,No,No,No
1888,rice cooker,https://acnhcdn.com/latest/FtrIcon/FtrRiceCooker_Remake_1_0.png,2500,625,너굴 상점,너굴상점의 구매 제한 없는 상품,회색,하얀색,구매가능,No,1x1,1_0,Silver,NA,NA,NA,NA,No,No,No
1888,rice cooker,https://acnhcdn.com/latest/FtrIcon/FtrRiceCooker_Remake_2_0.png,2500,625,너굴 상점,너굴상점의 구매 제한 없는 상품,갈색,갈색,구매가능,No,1x1,2_0,Brown,NA,NA,NA,NA,No,No,No
1888,rice cooker,https://acnhcdn.com/latest/FtrIcon/FtrRiceCooker_Remake_3_0.png,2500,625,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,빨간색,구매가능,No,1x1,3_0,Berry red,NA,NA,NA,NA,No,No,No
1888,rice cooker,https://acnhcdn.com/latest/FtrIcon/FtrRiceCooker_Remake_4_0.png,2500,625,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,검정색,구매가능,No,1x1,4_0,Black,NA,NA,NA,NA,No,No,No
7067,rice grasshopper model,https://acnhcdn.com/latest/FtrIcon/FtrInsectInagoToy.png,NFS,1200,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,초록색,초록색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
1889,ring,https://acnhcdn.com/latest/FtrIcon/FtrRing_Remake_0_0.png,69000,17250,너굴 상점,증축 후 너굴상점의 세 번째 가구 영역,빨간색,하늘색,구매가능,No,1x1,0_0,Red,NA,NA,NA,NA,No,No,No
1889,ring,https://acnhcdn.com/latest/FtrIcon/FtrRing_Remake_1_0.png,69000,17250,너굴 상점,증축 후 너굴상점의 세 번째 가구 영역,파란색,하늘색,구매가능,No,1x1,1_0,Blue,NA,NA,NA,NA,No,No,No
1889,ring,https://acnhcdn.com/latest/FtrIcon/FtrRing_Remake_2_0.png,69000,17250,너굴 상점,증축 후 너굴상점의 세 번째 가구 영역,초록색,빨간색,구매가능,No,1x1,2_0,Green,NA,NA,NA,NA,No,No,No
1889,ring,https://acnhcdn.com/latest/FtrIcon/FtrRing_Remake_3_0.png,69000,17250,너굴 상점,증축 후 너굴상점의 세 번째 가구 영역,하얀색,분홍색,구매가능,No,1x1,3_0,White,NA,NA,NA,NA,No,No,No
1889,ring,https://acnhcdn.com/latest/FtrIcon/FtrRing_Remake_4_0.png,69000,17250,너굴 상점,증축 후 너굴상점의 세 번째 가구 영역,하늘색,노란색,구매가능,No,1x1,4_0,Turquoise,NA,NA,NA,NA,No,No,No
1889,ring,https://acnhcdn.com/latest/FtrIcon/FtrRing_Remake_5_0.png,69000,17250,너굴 상점,증축 후 너굴상점의 세 번째 가구 영역,갈색,초록색,구매가능,No,1x1,5_0,Brown,NA,NA,NA,NA,No,No,No
1889,ring,https://acnhcdn.com/latest/FtrIcon/FtrRing_Remake_6_0.png,69000,17250,너굴 상점,증축 후 너굴상점의 세 번째 가구 영역,검정색,검정색,구매가능,No,1x1,6_0,Black,NA,NA,NA,NA,No,No,No
1889,ring,https://acnhcdn.com/latest/FtrIcon/FtrRing_Remake_7_0.png,69000,17250,너굴 상점,증축 후 너굴상점의 세 번째 가구 영역,분홍색,하늘색,구매가능,No,1x1,7_0,Pink,NA,NA,NA,NA,No,No,No
88,ringtoss,https://acnhcdn.com/latest/FtrIcon/FtrQuoits_Remake_0_0.png,NFS,480,제작,,주황색,베이지색,비매품,Yes,1x1,0_0,Natural,Paint color,NA,NA,1,Yes,No,No
88,ringtoss,https://acnhcdn.com/latest/FtrIcon/FtrQuoits_Remake_1_0.png,NFS,480,제작,,빨간색,컬러풀,비매품,Yes,1x1,1_0,Colorful,Paint color,NA,NA,1,Yes,No,No
88,ringtoss,https://acnhcdn.com/latest/FtrIcon/FtrQuoits_Remake_2_0.png,NFS,480,제작,,분홍색,컬러풀,비매품,Yes,1x1,2_0,Pastel,Paint color,NA,NA,1,Yes,No,No
88,ringtoss,https://acnhcdn.com/latest/FtrIcon/FtrQuoits_Remake_3_0.png,NFS,480,제작,,파란색,컬러풀,비매품,Yes,1x1,3_0,Cool,Paint color,NA,NA,1,Yes,No,No
7081,robust cicada model,https://acnhcdn.com/latest/FtrIcon/FtrInsectMinminzemiToy.png,NFS,900,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,검정색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
7119,rosalia batesi beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectRuriboshikamikiriToy.png,NFS,9000,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,파란색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_0_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,검정색,구매가능,No,1x1,0_0,Black,NA,NA,NA,NA,No,No,No
4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_1_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,베이지색,베이지색,구매가능,No,1x1,1_0,White,NA,NA,NA,NA,No,No,No
4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_2_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,초록색,구매가능,No,1x1,2_0,Green,NA,NA,NA,NA,No,No,No
4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_3_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,파란색,파란색,구매가능,No,1x1,3_0,Blue,NA,NA,NA,NA,No,No,No
4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_4_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,빨간색,구매가능,No,1x1,4_0,Red,NA,NA,NA,NA,No,No,No
4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_5_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,검정색,구매가능,No,1x1,5_0,Yellow,NA,NA,NA,NA,No,No,No
4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_6_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,주황색,검정색,구매가능,No,1x1,6_0,Orange,NA,NA,NA,NA,No,No,No
4029,rotary phone,https://acnhcdn.com/latest/FtrIcon/FtrPhoneDial_Remake_7_0.png,640,160,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,하얀색,구매가능,No,1x1,7_0,Silver,NA,NA,NA,NA,No,No,No
12472,Rover's briefcase,https://acnhcdn.com/1.2.0/FtrIcon/FtrTrunkXct.png,NFS,2000,낯선고양이,근로자의 날에 미로 찾기 성공 후 보상,갈색,컬러풀,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
6950,saddled bichir model,https://acnhcdn.com/latest/FtrIcon/FtrFishEndorikeriiToy.png,NFS,12000,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,갈색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
7012,salmon model,https://acnhcdn.com/latest/FtrIcon/FtrFishSakeToy.png,NFS,2100,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,갈색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
7002,saw shark model,https://acnhcdn.com/latest/FtrIcon/FtrFishNokogirizameToy.png,NFS,36000,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,갈색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
5922,saw stag model,https://acnhcdn.com/latest/FtrIcon/FtrInsectNokogirikuwagataToy.png,NFS,6000,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,갈색,갈색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
5929,scarab beetle model,https://acnhcdn.com/latest/FtrIcon/FtrInsectPurachinakoganeToy.png,NFS,30000,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,베이지색,베이지색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
5962,Scorpio lamp,https://acnhcdn.com/latest/FtrIcon/FtrZodiacScorpio.png,NFS,22125,제작,,노란색,하얀색,비매품,Yes,1x1,NA,NA,NA,NA,NA,NA,No,No,No
7094,scorpion model,https://acnhcdn.com/latest/FtrIcon/FtrInsectSasoriToy.png,NFS,24000,레온,같은 곤충 3개 주고 다음 날 우편으로 받기,검정색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
7018,sea bass model,https://acnhcdn.com/latest/FtrIcon/FtrFishSuzukiToy.png,NFS,1200,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,회색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
6982,sea butterfly model,https://acnhcdn.com/latest/FtrIcon/FtrFishKurioneToy.png,NFS,3000,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,하얀색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
1124,sea globe,https://acnhcdn.com/latest/FtrIcon/FtrSeaglobe.png,1200,300,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,컬러풀,구매가능,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
7021,sea horse model,https://acnhcdn.com/latest/FtrIcon/FtrFishTatsunootoshigoToy.png,NFS,3300,저스틴,같은 물고기 3개 주고 다음 날 우편으로 받기,주황색,검정색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_0_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,하얀색,회색,구매가능,No,1x1,0_0,White,NA,NA,NA,NA,No,No,No
1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_1_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,파란색,구매가능,No,1x1,1_0,Blue,NA,NA,NA,NA,No,No,No
1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_2_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,빨간색,하얀색,구매가능,No,1x1,2_0,Red,NA,NA,NA,NA,No,No,No
1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_3_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,분홍색,하얀색,구매가능,No,1x1,3_0,Pink,NA,NA,NA,NA,No,No,No
1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_4_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,하얀색,구매가능,No,1x1,4_0,Yellow,NA,NA,NA,NA,No,No,No
1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_5_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,하얀색,구매가능,No,1x1,5_0,Green,NA,NA,NA,NA,No,No,No
1128,sewing machine,https://acnhcdn.com/latest/FtrIcon/FtrSewingmachine_Remake_6_0.png,2100,525,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,회색,구매가능,No,1x1,6_0,Black,NA,NA,NA,NA,No,No,No
3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_0_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,하늘색,구매가능,No,1x1,0_0,Yellow,NA,NA,NA,NA,No,No,No
3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_1_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,초록색,노란색,구매가능,No,1x1,1_0,Green,NA,NA,NA,NA,No,No,No
3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_2_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,파란색,구매가능,No,1x1,2_0,Blue,NA,NA,NA,NA,No,No,No
3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_3_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,노란색,갈색,구매가능,No,1x1,3_0,Ivory,NA,NA,NA,NA,No,No,No
3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_4_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,분홍색,하늘색,구매가능,No,1x1,4_0,Pink,NA,NA,NA,NA,No,No,No
3443,sewing project,https://acnhcdn.com/latest/FtrIcon/FtrSewingset_Remake_5_0.png,430,107,너굴 상점,너굴상점의 구매 제한 없는 상품,검정색,하얀색,구매가능,No,1x1,5_0,Black,NA,NA,NA,NA,No,No,No
667,shaved-ice maker,https://acnhcdn.com/latest/FtrIcon/FtrIcemachine_Remake_0_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,파란색,구매가능,No,1x1,0_0,Green,NA,NA,NA,NA,No,No,No
667,shaved-ice maker,https://acnhcdn.com/latest/FtrIcon/FtrIcemachine_Remake_1_0.png,1400,350,너굴 상점,너굴상점의 구매 제한 없는 상품,하늘색,파란색,구매가능,No,1x1,1_0,Silver,NA,NA,NA,NA,No,No,No
3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_0_0.png,NFS,4200,제작,,하얀색,하얀색,비매품,Yes,1x1,0_0,White,Shell color,NA,NA,6,Yes,No,Yes
3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_1_0.png,NFS,4200,제작,,갈색,갈색,비매품,Yes,1x1,1_0,Brown,Shell color,NA,NA,6,Yes,No,Yes
3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_2_0.png,NFS,4200,제작,,분홍색,분홍색,비매품,Yes,1x1,2_0,Pink,Shell color,NA,NA,6,Yes,No,Yes
3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_3_0.png,NFS,4200,제작,,노란색,노란색,비매품,Yes,1x1,3_0,Yellow,Shell color,NA,NA,6,Yes,No,Yes
3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_4_0.png,NFS,4200,제작,,보라색,보라색,비매품,Yes,1x1,4_0,Purple,Shell color,NA,NA,6,Yes,No,Yes
3984,shell lamp,https://acnhcdn.com/latest/FtrIcon/FtrShellLamp_Remake_5_0.png,NFS,4200,제작,,하얀색,하얀색,비매품,Yes,1x1,5_0,Pearl,Shell color,NA,NA,6,Yes,No,Yes
5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_0_0.png,NFS,5700,제작,,하얀색,하얀색,비매품,Yes,1x1,0_0,White,Shell color,NA,NA,7,Yes,No,Yes
5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_1_0.png,NFS,5700,제작,,갈색,갈색,비매품,Yes,1x1,1_0,Brown,Shell color,NA,NA,7,Yes,No,Yes
5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_2_0.png,NFS,5700,제작,,분홍색,분홍색,비매품,Yes,1x1,2_0,Pink,Shell color,NA,NA,7,Yes,No,Yes
5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_3_0.png,NFS,5700,제작,,노란색,노란색,비매품,Yes,1x1,3_0,Yellow,Shell color,NA,NA,7,Yes,No,Yes
5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_4_0.png,NFS,5700,제작,,보라색,보라색,비매품,Yes,1x1,4_0,Purple,Shell color,NA,NA,7,Yes,No,Yes
5150,shell speaker,https://acnhcdn.com/latest/FtrIcon/FtrShellMusic_Remake_5_0.png,NFS,5700,제작,,하얀색,하얀색,비매품,Yes,1x1,5_0,Pearl,Shell color,NA,NA,7,Yes,No,Yes
1204,silver bug trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyInsectSilver.png,NFS,425,곤충채집대회,,회색,갈색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
1201,silver fish trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyFishSilver.png,NFS,425,낚시대회,,회색,갈색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
7100,silver HHA trophy,https://acnhcdn.com/latest/FtrIcon/FtrTrophyHhaSilver.png,NFS,425,해피 홈 아카데미,,회색,갈색,비매품,No,1x1,NA,NA,NA,NA,NA,NA,No,No,No
